"","V1","V2","V3","V4"
"1",0.163329558912665,0.154389854230153,0.209776102332398,-6.4377516497364
"2",0.209169676993042,0.0814518895023093,0.670769025804475,-7.01311579463996
"3",0.778706760145724,0.0707912648588834,0.211579887196422,-5.31852007386556
"4",0.366739643039182,0.177377457188734,0.200118646491319,-7.82404601085629
"5",0.33675689343363,0.166577278603736,0.283664968796074,-6.57128304236092
"6",0.761160423513502,0.0868483445153226,0.121915565105155,-5.52146091786225
"7",0.875964272534475,0.0867809563096823,0.154730178881437,-4.8283137373023
"8",0.64069841708988,0.0210924416361916,0.226797971874475,-5.5727542122498
"9",0.461625529685989,0.00332979360569653,0.43289535259828,-4.93367425296013
"10",0.187428567558527,0.185992307175337,0.677193976938725,-6.72543372218818
"11",0.453527808887884,0.00557190969469831,0.49314738297835,-6.03228654162824
"12",0.159683035453781,0.12414526144245,0.995873737847432,-5.91450350597185
"13",0.725440283771604,0.0377575108694343,0.254406943917274,-4.64599218050835
"14",0.804306646576151,0.00975258354848503,0.231035144301131,-4.49184150068109
"15",0.519401150522754,0.011847466955695,0.29675782029517,-5.16728910414163
"","V1","V2","V3","V4"
"1",0.228400382678956,0.0498207825270676,0.573879479430616,-6.72543372218818
"2",0.208266069646925,0.132715121151491,0.807891446631402,-6.11929791861787
"3",0.357368465978652,0.0635081221454318,0.295109747909009,-6.11929791861787
"4",0.460846149595454,0.16159257304779,0.144835644168779,-6.50229017087397
"5",0.193449974292889,0.0671208654736042,0.969157545594499,-6.72543372218818
"6",0.750569789437577,0.0831003802940165,0.243262998294085,-5.11599580975408
"7",0.917074372526258,0.0910804440821186,0.116333991521969,-4.77952357313287
"8",0.755799312610179,0.0141530789958754,0.258041693829,-4.50986000618377
"9",0.771146049490198,0.0900774258928592,0.19776250468567,-4.93367425296013
"10",0.602720465045422,0.0853080790252557,0.21034772740677,-6.03228654162824
"11",0.398682361701503,0.136561891688803,0.193376989802346,-5.80914299031403
"12",0.258530872408301,0.152683102151778,0.0436869424302131,-7.41858090274813
"13",0.178420792100951,0.0899299991294157,0.982602471485734,-6.4377516497364
"14",0.505647806683555,0.0798493709733302,0.232808993896469,-4.62537289330561
"15",0.502848421223462,0.169487461874328,0.117567143402994,-5.74460446917646
"","V1","V2","V3","V4"
"1",0.393435966223478,0.132335973962442,0.101499249460176,-7.13089883029635
"2",0.271921503357589,0.0379005210877013,0.545995917869732,-6.11929791861787
"3",0.706551457289606,0.147267692764439,0.117631233297288,-5.33913936106829
"4",0.190159794408828,0.154704810415861,0.419015360530466,-5.65499231048677
"5",0.396278931060806,0.055107541655526,0.344946230296046,-5.62682143352007
"6",0.604075535666198,0.074758516482064,0.230776546988636,-5.52146091786225
"7",0.186256483895704,0.154499973517017,0.72289147041738,-7.82404601085629
"8",0.263480022549629,0.144938564277338,0.339838698273525,-5.74460446917646
"9",0.789965843548998,0.084837235204459,0.140789149096236,-4.3740584650247
"10",0.328758770832792,0.0622925468545915,0.407478547422215,-5.80914299031403
"11",0.625907526584342,0.0433383137412084,0.265580224338919,-4.42284862919414
"12",0.974512319080532,0.0559278493999847,0.187684199074283,-4.07454193492592
"13",0.663820609916002,0.0618084745564355,0.375025528715923,-7.60090245954208
"14",0.206751243211329,0.105831831358433,0.90092909312807,-6.90775527898214
"15",0.494618607219309,0.192724876960045,0.0591324595734477,-7.41858090274813
"","V1","V2","V3","V4"
"1",0.301060651196167,0.170210909548793,0.177267646882683,-6.90775527898214
"2",0.271911967312917,0.0282322950201609,0.658954721875489,-5.42615073805792
"3",0.310356301954016,0.044773265969841,0.496908167609945,-5.40367788220586
"4",0.261605090461671,0.171996105815258,0.0982422884553671,-6.03228654162824
"5",0.554909028345719,0.0192601963945505,0.282925493549556,-5.5727542122498
"6",0.303989629261196,0.101794976427073,0.364978234516457,-6.50229017087397
"7",0.272246060194448,0.0198717396825956,0.611087476136163,-6.4377516497364
"8",0.252735621063039,0.0255873870168227,0.802524456288666,-5.7138328105097
"9",0.693859770195559,0.00688575620928324,0.351199495606124,-5.40367788220586
"10",0.201091372407973,0.103458902430681,0.654216747265309,-6.90775527898214
"11",0.434681043494493,0.129698713589613,0.34823662461713,-6.57128304236092
