"","V1","V2","V3","V4","V5"
"46",0.12,0.92,0.2,0.92057875,0.9205
"47",0.12,0.94,0.3,0.93965125,0.939625
"48",0.12,0.96,0,0.9602575,0.95977
"49",0.12,0.98,0.1,0.97970375,0.979545
"","V1","V2","V3","V4","V5"
"1",0.14,0.02,4.7,0.0199225,0.01943
"2",0.14,0.04,4.9,0.04024875,0.040415
"3",0.14,0.06,5.2,0.05955125,0.05948
"4",0.14,0.08,4.1,0.07977875,0.07948
"5",0.14,0.1,3.1,0.10017125,0.100785
"6",0.14,0.12,4.7,0.12013625,0.118845
"7",0.14,0.14,2.5,0.1396825,0.13991
"8",0.14,0.16,2,0.160375,0.159245
"9",0.14,0.18,2.5,0.17949875,0.177555
"10",0.14,0.2,2.4,0.20088875,0.198465
"11",0.14,0.22,2.1,0.2197925,0.22032
"12",0.14,0.24,1.6,0.24049875,0.24141
"13",0.14,0.26,1.9,0.26049875,0.26115
"14",0.14,0.28,1.1,0.27959625,0.27905
"15",0.14,0.3,1.2,0.29980375,0.299025
"16",0.14,0.32,0.6,0.32060125,0.319545
"17",0.14,0.34,1.5,0.33815625,0.33664
"18",0.14,0.36,1.4,0.3597,0.35758
"19",0.14,0.38,0.8,0.38087875,0.37936
"20",0.14,0.4,1.3,0.40054,0.39891
"21",0.14,0.42,0.8,0.4207025,0.42017
"22",0.14,0.44,0.9,0.44066625,0.440405
"23",0.14,0.46,0.8,0.460165,0.457385
"24",0.14,0.48,0.6,0.47902125,0.478625
"25",0.14,0.5,0.9,0.50215125,0.50065
"26",0.14,0.52,0.4,0.52007875,0.516695
"27",0.14,0.54,0.7,0.541045,0.5399
"28",0.14,0.56,0.5,0.560185,0.55925
"29",0.14,0.58,0.3,0.5799425,0.578765
"30",0.14,0.6,0,0.5991925,0.597475
"31",0.14,0.62,0.1,0.62044875,0.619305
"32",0.14,0.64,0.2,0.64166375,0.639365
"33",0.14,0.66,0.6,0.6606725,0.66006
"34",0.14,0.68,0.1,0.6800025,0.678025
"35",0.14,0.7,0.2,0.70078375,0.69855
"36",0.14,0.72,0.2,0.72037,0.71951
"37",0.14,0.74,0.1,0.7399325,0.73965
"38",0.14,0.76,0.2,0.7597375,0.75885
"39",0.14,0.78,0.1,0.78092875,0.779515
"40",0.14,0.8,0.2,0.79948875,0.79799
"41",0.14,0.82,0.3,0.82056125,0.820205
"42",0.14,0.84,0.1,0.83981875,0.83908
"43",0.14,0.86,0.2,0.85985,0.85978
"44",0.14,0.88,0,0.88255375,0.881595
"45",0.14,0.9,0.1,0.9001525,0.89922
"46",0.14,0.92,0.1,0.92047125,0.91954
"47",0.14,0.94,0,0.94069875,0.93989
"48",0.14,0.96,0,0.95930875,0.95874
"49",0.14,0.98,0.5,0.980035,0.979775
"","V1","V2","V3","V4","V5"
"1",0.16,0.02,5.6,0.019955,0.019855
"2",0.16,0.04,5.7,0.04022375,0.039875
"3",0.16,0.06,3.9,0.05943375,0.060645
"4",0.16,0.08,4,0.08071875,0.080165
"5",0.16,0.1,4.1,0.09988,0.10052
"6",0.16,0.12,3.5,0.12041,0.121185
"7",0.16,0.14,3.3,0.13991875,0.140385
"8",0.16,0.16,2.6,0.159665,0.160055
"9",0.16,0.18,2,0.178505,0.17837
"10",0.16,0.2,1.9,0.19930125,0.198245
"11",0.16,0.22,1.7,0.22104,0.220375
"12",0.16,0.24,1.8,0.2397225,0.239395
"13",0.16,0.26,1.8,0.2599325,0.257865
"14",0.16,0.28,1.2,0.28096375,0.280585
"15",0.16,0.3,1.6,0.298175,0.29919
"16",0.16,0.32,1.1,0.32100875,0.31986
"17",0.16,0.34,1.2,0.339725,0.337955
"18",0.16,0.36,1,0.36014375,0.357085
"19",0.16,0.38,1.3,0.3796425,0.377745
"20",0.16,0.4,1,0.40070375,0.39953
"21",0.16,0.42,0.5,0.42089625,0.419175
"22",0.16,0.44,0.6,0.439025,0.43848
"23",0.16,0.46,0.9,0.45981375,0.457995
"24",0.16,0.48,0.3,0.47861,0.475725
"25",0.16,0.5,0.8,0.50047625,0.498795
"26",0.16,0.52,0.5,0.5214675,0.519475
"27",0.16,0.54,0.5,0.539055,0.537
"28",0.16,0.56,0.4,0.560275,0.558395
"29",0.16,0.58,0.4,0.57953,0.5792
"30",0.16,0.6,0.2,0.59969875,0.59888
"31",0.16,0.62,0.2,0.6223225,0.619735
"32",0.16,0.64,0.1,0.6395225,0.638075
"33",0.16,0.66,0.6,0.66054875,0.660375
"34",0.16,0.68,0.1,0.6795275,0.67769
"35",0.16,0.7,0.5,0.69935375,0.69779
"36",0.16,0.72,0.2,0.72097,0.720305
"37",0.16,0.74,0.1,0.74045,0.738845
"38",0.16,0.76,0.4,0.7593875,0.75866
"39",0.16,0.78,0.1,0.7783575,0.777175
"40",0.16,0.8,0.4,0.8005,0.79801
"41",0.16,0.82,0.2,0.8195675,0.817375
"42",0.16,0.84,0.2,0.8393,0.838315
"43",0.16,0.86,0.1,0.86034625,0.859675
"44",0.16,0.88,0,0.88055375,0.879905
"45",0.16,0.9,0.2,0.89968625,0.898785
"46",0.16,0.92,0,0.920255,0.91985
"47",0.16,0.94,0.1,0.93921875,0.93896
"48",0.16,0.96,0.1,0.95992875,0.959655
"49",0.16,0.98,0.3,0.9797225,0.9797
"","V1","V2","V3","V4","V5"
"1",0.18,0.02,4.6,0.0200225,0.01937
"2",0.18,0.04,4.2,0.0398675,0.039585
"3",0.18,0.06,3.2,0.05985875,0.059355
"4",0.18,0.08,4.2,0.08022875,0.079005
"5",0.18,0.1,3.4,0.09913375,0.09935
"6",0.18,0.12,3.1,0.120335,0.11884
"7",0.18,0.14,2.4,0.14074625,0.13995
"8",0.18,0.16,2.2,0.1591925,0.159915
"9",0.18,0.18,2.9,0.179725,0.179715
"10",0.18,0.2,1.6,0.2008075,0.20028
"11",0.18,0.22,1.8,0.22021375,0.219445
"12",0.18,0.24,2.2,0.23965375,0.23847
"13",0.18,0.26,1.6,0.25971375,0.25978
"14",0.18,0.28,1.8,0.27987,0.279715
"15",0.18,0.3,1,0.29977875,0.29739
"16",0.18,0.32,1.2,0.32028375,0.32013
"17",0.18,0.34,0.9,0.34163125,0.3381
"18",0.18,0.36,1,0.36100375,0.358735
"19",0.18,0.38,1.1,0.38149125,0.37999
"20",0.18,0.4,0.5,0.4004125,0.398335
