"","V1","V2","V3"
"1",0.914454280351869,3.70983218772912,-4.77952357313287
"2",0.871320009084469,3.79677211842293,-6.21460809842219
"3",0.873896231957275,3.86930484096314,-4.71053070164592
"4",0.912001750400257,4.12837653549029,-5.91450350597185
"5",0.977750739003981,3.21836541445062,-5.22135632541191
"6",1.02566142953677,2.85449062846478,-5.62682143352007
"7",1.07300275923566,2.64341817379471,-5.11599580975408
"8",0.985083101619746,3.15426343849934,-5.47267075369281
"9",0.864690621794562,3.99015954907857,-5.31852007386556
"10",0.876409797523297,4.07266096310945,-5.62682143352007
"11",0.878259650290503,4.25455325200525,-5.80914299031403
"12",0.952608812171157,3.33277576499574,-4.93367425296013
"13",0.9270513070836,3.72318372636165,-5.29831736654804
"14",0.970391652821271,2.98931847852361,-7.26443022292087
"15",0.579747805213395,10.2871019216617,-7.26443022292087
"","V1","V2","V3"
"1",0.576456510079977,10.1933808583479,-6.72543372218818
"2",0.446472767689249,24.9604124427627,-7.13089883029635
"3",0.44936629210066,25.339087135782,-7.26443022292087
"4",0.509449751617627,12.8770291735313,-8.51719319141624
"5",0.631292807315481,8.29913439010881,-7.13089883029635
"6",0.79059003578892,4.89698333799853,-6.11929791861787
"7",0.825625422354364,5.1010876303206,-7.41858090274813
"8",0.873685018581773,4.41262618806707,-6.50229017087397
"9",1.02320653444225,3.08996411388334,-5.7138328105097
"10",0.883582923420133,3.77222661129291,-5.40367788220586
"11",0.916590943357588,3.85791237689359,-5.33913936106829
"12",0.895053656965214,3.95604866843028,-5.25909665339475
"13",0.882899864712102,4.0870543534995,-5.02068562994976
"14",0.737912340306453,5.68849396201151,-7.01311579463996
"15",0.916305979833366,3.51360273329062,-5.62682143352007
"","V1","V2","V3"
"1",0.753881381305675,5.32624908845594,-6.90775527898214
"2",0.968631298688818,3.36995452980123,-4.73300355749798
"3",0.970027518565029,3.29982367684027,-5.91450350597185
"4",1.05148383104691,2.76467479928674,-6.03228654162824
"5",0.758661882689471,5.2200849929453,-6.81244509917781
"6",0.874162616552432,4.38827513017437,-5.99146454710798
"7",0.981529911197837,3.61430442255324,-6.03228654162824
"8",0.9002616562589,3.77828369058266,-5.20300718674371
"9",1.00492695862437,3.227270098344,-5.33913936106829
"10",0.969158713902849,3.63785738249227,-5.47267075369281
"11",0.881406798527185,4.20419681877363,-5.7138328105097
"12",1.02283749691871,3.1210438298011,-5.22135632541191
"13",1.015502235931,3.13301692853842,-5.87813586180098
"14",0.964460414750499,3.2568326115855,-5.31852007386556
"15",0.886806096033597,4.04013622178353,-5.29831736654804
"","V1","V2","V3"
"1",0.962709065089025,3.36628521846923,-5.22135632541191
"2",0.951068821477744,3.69753848173944,-5.40367788220586
"3",1.07115297961192,2.68368438080026,-6.03228654162824
"4",0.986351949781205,3.45893319907221,-5.31852007386556
"5",0.957139947785233,3.42449156758623,-4.62537289330561
"6",0.797805149510148,4.90341375069512,-5.33913936106829
"7",0.974300688952972,3.23104659504611,-5.29831736654804
"8",0.840062279029304,4.37891097216559,-5.22135632541191
"9",1.00751110868337,3.1897893983369,-4.8665349501225
"10",1.04262523895089,2.64721823993808,-5.80914299031403
"11",1.01136829908712,3.20966071265073,-5.11599580975408
"12",0.884003621755836,3.94926160190642,-4.96184512992682
"13",0.912736828127955,3.57032180999394,-5.02068562994976
"14",0.784438182235918,5.083749645833,-6.72543372218818
"15",1.01686446408509,3.22346840719632,-6.21460809842219
"","V1","V2","V3"
"1",0.857533343267332,4.26815144581926,-5.33913936106829
"2",0.872217229544001,3.98871466600441,-5.91450350597185
"3",1.06417555504347,2.73711773529619,-4.89285225843987
"4",1.02242990296124,2.77165133899692,-6.90775527898214
"5",0.888813725177321,3.5684899607826,-7.82404601085629
"6",1.1234084816857,2.58166369147153,-5.47267075369281
"7",0.922464674858179,3.42139221904543,-6.50229017087397
"8",1.19560606658937,2.33395192880006,-6.81244509917781
"9",0.927656013335528,3.98981257672133,-6.31996861408002
"10",0.782646049904786,4.72953196892487,-7.60090245954208
"11",0.825315387134721,4.08833404916725,-6.21460809842219
"12",1.03805844849563,2.93957084773297,-5.54677872584654
"13",1.02325943103373,3.03056291634294,-4.85363154528659
"14",1.08797370793813,2.95247774789067,-7.13089883029635
"15",0.840297367420901,4.40064756167138,-6.90775527898214
"","V1","V2","V3"
"1",0.904032372170876,3.61055161200708,-6.57128304236092
"2",0.97075889807964,3.34419389511775,-5.52146091786225
"3",1.04433079347413,3.04159236776135,-5.91450350597185
"4",0.990902096251109,3.26279875602621,-5.7138328105097
"5",0.988173648399742,3.14735500919935,-5.02068562994976
"6",1.01806945704767,2.84189747657074,-5.47267075369281
"7",0.877876497052436,3.99881982598881,-4.8665349501225
"8",1.13535843739634,2.50168662857924,-5.42615073805792
"9",0.87761049122748,4.35871961318491,-6.72543372218818
"10",0.649854592794213,8.43959657113379,-7.13089883029635
"11",0.58815721962798,9.74944887450826,-6.72543372218818
"12",0.838588456777834,4.44706269531739,-5.54677872584654
"13",0.909747789735873,4.0047626579334,-5.74460446917646
"14",0.997960006647178,3.43891567508712,-5.74460446917646
"15",0.985363881313619,3.42329134447366,-5.40367788220586
"","V1","V2","V3"
"1",1.04309118769517,3.33325168702485,-7.82404601085629
"2",0.899216927485202,3.87308770378454,-4.96184512992682
"3",1.04293699558767,2.98464798780951,-5.20300718674371
"4",0.915961116705931,3.53398345320426,-5.62682143352007
"5",0.925248093688071,4.02526830913078,-5.33913936106829
"6",0.837846773446396,3.9189686363782,-7.13089883029635
"7",0.694827719316922,6.83185499342551,-7.60090245954208
"8",0.585791210994473,10.5113022731539,-7.26443022292087
"9",0.816617712439549,5.09157565956484,-6.4377516497364
"10",0.884233755748913,3.76743096069128,-5.05145728861651
"11",1.08775547523877,2.78817927481678,-5.42615073805792
"12",0.867255753101406,4.01313840541381,-5.65499231048677
"13",0.836967604850181,4.88655578368086,-6.57128304236092
"14",0.876477245138382,3.77459250276862,-5.80914299031403
"15",0.8480855999727,4.32519258293801,-5.80914299031403
"","V1","V2","V3"
"1",0.907248185510163,3.32264761078019,-7.13089883029635
"2",0.828119301159866,5.16776969142855,-8.51719319141624
"3",1.04293408351861,2.606668715871,-7.41858090274813
"4",1.03455430652515,3.01902874614278,-5.80914299031403
"5",0.76718719175623,4.60521294677234,-7.82404601085629
"6",0.98838377103489,3.31849261368651,-5.29831736654804
"7",1.02428201281519,3.13054129133772,-5.65499231048677
"8",0.892176752841774,3.5687000176709,-5.99146454710798
"9",0.912068153112108,3.9808943999256,-5.52146091786225
"10",0.921019445409068,3.18350960505391,-6.31996861408002
"11",0.773402511803138,5.06202898773329,-7.82404601085629
"12",0.855052065437587,4.62164088955746,-6.21460809842219
"13",0.869617501364246,4.36893647266324,-5.74460446917646
"14",0.841636432508836,4.06444312676866,-6.72543372218818
"15",0.990828001333522,2.98742887193568,-6.4377516497364
"","V1","V2","V3"
"1",1.05428621492564,2.72536740654679,-7.26443022292087
"2",0.810977079654883,5.30826645902667,-8.51719319141624
"3",0.92891948073172,3.54367186143451,-6.03228654162824
"4",0.973900165971169,3.10551374269186,-6.31996861408002
"5",0.802730628646355,4.72664369383826,-5.7138328105097
"6",0.875047358801191,4.10871592024119,-5.03595310208055
"7",1.02703310030912,3.36481609722411,-6.4377516497364
"8",0.919569237651426,3.58103143052062,-4.8665349501225
"9",0.800885012094137,4.82995203879621,-6.03228654162824
"10",0.859055274833241,4.01896073236979,-6.21460809842219
"11",0.952837654022889,3.28574490344446,-5.11599580975408
"12",0.935374973314564,3.69035645201208,-5.87813586180098
"13",0.890626856457245,3.77502504554897,-6.21460809842219
"14",1.012038790964,3.03135366625231,-4.73300355749798
"15",0.999060169170046,2.93658559463474,-6.50229017087397
"","V1","V2","V3"
"1",0.960723681945297,3.74278109639898,-6.21460809842219
"2",1.0457152435374,2.74390308959102,-5.05145728861651
"3",0.93793436253888,3.36089529979328,-5.42615073805792
"4",0.943457929669777,3.34248560572001,-5.87813586180098
"5",0.936419535760227,3.36250710443347,-5.33913936106829
"6",0.78302338871824,4.7841726635558,-7.26443022292087
"7",0.922413040959743,3.63955996717061,-5.54677872584654
"8",0.831366342444092,4.38846177947753,-6.31996861408002
"9",0.947996638387465,3.50335993209072,-5.80914299031403
"10",0.709767721881554,6.41202746224802,-6.81244509917781
"11",1.0763135514729,2.79627939983985,-5.7138328105097
"12",0.906397008212573,3.52726375960999,-6.31996861408002
"13",1.08774262538876,2.73336387570113,-5.42615073805792
"14",0.790859154529468,4.89951529562841,-6.21460809842219
"15",0.870530466484295,4.37241898702363,-5.52146091786225
"","V1","V2","V3"
"1",1.07461089183793,2.56142280040357,-6.03228654162824
"2",0.910050020663375,3.85085931163319,-4.49184150068109
"3",1.04766042827945,2.79312336877053,-5.80914299031403
"4",1.05702126220569,2.83582512484173,-6.03228654162824
"5",0.85825921249179,4.27609708235184,-5.03595310208055
"6",0.982688588969101,3.38314405951816,-4.8283137373023
"7",0.909641984800319,3.76459769558295,-5.42615073805792
"8",0.857826795935427,4.02885193389885,-5.22135632541191
"9",0.689542381962514,6.99918263497175,-7.41858090274813
"10",1.0867731570558,2.61845484024828,-4.93367425296013
"11",0.931541490202515,4.08187629195841,-7.60090245954208
"12",1.02713216459666,2.94611319774399,-5.9522438339547
"13",1.01992517562219,3.37918243746949,-7.60090245954208
"14",0.938652190998723,3.90765371272315,-5.80914299031403
"15",0.897107358093401,3.84233079395194,-5.03595310208055
"","V1","V2","V3"
"1",1.11256041827549,2.76886549956939,-5.80914299031403
"2",0.537224721099729,11.8837218798423,-7.13089883029635
"3",0.514196175974983,14.8583945598921,-6.57128304236092
"4",0.491354927076356,16.7397922880362,-6.72543372218818
"5",0.4799984456336,18.2075932016342,-6.57128304236092
"6",0.486276891827047,16.9846580954235,-7.01311579463996
"7",0.441507364163173,24.2658357603328,-6.57128304236092
"8",0.55647684426309,10.5370020493581,-7.41858090274813
"9",0.771083198963949,5.45212992369984,-7.01311579463996
"10",0.985673440267724,3.24434875441337,-5.03595310208055
"11",0.880854455702578,4.19116708765171,-5.91450350597185
"12",0.911254970012232,3.87366079591432,-5.52146091786225
"13",0.933420132608154,3.87271875880916,-5.29831736654804
"14",0.955381784423346,3.39191706203778,-5.74460446917646
"15",0.912889354406686,3.75092642142234,-6.03228654162824
"","V1","V2","V3"
"1",0.936153041873582,3.63260656847499,-4.64599218050835
"2",0.786544084838638,4.62932057497518,-8.11172808330807
"3",0.957379508993633,3.65228928266211,-5.05145728861651
"4",0.923790738895941,3.52384754047108,-6.4377516497364
"5",0.694177134715208,6.63199823668235,-6.81244509917781
"6",0.884951395500897,3.83279345677346,-5.31852007386556
"7",0.741448918612808,5.74959591845434,-6.81244509917781
"8",0.847196200472701,4.41777343677033,-6.21460809842219
"9",0.74547239870291,5.76450378527737,-6.72543372218818
"10",0.975671431941395,3.20792773482953,-5.40367788220586
"11",0.786761600039654,4.72877737424055,-6.03228654162824
"12",1.11365509923997,2.49114082585221,-6.81244509917781
"13",0.815555469392104,4.90043676597164,-6.81244509917781
"14",0.936194379301988,3.50186445461537,-5.40367788220586
"15",0.826915938454768,4.39813919278199,-6.90775527898214
"","V1","V2","V3"
"1",1.05145871644574,3.10701080787983,-6.03228654162824
"2",1.10949068912832,2.56323509649671,-4.99083266680008
"3",0.827816456896432,4.53777066195972,-5.62682143352007
"4",0.959894215047134,3.62450018132904,-5.47267075369281
"5",0.991937011963843,3.43346095794279,-4.8283137373023
"6",0.878864928958892,4.28796243488399,-7.13089883029635
"7",1.14909662815555,2.62705156093146,-7.60090245954208
"8",0.957623787398729,3.43355787941688,-5.03595310208055
"9",1.09064428207203,2.78754285873133,-6.4377516497364
"10",1.0649934714974,2.85883292481279,-5.40367788220586
"11",1.01414105478461,2.95895276916488,-6.81244509917781
"12",0.915482829306451,3.83959970433176,-5.02068562994976
"13",0.840908520329639,4.47870601758289,-5.33913936106829
"14",0.637595946440211,9.66275687240005,-9.21034037197618
"15",0.392959965078776,35.4773638574918,-6.64539101451465
"","V1","V2","V3"
"1",0.412170388399784,30.0261272587444,-6.72543372218818
"2",0.445981340781084,26.7952204223336,-6.4377516497364
"3",0.449806678428907,24.818057711982,-7.26443022292087
"4",0.468548161429017,19.9199010860013,-6.64539101451465
"5",0.477208588049294,22.0243592002189,-9.21034037197618
"6",0.583305048925923,11.0548159092873,-7.13089883029635
"7",0.617823545659706,9.04620313936479,-6.64539101451465
"8",1.05571628530922,2.8209235837945,-5.54677872584654
"9",1.09652520518143,2.43423730919364,-6.31996861408002
"10",0.911556400721834,3.76452436876553,-4.56594947283481
"11",1.22029380919678,2.14373333732417,-6.57128304236092
"12",0.877188091346848,4.0478251242258,-5.18498868124103
"13",1.03784515196553,3.08526486496896,-6.31996861408002
"14",0.783482096532214,4.73880829146577,-6.03228654162824
"15",1.2392485946613,2.16153610706586,-6.57128304236092
"","V1","V2","V3"
"1",1.02216926945026,2.83627975726238,-5.87813586180098
"2",1.02715370910076,2.83077170551646,-5.62682143352007
"3",0.896400700874718,3.938275444644,-6.03228654162824
"4",0.973745144196416,3.49493655442558,-4.60517018598809
"5",0.971778521216265,3.45456440399871,-4.93367425296013
"6",0.850379460183974,4.87487932679356,-7.82404601085629
"7",1.10608091472399,2.68228558291818,-5.9522438339547
"8",0.809631576771294,5.08693003078419,-7.26443022292087
"9",1.03630340733552,3.03073731581666,-6.03228654162824
"10",1.00033367008305,3.33340912378032,-5.02068562994976
"11",0.912300720560512,3.99890866879987,-6.72543372218818
"12",0.850345336901301,3.92242292224095,-6.31996861408002
"13",0.959750528390078,3.30120724007322,-5.40367788220586
"14",0.869234771509278,3.76331018384973,-6.4377516497364
"15",1.02609055841808,3.09932986912079,-5.65499231048677
"","V1","V2","V3"
"1",0.941833332939118,3.44667295913647,-5.62682143352007
"2",0.989629975096932,3.08897306157975,-5.87813586180098
"3",0.954604170485963,3.50262184935833,-4.24749574171628
"4",1.03055570038793,2.9944595993592,-4.55638002181866
"5",1.01147670956107,2.92418336206803,-5.40367788220586
