Time	ID	Naive exposed	Naive infected	Focal exposed	Focal infected
30.8332	9014	2	1	1	0
30.8428	390	3	2	3	0
30.8471	4024	1	0	0	0
30.8536	4175	0	0	0	0
30.8722	1057	5	3	1	1
30.8759	300	3	1	4	0
30.8796	7419	6	0	2	0
30.8836	1754	1	0	0	0
30.9059	1801	6	1	5	2
30.908	3039	0	0	0	0
30.9143	6071	4	1	1	0
30.9161	5585	0	0	0	0
30.9198	3136	9	4	4	0
30.9231	954	3	0	2	0
30.9267	820	1	0	1	0
30.9335	9933	8	1	2	0
30.9445	8211	0	0	0	0
30.9624	6572	11	5	2	1
30.9803	6638	4	0	2	0
30.9862	3126	0	0	0	0
30.9944	2911	0	0	0	0
30.9963	86	2	0	2	0
31.004	7349	0	0	1	0
31.0082	1145	1	0	2	0
31.0185	3879	0	0	2	1
31.0212	5787	0	0	2	0
31.0342	2591	2	0	0	0
31.0379	6356	0	0	2	1
31.0584	2522	0	0	0	0
31.0606	7778	1	0	1	0
31.0651	5567	4	1	4	0
31.0683	2792	4	1	0	0
31.0718	6202	2	1	0	0
31.0853	4810	0	0	0	0
31.0855	7900	0	0	2	0
31.0948	3358	4	4	0	0
31.1047	385	7	1	5	0
31.1215	588	2	1	4	1
31.1401	3526	3	0	3	2
31.1468	1474	3	1	0	0
31.1566	1173	0	0	2	0
31.1584	5780	0	0	1	0
31.166	9985	6	1	2	1
31.1868	9304	4	0	4	0
31.1938	3251	1	1	2	0
31.2	264	0	0	0	0
31.2038	5155	3	0	0	0
31.2082	5134	5	1	4	1
31.2086	3497	4	1	0	0
31.2359	8921	1	0	3	1
31.246	3661	0	0	1	0
31.252	2325	9	3	4	1
31.2573	9031	3	2	3	0
31.2609	8083	3	0	2	0
31.2634	5595	13	3	2	1
31.2739	8829	7	0	7	3
31.2761	9015	2	0	4	0
31.2769	1413	4	0	1	1
31.2862	2688	1	0	0	0
31.294	89	0	0	0	0
31.2949	4222	2	0	1	0
31.2991	9673	3	0	0	0
31.2999	8856	0	0	1	0
31.3024	3600	4	1	5	0
31.3073	1717	4	1	1	0
31.3241	3985	0	0	0	0
31.3243	2489	11	3	6	2
31.3319	8441	4	2	3	1
31.3339	1630	2	1	0	0
31.3398	8574	3	0	2	1
31.3469	6602	4	0	5	0
31.3528	8397	2	0	1	0
31.3528	4445	2	1	0	0
31.3575	2264	4	1	1	0
31.3668	5505	2	0	0	0
31.3775	620	2	1	4	0
31.3805	9867	7	2	4	1
31.3964	5163	14	2	4	0
31.404	4113	14	5	5	0
31.4107	5802	1	0	1	0
31.4143	5772	13	1	5	1
31.418	84	2	1	2	0
31.4458	4123	0	0	0	0
31.4575	5704	3	2	1	0
31.4688	7038	2	1	0	0
31.4766	693	2	0	2	1
31.4779	7928	2	0	3	0
31.4899	9914	7	1	0	0
31.4953	5963	1	0	3	2
31.5068	9207	2	0	1	0
31.5075	4893	5	1	3	1
31.5119	8124	1	1	1	0
31.5237	3691	3	2	1	0
31.5308	2862	9	2	8	2
31.5325	3953	2	1	2	0
31.5332	8699	0	0	0	0
31.5419	8235	1	1	0	0
31.5488	9101	0	0	1	1
31.5508	4177	0	0	0	0
31.5667	7020	0	0	0	0
31.5822	3177	0	0	2	1
31.5825	6778	2	0	3	0
31.591	9935	0	0	1	0
31.5918	4447	2	1	1	0
31.5946	9310	1	0	0	0
31.6437	3339	0	0	0	0
31.6447	8198	0	0	0	0
31.6999	4512	6	1	6	1
31.7017	3843	3	1	1	0
31.7057	7339	8	2	1	0
31.7146	9708	1	0	2	0
31.721	4795	0	0	0	0
31.7248	8006	5	3	8	2
31.7277	4549	1	1	1	0
31.7411	1583	2	0	5	0
31.7462	5683	1	0	3	1
31.768	376	9	3	4	2
31.7788	9701	3	1	1	0
31.824	1568	5	3	0	0
31.8284	2681	0	0	2	0
31.8289	3490	3	1	1	0
31.8292	3886	1	0	0	0
31.8304	1021	15	5	2	0
31.8332	1531	3	1	4	0
31.8448	3578	4	0	3	1
31.8552	3496	0	0	0	0
31.8556	5343	1	1	2	0
31.8586	3867	1	0	3	1
31.8608	1019	6	1	5	1
31.8698	3799	1	0	2	0
31.87	9716	0	0	1	1
31.8703	3609	0	0	1	0
31.8703	7297	2	0	0	0
31.8881	4513	0	0	0	0
31.9005	5091	0	0	0	0
31.9018	9884	16	3	5	2
31.903	92	1	0	4	0
31.9159	7204	3	0	3	0
31.9159	6578	9	2	3	0
31.9201	3360	0	0	1	0
31.9286	3318	2	1	1	0
31.9395	9922	0	0	1	1
31.9563	1232	5	3	3	0
31.9698	1312	5	2	1	0
31.9711	323	10	1	4	0
31.9742	1708	3	2	2	0
31.9771	4091	1	0	0	0
31.9923	1494	10	1	1	1
31.9946	6	2	2	2	0
31.9958	2666	0	0	0	0
31.9971	3980	5	3	5	1
31.9988	4497	1	0	2	0
32.0078	641	0	0	0	0
32.0384	27	0	0	1	0
32.0398	975	2	0	2	0
32.0487	5741	1	0	3	0
32.0629	2887	1	0	1	0
32.0653	4135	2	1	0	0
32.075	5230	1	1	1	0
32.0884	2116	2	1	9	2
32.0923	2857	1	0	0	0
32.0929	5451	1	1	1	0
32.096	6303	4	1	3	0
32.0985	4370	6	1	2	0
32.1146	622	3	0	7	2
32.1328	9792	2	0	1	1
32.1344	2022	0	0	0	0
32.1406	155	4	1	1	0
32.1605	2478	14	6	6	1
32.1626	187	8	2	2	0
32.1629	372	1	1	3	2
32.1677	5178	10	1	5	0
32.1827	4481	1	1	2	0
32.1859	6513	2	1	0	0
32.1886	8675	1	0	0	0
32.1888	9497	2	0	0	0
32.205	7553	1	1	0	0
32.2058	6877	5	2	2	1
32.212	2485	14	2	2	1
32.2209	8663	0	0	0	0
32.2216	1864	2	0	1	1
32.227	1297	4	2	2	0
32.2273	1338	0	0	0	0
32.2287	5050	8	2	5	0
32.2343	1407	0	0	2	1
32.2359	9656	0	0	0	0
32.2363	3826	1	1	1	0
32.2386	7840	1	0	1	1
32.261	5321	3	0	4	0
32.2647	7051	0	0	0	0
32.2703	7546	0	0	1	0
32.2719	7157	5	1	3	0
32.2812	5685	1	0	3	1
32.2987	4682	0	0	0	0
32.3389	1706	9	4	6	0
32.3528	5602	0	0	4	0
32.3556	126	0	0	0	0
32.3635	4759	9	4	8	0
32.3675	1020	0	0	0	0
32.3684	7256	1	0	2	0
32.3686	4351	3	1	1	0
32.3696	3457	4	1	3	1
32.372	338	1	0	2	0
32.3827	5819	0	0	1	0
32.3943	9362	0	0	0	0
32.3947	6975	0	0	1	0
32.4095	6926	1	0	7	1
32.4107	423	2	0	1	0
32.4132	9851	3	1	2	0
32.4167	4637	1	0	4	0
32.4218	6131	1	0	0	0
32.4266	5538	3	1	1	0
32.4344	9305	3	1	6	0
32.439	351	0	0	0	0
32.4539	1637	0	0	0	0
32.4709	3426	2	0	2	0
32.4838	8656	0	0	1	0
32.4881	8634	2	0	7	0
32.4945	6876	10	1	5	0
32.4995	8227	2	0	5	0
32.5112	9514	3	1	0	0
32.5315	4249	1	0	1	0
32.5336	129	0	0	0	0
32.5339	9150	1	0	3	0
32.537	6401	1	0	2	0
32.5483	1941	4	2	3	0
32.5545	3362	2	1	1	0
32.5647	7278	1	0	1	1
32.5732	7531	0	0	0	0
32.5741	7511	1	1	3	0
32.5947	3492	1	0	2	1
32.6025	5519	6	1	2	0
32.6161	9728	1	0	0	0
32.6203	9545	4	0	3	0
32.6209	1481	14	5	7	1
32.6274	4279	0	0	2	0
32.6348	466	0	0	0	0
32.6437	3098	3	1	0	0
32.6474	5584	0	0	1	0
32.6677	1846	2	0	3	0
32.6721	7190	0	0	0	0
32.7156	2718	0	0	3	1
32.7195	6360	1	0	1	0
32.7374	951	0	0	4	1
32.7394	9724	4	1	3	1
32.74	3079	0	0	1	1
32.7479	8405	0	0	1	1
32.7699	7320	4	1	4	0
32.7739	7715	1	0	2	0
32.7754	6216	0	0	3	2
32.7768	7351	2	0	0	0
32.7779	6973	6	1	6	0
32.7804	8703	0	0	0	0
32.7998	3898	1	0	0	0
32.8266	7023	1	1	0	0
32.8276	1885	2	0	4	1
32.8291	3749	1	1	3	0
32.8405	3325	2	0	3	0
32.8405	2381	3	0	6	1
32.8414	4798	2	0	4	0
32.845	5104	3	0	1	1
32.8508	6899	0	0	0	0
32.8552	5943	1	0	0	0
32.8599	2347	0	0	0	0
32.8638	4809	4	1	1	0
32.8662	7010	0	0	0	0
32.8708	9554	2	0	6	0
32.8711	7944	3	0	5	1
32.8761	6823	2	1	1	0
32.9102	539	1	0	1	1
32.9115	790	1	0	0	0
32.9119	3065	1	0	1	0
32.9234	1510	7	1	1	1
32.9286	3796	2	0	3	0
32.9308	4519	0	0	1	1
32.9341	6994	15	4	2	0
32.9343	6004	4	0	3	0
32.9392	4385	9	1	9	2
32.9403	1353	2	0	0	0
32.9431	8323	1	0	2	0
32.9514	281	2	1	0	0
32.9601	4848	0	0	4	0
32.9703	2603	3	1	1	0
32.989	9996	9	5	1	0
33.0024	9382	2	1	2	0
33.0115	5560	3	1	3	0
33.0152	4108	0	0	0	0
33.0216	6296	5	1	2	0
33.0216	8872	1	0	1	0
33.0219	2876	2	0	2	1
33.0241	3083	5	1	5	0
33.0264	3658	6	0	8	2
33.0438	6750	1	0	0	0
33.0594	3242	0	0	0	0
33.0635	3850	2	1	0	0
33.0669	5262	3	2	5	0
33.0677	2955	0	0	5	2
33.0692	8888	4	1	6	1
33.073	1903	0	0	2	1
33.0731	2014	0	0	0	0
33.1079	8065	5	2	5	1
33.1103	6969	0	0	0	0
33.118	3345	0	0	0	0
33.1291	7759	1	0	0	0
33.1338	5137	1	0	3	0
33.1505	7123	0	0	3	0
33.1595	2128	0	0	3	0
33.1708	9620	1	0	0	0
33.1735	4106	1	0	3	2
33.204	5742	10	5	3	2
33.2196	6890	5	3	3	0
33.2265	8909	2	1	4	0
33.2363	1378	13	4	4	0
33.2441	2438	7	0	5	0
33.2549	5238	1	1	2	1
33.2637	544	7	2	5	1
33.2706	8138	0	0	1	0
33.2888	43	0	0	2	0
33.2954	8104	0	0	0	0
33.2956	2400	0	0	5	0
33.2993	5085	0	0	0	0
33.3028	4247	1	0	4	1
33.3079	8366	2	1	3	1
33.3094	2738	14	1	4	0
33.3103	2167	7	0	5	0
33.3188	4897	0	0	0	0
33.3255	6423	1	0	4	0
33.3275	4184	3	2	0	0
33.331	495	0	0	0	0
33.3346	6997	8	5	1	0
33.3657	239	9	0	3	1
33.373	9559	1	0	3	2
33.3894	6816	3	0	1	1
33.4035	447	2	1	2	0
33.4048	7343	9	3	6	1
33.4182	614	0	0	0	0
33.4231	9575	5	0	3	0
33.4244	1852	1	0	7	1
33.4352	7222	2	0	0	0
33.441	7036	1	0	2	0
33.4449	4652	5	2	5	1
33.4486	601	0	0	1	1
33.4772	6599	2	0	4	0
33.4828	8540	1	0	0	0
33.4861	595	0	0	1	0
33.5042	2812	0	0	1	0
33.5056	6796	0	0	0	0
33.5066	5745	4	1	3	0
33.507	1351	0	0	0	0
33.5122	748	0	0	1	0
33.5125	6589	3	1	3	0
33.5171	6188	1	0	0	0
33.5187	3479	0	0	4	1
33.5234	4129	0	0	5	0
33.5249	859	0	0	0	0
33.5273	399	7	1	4	0
33.5302	3201	2	1	3	0
33.5324	8719	2	1	1	0
33.5394	266	1	0	1	1
33.5402	627	0	0	1	0
33.5554	8850	5	1	6	0
33.5566	8631	2	1	1	0
33.5656	2498	2	0	0	0
33.5683	2783	0	0	2	2
33.5694	9332	0	0	0	0
33.5739	4573	3	1	2	2
33.5767	7628	0	0	2	0
33.5803	63	1	1	1	0
33.5878	6581	8	2	7	1
33.591	6942	1	0	0	0
33.5972	9745	7	5	5	0
33.5981	4368	2	2	0	0
33.6037	6928	2	1	5	0
33.6048	131	0	0	5	0
33.6074	4316	2	0	0	0
33.615	9294	0	0	0	0
33.6354	9771	0	0	1	0
33.6394	2371	2	0	1	0
33.6451	7257	5	0	7	0
33.6459	3024	20	8	6	0
33.6463	867	4	0	1	0
33.6486	3071	30	9	8	2
33.6597	4354	20	6	3	0
33.6809	6342	0	0	0	0
33.6889	9540	4	2	6	1
33.6902	8158	5	4	3	0
33.6924	7853	0	0	0	0
33.7019	810	3	0	5	1
33.7101	5751	1	0	0	0
33.7116	6126	0	0	1	0
33.7145	591	2	0	2	0
33.716	5208	1	0	6	3
33.7182	8900	10	2	3	1
33.7262	8312	2	0	4	1
33.7349	6888	2	1	2	0
33.737	2458	3	0	4	1
33.7409	378	0	0	0	0
33.7488	7372	3	0	3	0
33.7492	653	6	2	3	1
33.7512	3813	3	0	5	0
33.7747	2007	3	0	5	1
33.7796	7003	2	0	2	0
33.7807	3907	1	0	3	2
33.7844	7115	6	2	4	2
33.7892	472	3	0	5	0
33.7977	6239	0	0	1	1
33.8004	6408	5	2	6	2
33.8041	4674	0	0	1	0
33.8211	2115	7	4	1	0
33.8235	3720	8	1	9	2
33.8416	2670	8	3	9	2
33.8641	9430	4	1	5	0
33.8722	8041	1	0	6	1
33.8995	3302	0	0	0	0
33.9008	3894	4	1	3	0
33.9132	5676	2	2	3	0
33.9174	8761	2	0	4	2
33.9196	7438	1	1	1	0
33.9322	9222	0	0	0	0
33.9325	2420	0	0	1	0
33.9412	154	0	0	1	0
33.9422	1544	9	4	3	1
33.9429	4334	1	0	1	0
33.9458	5448	2	0	3	0
33.948	7644	3	0	0	0
33.9644	8789	5	2	5	1
33.9756	5879	2	1	2	1
33.9807	892	2	0	2	0
33.9956	5376	4	2	4	1
34.0065	5948	3	1	3	0
34.0147	8076	3	1	5	0
34.0149	8007	0	0	3	0
34.0218	2289	7	3	3	1
34.0258	183	2	0	0	0
34.0283	5718	3	2	3	1
34.0359	6783	0	0	0	0
34.042	2890	0	0	0	0
34.0479	540	0	0	3	0
34.0504	4787	0	0	0	0
34.0578	9846	0	0	1	0
34.0693	1299	0	0	1	0
34.0723	1371	6	3	5	2
34.0899	2613	2	0	3	0
34.0954	2215	2	0	3	0
34.1448	1059	6	0	5	1
34.154	5397	5	1	7	3
34.1588	3138	3	0	2	0
34.1612	501	3	0	5	1
34.1624	133	2	0	2	0
34.1736	1711	3	2	0	0
34.1772	8068	2	1	4	1
34.1875	9703	2	0	4	1
34.1883	6315	0	0	0	0
34.2058	8687	0	0	1	0
34.2095	4770	0	0	2	0
34.2201	8931	0	0	1	0
34.2227	3509	2	1	3	0
34.226	4501	3	1	3	1
34.2286	757	0	0	0	0
34.2322	432	3	0	3	1
34.2327	1685	1	0	3	0
34.2337	6347	1	0	2	0
34.2386	2149	3	1	1	0
34.2405	7913	7	2	5	0
34.2529	1507	0	0	4	0
34.2547	9773	1	1	2	0
34.2631	1014	0	0	2	0
34.2677	9853	0	0	1	0
34.2807	4245	1	0	2	0
34.2974	4881	12	4	4	0
34.3	2534	1	0	2	1
34.3067	1154	0	0	4	0
34.324	4974	2	1	5	0
34.3278	5562	5	0	1	0
34.3301	5764	0	0	0	0
34.3318	4714	0	0	0	0
34.3361	4112	2	0	1	0
34.3414	305	31	9	6	1
34.3421	8341	1	0	2	0
34.3421	952	3	2	1	0
34.3456	26	3	0	1	0
34.3667	6722	18	3	11	1
34.3749	8558	1	0	1	0
34.378	2653	3	1	5	1
34.3815	9950	4	1	4	2
34.3885	3103	1	1	3	1
34.3913	1237	0	0	0	0
34.3932	3379	2	0	2	0
34.4045	6102	0	0	0	0
34.405	8755	1	1	1	0
34.4104	548	2	0	5	0
34.4121	9052	2	0	2	0
34.4167	7167	2	1	1	0
34.4172	1761	1	1	1	0
34.4241	943	10	2	5	0
34.4294	8892	0	0	2	0
34.4349	4984	1	0	5	1
34.435	7712	0	0	0	0
34.4464	639	1	0	2	1
34.4467	2520	7	2	2	0
34.4494	9653	2	1	1	0
34.4628	9946	8	2	10	2
34.4783	6689	0	0	0	0
34.4883	5782	0	0	3	0
34.4956	6653	0	0	1	0
34.4977	3248	5	1	4	0
34.501	259	1	0	1	0
34.5038	7705	1	0	0	0
34.5071	4300	1	0	3	0
34.5107	9036	0	0	2	0
34.5121	8231	0	0	2	0
34.5134	7066	3	2	5	1
34.5177	7417	1	1	0	0
34.5272	2730	0	0	0	0
34.5349	2636	2	1	1	0
34.5403	9161	1	0	2	1
34.545	3763	10	2	4	0
34.5464	2976	1	0	0	0
34.5481	9416	12	5	4	1
34.5511	364	1	0	0	0
34.552	2576	2	1	5	0
34.5564	4310	0	0	0	0
34.5631	8494	0	0	3	1
34.5846	1840	2	1	3	0
34.5934	3070	10	2	5	1
34.6009	277	0	0	4	1
34.6193	4736	0	0	0	0
34.639	6021	1	0	7	1
34.6479	1042	0	0	8	1
34.6631	2501	5	2	10	2
34.6715	6781	1	0	1	0
34.6725	6134	3	1	4	1
34.6766	1356	0	0	0	0
34.6955	9849	2	1	2	1
34.7005	4904	3	2	1	0
34.7033	3760	0	0	0	0
34.7038	9998	0	0	1	0
34.7123	849	1	0	4	2
34.7138	8447	0	0	0	0
34.7161	7542	1	0	5	1
34.7198	8625	6	4	4	1
34.721	8472	3	1	4	1
34.7217	319	0	0	0	0
34.7394	1470	1	0	1	0
34.7414	207	7	2	1	0
34.7449	9287	1	0	1	0
34.7582	9095	3	0	4	0
34.7584	2262	1	0	1	0
34.7785	8826	6	1	6	0
34.7792	1803	5	0	6	1
34.7814	7484	0	0	1	1
34.7825	1443	2	1	2	1
34.7857	8766	9	2	6	1
34.7877	2724	5	3	3	0
34.7894	5591	0	0	0	0
34.7913	5254	4	0	4	0
34.7954	7454	1	0	3	2
34.808	8643	3	0	5	2
34.8145	2121	1	0	3	1
34.8162	1457	1	0	4	1
34.8168	5039	0	0	0	0
34.8415	6398	0	0	0	0
34.8578	7505	0	0	2	0
34.8585	743	0	0	0	0
34.8596	1763	0	0	2	0
34.8667	7823	8	1	3	2
34.8823	8208	1	0	4	0
34.8835	4191	5	1	5	1
34.8846	8492	3	0	3	0
34.8923	2083	1	0	0	0
34.8926	1977	3	2	7	0
34.8934	1599	0	0	3	1
34.8984	4190	0	0	1	0
34.8987	7973	11	2	6	1
34.901	3411	13	4	5	0
34.9044	8593	0	0	1	1
34.9073	7785	0	0	3	1
34.9081	6307	5	3	3	0
34.9188	1927	0	0	1	0
34.9213	474	0	0	0	0
34.9263	1788	0	0	1	0
34.932	5853	3	0	1	0
34.9352	8487	2	0	7	1
34.9365	6293	1	0	4	0
34.9459	5881	0	0	2	1
34.9478	5131	4	1	4	0
34.9507	9894	0	0	2	0
34.9522	6317	2	0	0	0
34.9798	2469	0	0	0	0
34.9868	1256	3	3	4	0
35.0111	6167	0	0	0	0
35.0131	9893	1	1	1	0
35.014	2411	1	0	1	0
35.0198	8221	1	0	4	0
35.0296	5399	1	0	0	0
35.0342	3092	0	0	0	0
35.0343	1539	2	0	4	2
35.0387	14	1	1	0	0
35.0437	9054	1	0	0	0
35.0438	4763	1	0	0	0
35.0462	4035	0	0	2	0
35.0469	9229	0	0	1	0
35.0651	6656	3	0	0	0
35.072	2340	0	0	2	1
35.0805	5491	0	0	0	0
35.0823	8332	0	0	1	0
35.0827	9770	0	0	0	0
35.0874	837	2	0	2	0
35.0897	5513	1	0	3	0
35.093	5632	1	0	2	1
35.0934	4485	1	1	1	0
35.0964	848	7	3	3	0
35.1019	124	2	1	4	0
35.1029	3610	0	0	0	0
35.1114	7509	2	1	5	0
35.1194	1484	9	2	6	1
35.1232	4402	0	0	0	0
35.1254	5984	0	0	3	0
35.1456	2860	5	2	4	0
35.1517	7792	0	0	0	0
35.1657	424	6	4	7	0
35.1784	5828	1	0	1	0
35.18	7323	13	5	5	2
35.1848	7220	8	1	4	1
35.1874	1978	0	0	3	1
35.192	8496	3	0	7	1
35.208	1418	4	1	3	0
35.2096	2928	1	1	0	0
35.2214	7370	3	1	1	0
35.2382	9582	1	1	5	0
35.2472	9937	0	0	0	0
35.2479	236	0	0	3	0
35.2511	5558	4	0	6	0
35.2617	3190	0	0	0	0
35.272	4414	1	1	0	0
35.2875	8937	1	0	2	1
35.2895	6818	9	4	5	2
35.296	4535	2	0	4	0
35.2979	9164	1	0	2	0
35.3071	6290	1	1	2	0
35.3139	900	2	0	4	1
35.3254	573	2	1	4	2
35.3293	598	0	0	3	0
35.3332	2252	0	0	4	0
35.3364	2996	0	0	1	0
35.3437	8217	7	1	2	0
35.3443	3646	0	0	1	0
35.3639	7445	2	0	1	0
35.3714	5071	1	1	5	0
35.375	6807	15	1	7	2
35.4011	9988	1	0	3	0
35.4224	7260	5	2	3	1
35.4249	3785	0	0	1	0
35.4258	9616	0	0	0	0
35.4304	5657	4	0	6	1
35.4312	5482	0	0	0	0
35.4356	4220	1	0	0	0
35.4417	9178	7	1	5	2
35.4773	3405	0	0	1	1
35.4775	4819	0	0	2	1
35.4862	9237	0	0	2	1
35.4889	1987	8	3	7	2
35.4933	3825	0	0	0	0
35.4966	5839	2	0	3	1
35.4982	4322	5	1	2	0
35.5042	8542	1	0	0	0
35.5144	9975	0	0	9	1
35.5154	303	4	0	5	1
35.5185	9364	0	0	2	0
35.529	6350	4	1	9	2
35.5347	3341	2	0	2	0
35.5391	2959	2	1	3	1
35.5407	8486	2	2	6	1
35.5606	6440	0	0	3	0
35.563	1996	3	0	4	0
35.5635	2807	0	0	0	0
35.5807	8848	1	1	1	0
35.5876	5453	0	0	2	1
35.588	1632	0	0	0	0
35.59	4708	0	0	1	0
35.5957	7995	2	2	3	0
35.6013	4208	2	0	4	0
35.6063	648	0	0	2	0
35.6177	659	0	0	2	1
35.6374	2565	0	0	3	1
35.6457	1410	8	0	8	0
35.6459	888	0	0	2	0
35.6506	1388	0	0	0	0
35.6567	3280	1	0	1	0
35.6624	2541	0	0	3	0
35.6647	130	8	3	5	0
35.6844	5400	1	0	2	0
35.693	3406	0	0	1	0
35.7005	6672	4	3	4	1
35.7044	626	2	1	3	1
35.7046	5760	2	0	1	0
35.7089	1490	1	0	2	1
35.7091	9572	3	1	2	0
35.7161	2177	1	0	4	1
35.7162	7486	2	1	1	0
35.7239	6286	1	0	7	2
35.7259	7392	1	0	1	0
35.7336	4212	3	0	3	2
35.7441	4858	0	0	0	0
35.7536	5053	8	4	8	2
35.7672	3312	3	1	2	0
35.7684	9183	0	0	3	1
35.7751	3056	0	0	1	0
35.7777	6768	0	0	1	0
35.7825	1274	3	0	1	0
35.7839	3314	3	0	4	1
35.7893	2647	1	0	5	1
35.7899	4831	0	0	0	0
35.7909	6729	1	0	3	0
35.8046	8661	2	0	8	1
35.8209	8932	8	1	11	1
35.8237	5922	1	0	2	0
35.8435	9322	2	1	3	1
35.849	3616	0	0	0	0
35.8501	3745	0	0	0	0
35.8526	8142	0	0	0	0
35.8554	3480	0	0	0	0
35.856	9691	4	1	5	2
35.8617	4493	1	1	3	1
35.8669	9149	4	0	5	0
35.87	7435	5	2	6	0
35.8713	5953	0	0	3	0
35.8721	9152	0	0	5	1
35.8795	5410	0	0	2	1
35.8818	4484	0	0	2	0
35.8947	2931	6	2	2	1
35.8962	4084	0	0	1	0
35.8999	6082	3	1	3	0
35.9086	6881	1	0	3	0
35.909	5231	0	0	0	0
35.9134	840	0	0	1	1
35.9201	3986	0	0	0	0
35.9273	8775	5	2	5	0
35.9283	1866	1	0	1	0
35.9302	971	4	0	2	1
35.9366	4686	2	0	1	1
35.9372	3043	7	0	12	1
35.9373	4194	3	0	5	0
35.94	875	2	0	8	1
35.9543	1752	1	1	1	0
35.9558	4822	0	0	2	0
35.9574	9872	3	1	2	0
35.9749	5940	2	0	2	0
35.9787	2218	0	0	3	0
35.9871	7436	2	1	2	0
35.9894	984	0	0	3	0
35.9896	5580	0	0	0	0
35.9999	2507	0	0	0	0
36.0149	520	4	1	5	2
36.0159	1795	8	3	4	1
36.0244	7373	3	0	3	1
36.026	818	2	1	4	1
36.04	6500	0	0	0	0
36.0402	2513	0	0	0	0
36.0426	3408	0	0	1	0
36.0465	4620	2	2	7	1
36.0478	6087	8	2	7	2
36.0496	8017	4	2	7	1
36.0562	8733	1	1	0	0
36.0651	9376	0	0	3	1
36.07	636	2	0	4	1
36.0757	4688	1	0	2	0
36.0842	3624	2	1	3	1
36.0933	202	4	2	3	0
36.1071	3175	1	0	0	0
36.1088	3121	4	1	3	0
36.1138	24	1	0	5	0
36.1209	7746	0	0	2	0
36.1212	7539	0	0	0	0
36.1227	6839	0	0	0	0
36.1269	5265	0	0	0	0
36.1324	4052	1	0	1	0
36.1403	7106	5	2	7	1
36.1471	3026	0	0	0	0
36.1499	353	1	0	3	0
36.1503	1221	5	3	4	1
36.1547	2131	1	1	2	0
36.1619	4408	2	1	4	0
36.164	8103	1	0	1	0
36.169	5276	0	0	3	0
36.1708	6721	0	0	0	0
36.1718	1970	4	0	1	0
36.1719	9122	0	0	7	0
36.1786	4413	1	0	2	0
36.1807	5388	0	0	0	0
36.1811	3471	8	3	2	0
36.1815	1360	4	1	3	0
36.1839	8155	2	1	3	0
36.1841	7229	8	1	5	2
36.1854	4524	2	0	1	0
36.1896	6597	1	1	4	0
36.1897	1277	7	4	2	0
36.191	8836	3	1	3	1
36.1958	3134	2	0	5	2
36.1991	4646	3	1	6	2
36.206	191	4	1	3	0
36.2079	7622	0	0	2	0
36.2082	5639	1	0	2	1
36.212	9638	2	1	3	0
36.2128	223	0	0	3	0
36.2195	7968	0	0	6	3
36.2249	531	10	0	5	1
36.2309	7632	1	1	5	0
36.2381	8212	1	0	0	0
36.2453	6161	1	0	1	0
36.2463	1041	0	0	0	0
36.2536	8411	4	1	5	0
36.2541	2316	0	0	2	0
36.2619	9082	2	1	6	1
36.2625	5109	1	0	1	0
36.2663	7084	0	0	0	0
36.2682	6579	0	0	1	0
36.2733	550	0	0	1	0
36.3011	2863	1	0	3	0
36.3035	2040	2	1	7	2
36.3135	3584	10	4	10	1
36.3161	7144	1	0	1	0
36.3212	610	1	1	1	0
36.3227	6756	0	0	0	0
36.3322	4411	3	1	9	2
36.3621	7077	0	0	1	1
36.3657	7849	0	0	1	1
36.3658	3292	0	0	1	0
36.3687	2714	3	1	3	0
36.3742	9595	6	0	3	2
36.3773	4047	0	0	2	0
36.3967	9485	3	0	5	1
36.4026	8389	0	0	0	0
36.4129	57	0	0	2	1
36.4218	6464	1	0	3	1
36.4339	7407	5	0	5	1
36.4366	3692	1	0	7	3
36.4424	4057	0	0	1	1
36.4503	8189	2	0	6	0
36.4516	5014	1	0	3	0
36.4548	4312	2	0	1	0
36.4582	2760	4	2	6	1
36.4839	468	3	0	5	0
36.4975	7448	7	1	6	1
36.5055	5447	0	0	2	1
36.5339	3499	0	0	3	1
36.5446	6013	0	0	0	0
36.5472	4952	0	0	0	0
36.5506	3585	6	1	6	2
36.5633	2697	0	0	0	0
36.5656	9687	0	0	1	0
36.5678	9061	3	1	5	1
36.57	3271	0	0	2	0
36.572	7355	4	2	1	0
36.5752	1363	0	0	0	0
36.5883	8569	2	1	1	0
36.5889	5493	4	0	6	2
36.589	1463	0	0	0	0
36.6041	725	7	3	6	2
36.6042	1279	1	0	6	0
36.6113	3830	2	0	3	1
36.6115	3967	0	0	0	0
36.6125	7787	0	0	0	0
36.6128	2926	5	1	2	0
36.6134	3507	1	0	4	0
36.6141	4707	0	0	0	0
36.6167	9314	0	0	1	0
36.6179	8363	0	0	2	0
36.621	677	0	0	2	0
36.6235	8388	1	0	1	0
36.6264	918	4	0	5	0
36.6302	9257	0	0	1	0
36.6333	678	4	0	1	0
36.6338	8368	2	1	8	1
36.6354	7139	0	0	2	0
36.6375	3018	2	0	1	1
36.642	7324	3	0	6	0
36.6521	5629	0	0	2	0
36.654	2625	1	0	1	0
36.6584	3115	1	0	3	0
36.6594	3392	3	1	2	0
36.6615	8768	1	1	0	0
36.6697	4529	0	0	1	1
36.6765	8283	0	0	4	0
36.6859	7941	0	0	0	0
