"","V1","V2","V3"
"1",0.668241474167861,0.474328861451885,-315.973170266114
"2",0.663406778476586,0.479130021012712,-316.753104121419
"3",0.790899158556468,0.420601578421519,-317.685148101838
"4",0.292384217828949,1.49480943843671,-317.748416702429
"5",0.460113375453324,0.775160656339125,-316.166735404621
"6",0.346787625279275,1.10853571511763,-315.955924660127
"7",0.328149283671148,1.14347019863536,-316.752756887915
"8",0.311105407893595,1.32502737093342,-316.76205426262
"9",0.261514543527524,1.66342247407933,-316.592118785508
"10",0.429888051818625,0.727965966973527,-317.385784423759
"11",0.85299434631814,0.339009879181771,-316.725434849238
"12",0.227817230652775,2.30402264616107,-318.075095331586
"13",0.300601369200126,1.39891348964362,-316.908185833557
"14",0.316768669145099,1.22839825982096,-317.172579064815
"15",0.174490554325971,3.81997638838875,-318.662990873426
"","V1","V2","V3"
"1",0.219123785629733,2.75074265560321,-319.119208298789
"2",0.245979897556882,1.54391126699762,-318.600634631449
"3",0.165267871663209,4.7783803839366,-320.360836690429
"4",0.268851208854536,1.36726890911525,-318.861475493826
"5",0.528727962616068,0.603330134975705,-316.58772506324
"6",1.25227378548921,0.212721269833119,-317.863515053104
"7",0.640460523648897,0.539632438646523,-316.642290120676
"8",0.575014569427603,0.591061430966736,-316.4488624305
"9",0.438102802886632,0.793223748065608,-316.391194876005
"10",0.211973970267092,2.44113463322243,-317.109590029343
"11",0.478699785990322,0.768984563680994,-316.473341168275
"12",0.464949583423042,0.776751757382126,-316.312534395523
"13",0.491549802265464,0.764318077514376,-316.398179379672
"14",0.264599506592825,1.53294951222905,-316.964046024871
"15",0.328713766075462,1.28022944092959,-316.462389837868
"","V1","V2","V3"
"1",0.468198509926549,0.681325542630233,-316.127148671614
"2",0.438431131548717,0.849943358317811,-316.623951366661
"3",0.581308739246478,0.472350080779386,-318.33979303192
"4",0.626416539883453,0.480511336430111,-316.90061287037
"5",0.546905399231777,0.600213126238446,-316.012239420128
"6",0.254280130778789,1.81865923002088,-316.40609289868
"7",0.241675246950946,2.17721146729168,-317.610343323892
"8",0.577912597399164,0.586404110512539,-316.664014474437
"9",1.31787095332994,0.239784292121502,-319.596514621617
"10",0.751825121822234,0.333248317243466,-319.548822617503
"11",0.422612719130533,0.992990304774757,-316.300391027159
"12",0.690146680079014,0.448270146097462,-316.468153158676
"13",0.586460183126808,0.58764025930784,-316.678901515246
"14",0.610255208799302,0.535247216304712,-316.174757903415
"15",0.453455365841487,0.67767263983102,-317.070420411259
"","V1","V2","V3"
"1",0.446671827527437,0.764496097879655,-316.235472056913
"2",0.589467826641948,0.497832683597707,-316.944481146108
"3",0.395393936315951,1.03231355835834,-316.746931498733
"4",0.490915375618881,0.659374838140603,-316.244132038615
"5",0.9083977178025,0.279447649736452,-317.622186850093
"6",0.464423381245047,0.804904484348048,-316.350267108099
"7",0.285522731981315,1.51752681288042,-316.143982532206
"8",0.483820712730895,0.670977177039098,-316.413793954717
"9",0.327497121232379,1.36240501186966,-316.633501373722
"10",0.489275008426105,0.76656925697552,-317.072434180431
"11",0.547073783344641,0.625434041371458,-316.41864842021
"12",0.543216563154389,0.71381380872066,-316.754481794623
"13",0.521588717313987,0.690551830359264,-316.260140592853
"14",0.336536445602938,1.07308942650457,-316.685773255267
"15",0.553844464115882,0.533613843380504,-316.164059762657
"","V1","V2","V3"
"1",0.388195765634004,0.861888888689492,-316.833180944498
"2",0.209717895586665,3.26165496462644,-317.94389684387
"3",0.477380502272111,0.785656895454148,-315.984121421656
"4",0.33796294876248,1.26321496539507,-317.317646445675
"5",0.294931341424552,1.2958387615557,-316.103575872399
"6",0.309477211030631,1.2964707882862,-316.826372892682
"7",0.462226932523213,0.892177490154836,-317.078449069597
"8",0.427484522407144,0.934336270834215,-316.792889735066
"9",0.600927899706794,0.455233818907897,-318.97049305498
"10",0.579729800286288,0.589223834322708,-316.805452420932
"11",0.202268127539824,2.82225900152134,-319.427267053713
"12",0.196379741563803,2.88023507061518,-317.926215978457
"13",0.588490603370189,0.557191743651164,-316.554760165598
"14",0.355766168770629,1.13513754029711,-316.388359935438
"15",0.56151164209681,0.687364236757292,-316.936408572541
"","V1","V2","V3"
"1",0.26658762732572,1.21107338614347,-321.052613170779
"2",0.378878644291785,1.17925881588811,-317.284641485738
"3",0.39529626327026,0.815627515457023,-317.003906032617
"4",0.601541722428733,0.541911920634998,-316.438558208264
"5",0.584422360592885,0.546354042832731,-316.628471855492
"6",0.456262980176909,0.849387952151084,-316.807770339225
"7",0.349606389076378,1.17765142626667,-317.032338381251
"8",0.383791659042266,1.08602770595506,-317.821644050358
"9",0.458793688741576,0.620339682975663,-319.040604215258
"10",0.442210977057626,0.779278842471404,-316.72222355816
"11",0.360936125349233,1.00996794091977,-316.608306354558
"12",0.576054941130654,0.656006512149172,-316.920770340725
"13",0.452411508625802,0.728622775258057,-316.479194308566
"14",0.753894450341422,0.360279902781628,-317.302553537834
"15",0.327708339207586,1.10011105178325,-318.391995145368
"","V1","V2","V3"
"1",0.54596395325325,0.612643503278549,-316.675879228955
"2",0.593242940914464,0.516668408778328,-316.258260057741
"3",0.297733432676206,1.64992353227453,-317.19704126021
"4",0.526184936637159,0.554555261434901,-317.631990086506
"5",0.307951349226561,1.23356924599809,-316.208062126578
"6",0.408339864041326,0.878691962852519,-316.177854978477
"7",0.282265012420573,1.72248741413427,-317.309201267231
"8",0.222812511120217,2.15918901696759,-316.306494339999
"9",0.32392615588889,1.21071354864475,-316.009876956848
"10",0.222942256858492,2.43460675487401,-318.023697431128
"11",0.209513531775995,2.46780290560471,-317.710644186969
"12",0.38871819752532,0.884802453701344,-316.184142468839
"13",0.982398696087255,0.298958707472992,-316.828450082003
"14",0.520440948759362,0.562373465184593,-316.064701114491
"15",0.305329553554922,0.980155547558332,-319.00062964009
"","V1","V2","V3"
"1",0.39778236558184,0.77864881090032,-318.293440703844
"2",0.316993141698996,1.26281808413093,-316.16096797692
"3",0.257582551313863,1.49850411392038,-318.567931613111
"4",0.210268670531792,2.38484274048408,-318.644562028858
"5",0.269921386300694,1.81827074796506,-316.997077203735
"6",0.240744064433558,2.17853985814955,-317.905671911793
"7",0.26172709489662,2.03246871060743,-316.647814605016
"8",0.269860952607223,1.83438300159126,-318.064591872163
"9",0.339559589765794,1.05900411586089,-316.651273959994
"10",0.511121203848099,0.653161523806982,-316.193654429089
