"","V1","V2","V3"
"1",0.659518909608141,0.547424806477047,-16722.6904777378
"2",0.642490342644803,0.564639419366198,-16723.1876307063
"3",0.635135724670842,0.572338850212344,-16723.7618167902
"4",0.637399012099528,0.571001902411027,-16722.6749999083
"5",0.637399012099528,0.571001902411027,-16722.6749999083
"6",0.796385359776837,0.433107663456437,-16722.8770978907
"7",0.796385359776837,0.433107663456437,-16722.8770978907
"8",0.729935894692155,0.47871126838301,-16724.4383229574
"9",0.737364568842413,0.475992110152838,-16723.5070197005
"10",0.711099141411562,0.497896480273757,-16722.8115962728
"11",0.711099141411562,0.497896480273757,-16722.8115962728
"12",0.711099141411562,0.497896480273757,-16722.8115962728
"13",0.711099141411562,0.497896480273757,-16722.8115962728
"14",0.711099141411562,0.497896480273757,-16722.8115962728
"15",0.652432835929368,0.548446203120621,-16722.8279474887
"","V1","V2","V3"
"1",0.564973445200085,0.662512079439166,-16723.5653996896
"2",0.564973445200085,0.662512079439166,-16723.5653996896
"3",0.60741447344004,0.601073712202545,-16723.4650333667
"4",0.667556467482946,0.539196672772124,-16723.8889659606
"5",0.667556467482946,0.539196672772124,-16723.8889659606
"6",0.694228099438164,0.503913661700118,-16725.0088851966
"7",0.727508366415044,0.487785098790571,-16722.7999618415
"8",0.570018370738161,0.652913999239684,-16723.9584786289
"9",0.700105105920425,0.507288298694744,-16723.8685860565
"10",0.700105105920425,0.507288298694744,-16723.8685860565
"11",0.700105105920425,0.507288298694744,-16723.8685860565
"12",0.613610789315124,0.60136116970534,-16723.2818701148
"13",0.712832731713023,0.49334857799222,-16723.1644349997
"14",0.679251277577652,0.520303977254727,-16724.1840815033
"15",0.698681664034639,0.511464669241704,-16723.2503012562
"","V1","V2","V3"
"1",0.693975220031936,0.5135948968856,-16723.7187731151
"2",0.587161259193698,0.633496997657217,-16724.2801364845
"3",0.581755820325194,0.637065714185634,-16723.8640739314
"4",0.744276734436409,0.470556891423889,-16722.5700795087
"5",0.744276734436409,0.470556891423889,-16722.5700795087
"6",0.744276734436409,0.470556891423889,-16722.5700795087
"7",0.744276734436409,0.470556891423889,-16722.5700795087
"8",0.744276734436409,0.470556891423889,-16722.5700795087
"9",0.744276734436409,0.470556891423889,-16722.5700795087
"10",0.750302406638759,0.465746929082205,-16723.6938301071
"11",0.784685954716817,0.444114212698229,-16723.1144825248
"12",0.659737101572015,0.544529324525252,-16723.7755236206
"13",0.659737101572015,0.544529324525252,-16723.7755236206
"14",0.646086906248738,0.560292662440117,-16723.2811803919
"15",0.625408046633128,0.579456211624182,-16723.1718840096
"","V1","V2","V3"
"1",0.582520681371957,0.640512495495566,-16723.8729460655
"2",0.653665675276079,0.553068690715248,-16723.4221137249
"3",0.604099030244501,0.611059665315664,-16723.6610819526
"4",0.604099030244501,0.611059665315664,-16723.6610819526
"5",0.582059655383735,0.631240024392492,-16724.0247035564
"6",0.582059655383735,0.631240024392492,-16724.0247035564
"7",0.541706823594745,0.700653187452414,-16725.0586643174
"8",0.597302221817774,0.614639803738935,-16725.6783376973
"9",0.566671121107235,0.654493644958471,-16724.3860817359
"10",0.611128075231561,0.604717638268098,-16724.5866954916
"11",0.606461807522779,0.60156355374007,-16724.2110572375
"12",0.532451831267665,0.724081959463246,-16723.5690868841
"13",0.51316322412804,0.744008583617515,-16722.666427297
"14",0.51316322412804,0.744008583617515,-16722.666427297
"15",0.51316322412804,0.744008583617515,-16722.666427297
"","V1","V2","V3"
"1",0.51316322412804,0.744008583617515,-16722.666427297
"2",0.51316322412804,0.744008583617515,-16722.666427297
"3",0.51316322412804,0.744008583617515,-16722.666427297
"4",0.51316322412804,0.744008583617515,-16722.666427297
