"","V1","V2","V3","V4"
"1",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"2",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"3",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"4",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"5",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"6",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"7",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"8",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"9",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"10",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"11",0.745596416061744,0.119261087668434,0.21380346105434,-2.43611648561857
"12",0.633311310783029,0.0924717307528467,0.289726863149554,-2.31263542884755
"13",0.633311310783029,0.0924717307528467,0.289726863149554,-2.31263542884755
"14",0.633311310783029,0.0924717307528467,0.289726863149554,-2.31263542884755
"15",0.633311310783029,0.0924717307528467,0.289726863149554,-2.31263542884755
"","V1","V2","V3","V4"
"1",0.719517008168623,0.118741725193729,0.214351680828258,-2.85597033117883
"2",0.825855967123061,0.136848059083827,0.167617982486263,-1.950520761613
"3",0.825855967123061,0.136848059083827,0.167617982486263,-1.950520761613
"4",0.825855967123061,0.136848059083827,0.167617982486263,-1.950520761613
"5",0.825855967123061,0.136848059083827,0.167617982486263,-1.950520761613
"6",0.825855967123061,0.136848059083827,0.167617982486263,-1.950520761613
"7",0.839625447522849,0.134509001549847,0.163362920517102,-1.77195684193188
"8",0.839625447522849,0.134509001549847,0.163362920517102,-1.77195684193188
"9",0.839625447522849,0.134509001549847,0.163362920517102,-1.77195684193188
"10",0.565619169268757,0.0510777500153285,0.382679126691073,-1.87080267656851
"11",0.565619169268757,0.0510777500153285,0.382679126691073,-1.87080267656851
"12",0.532087735133246,0.00977798069220325,0.466206247452646,-2.25379492882461
"13",0.632022751029581,0.0620930179325518,0.33445981098339,-2.24809690770998
"14",0.632022751029581,0.0620930179325518,0.33445981098339,-2.24809690770998
"15",0.632022751029581,0.0620930179325518,0.33445981098339,-2.24809690770998
"","V1","V2","V3","V4"
"1",0.632022751029581,0.0620930179325518,0.33445981098339,-2.24809690770998
"2",0.632022751029581,0.0620930179325518,0.33445981098339,-2.24809690770998
"3",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"4",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"5",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"6",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"7",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"8",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"9",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"10",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"11",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"12",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"13",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"14",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"15",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"","V1","V2","V3","V4"
"1",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"2",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"3",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"4",0.727029994595796,0.115266239743038,0.221851463895291,-1.23787435600162
"5",0.688411763636395,0.0938414182527699,0.267752676503733,-2.15330339027829
"6",0.688411763636395,0.0938414182527699,0.267752676503733,-2.15330339027829
"7",0.688411763636395,0.0938414182527699,0.267752676503733,-2.15330339027829
"8",0.688411763636395,0.0938414182527699,0.267752676503733,-2.15330339027829
"9",0.529509873595089,0.00755699721618145,0.46434658463113,-1.46967597005894
"10",0.609517065342516,0.064736716612793,0.343810309190303,-1.89979021344176
"11",0.609517065342516,0.064736716612793,0.343810309190303,-1.89979021344176
"12",0.545179442735389,0.0260231031524524,0.429200014332309,-1.28916765038917
"13",0.545179442735389,0.0260231031524524,0.429200014332309,-1.28916765038917
"14",0.545179442735389,0.0260231031524524,0.429200014332309,-1.28916765038917
"15",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"","V1","V2","V3","V4"
"1",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"2",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"3",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"4",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"5",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"6",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"7",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"8",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"9",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"10",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"11",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"12",0.637990574119613,0.078912970803242,0.30474366247654,-1.47972630591244
"13",0.58868631045334,0.0409727354125349,0.385826346464455,-1.8773173575897
"14",0.662842363817617,0.0847500768250991,0.282816639170051,-2.28868218782505
"15",0.662842363817617,0.0847500768250991,0.282816639170051,-2.28868218782505
"","V1","V2","V3","V4"
"1",0.662842363817617,0.0847500768250991,0.282816639170051,-2.28868218782505
"2",0.662842363817617,0.0847500768250991,0.282816639170051,-2.28868218782505
"3",0.662842363817617,0.0847500768250991,0.282816639170051,-2.28868218782505
"4",0.662842363817617,0.0847500768250991,0.282816639170051,-2.28868218782505
"5",0.81959385657683,0.123935319216697,0.182036811718717,-2.12026353620009
"6",0.731656938791275,0.118689252881427,0.215273583773524,-1.66073120682165
"7",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"8",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"9",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"10",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"11",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"12",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"13",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"14",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"15",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"","V1","V2","V3","V4"
"1",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"2",0.600635417504236,0.0611209929137704,0.345284742070362,-3.04702556794154
"3",0.827140645589679,0.137782242323114,0.158624022966251,-4.08637639257292
"4",0.827140645589679,0.137782242323114,0.158624022966251,-4.08637639257292
"5",0.827140645589679,0.137782242323114,0.158624022966251,-4.08637639257292
"6",0.827140645589679,0.137782242323114,0.158624022966251,-4.08637639257292
"7",0.569547950522974,0.0525916642877778,0.382697818567976,-2.12026353620009
"8",0.569547950522974,0.0525916642877778,0.382697818567976,-2.12026353620009
"9",0.569547950522974,0.0525916642877778,0.382697818567976,-2.12026353620009
"10",0.569547950522974,0.0525916642877778,0.382697818567976,-2.12026353620009
"11",0.569547950522974,0.0525916642877778,0.382697818567976,-2.12026353620009
"12",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"13",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"14",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"15",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"","V1","V2","V3","V4"
"1",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"2",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"3",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"4",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"5",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"6",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"7",0.553825050825253,0.014754271139709,0.437916480004787,-2.30258509299405
"8",0.618330158758909,0.083855731333957,0.315022186841816,-2.29461692334487
"9",0.618330158758909,0.083855731333957,0.315022186841816,-2.29461692334487
"10",0.934818793321028,0.157720990661116,0.121228858362883,-1.32425897020044
"11",0.934818793321028,0.157720990661116,0.121228858362883,-1.32425897020044
"12",0.934818793321028,0.157720990661116,0.121228858362883,-1.32425897020044
"13",0.934818793321028,0.157720990661116,0.121228858362883,-1.32425897020044
"14",0.934818793321028,0.157720990661116,0.121228858362883,-1.32425897020044
"15",0.934818793321028,0.157720990661116,0.121228858362883,-1.32425897020044
"","V1","V2","V3","V4"
"1",0.77329396433197,0.128237961798019,0.191413342021406,-1.72484876394543
"2",0.77329396433197,0.128237961798019,0.191413342021406,-1.72484876394543
"3",0.77329396433197,0.128237961798019,0.191413342021406,-1.72484876394543
"4",0.77329396433197,0.128237961798019,0.191413342021406,-1.72484876394543
"5",0.77329396433197,0.128237961798019,0.191413342021406,-1.72484876394543
"6",0.574873180128634,0.0423267612925239,0.39097312442027,-1.30933331998376
"7",0.574873180128634,0.0423267612925239,0.39097312442027,-1.30933331998376
"8",0.574873180128634,0.0423267612925239,0.39097312442027,-1.30933331998376
"9",0.574873180128634,0.0423267612925239,0.39097312442027,-1.30933331998376
"10",0.63509499724023,0.0805517333655419,0.309702443657443,-1.65600554825044
"11",0.63509499724023,0.0805517333655419,0.309702443657443,-1.65600554825044
"12",0.846110556041822,0.147933090595846,0.149430624209344,-2.04949446531188
"13",0.846110556041822,0.147933090595846,0.149430624209344,-2.04949446531188
"14",0.556182930013165,0.0385199438434014,0.410496308002621,-1.51412773262978
"15",0.556182930013165,0.0385199438434014,0.410496308002621,-1.51412773262978
"","V1","V2","V3","V4"
"1",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"2",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"3",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"4",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"5",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"6",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"7",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"8",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"9",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"10",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"11",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"12",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"13",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
"14",0.654974177246913,0.0858796529504001,0.287882446078584,-1.34707364796661
