"","V1","V2","V3"
"1",0.998334253100752,0.329951756708914,-8490.52771812743
"2",1.00752616859004,0.319962196398153,-8490.36595749079
"3",0.751589502172098,0.4524054442807,-8488.01378796697
"4",0.779467139627513,0.442945250409335,-8488.82859551313
"5",0.721134001147107,0.474654867149783,-8489.28966270133
"6",0.641469481263854,0.564004586638587,-8488.29843009182
"7",0.955986750091841,0.351933141924921,-8492.11569219438
"8",0.68067645564578,0.541759889156034,-8492.93832294398
"9",0.549872586856272,0.68099633724576,-8487.70918613931
"10",0.410147964661095,1.08372688736163,-8492.86183081297
"11",0.720324505358864,0.509037335557048,-8489.89498153191
"12",0.714383855539184,0.476058203741502,-8488.27221436302
"13",0.754429919680818,0.473998484001512,-8491.86942919794
"14",0.758718152515897,0.46060329555447,-8490.93662878656
"15",0.609418547558532,0.604552157148751,-8489.43678165046
"","V1","V2","V3"
"1",0.542707987893717,0.692059448477699,-8487.56703199715
"2",0.551516084761189,0.702406834950198,-8489.07738675559
"3",0.504098435536687,0.776763571869284,-8488.48336261105
"4",0.489866651012429,0.834861630692708,-8490.65279127167
"5",0.444878448960326,0.971564844430022,-8487.37004023959
"6",0.444878448960326,0.971564844430022,-8487.37004023959
"7",0.444878448960326,0.971564844430022,-8487.37004023959
"8",0.451938272744449,0.868099148041829,-8489.09813860292
"9",0.499531272938628,0.765825148743171,-8489.09918513458
"10",0.645641204849027,0.554045023976596,-8489.52101572538
"11",0.696703818606566,0.48108923920399,-8489.82108681732
"12",0.68359781234133,0.505980721039171,-8488.86342799559
"13",0.60101112628266,0.582946073592085,-8487.99472846341
"14",0.654234329190162,0.541779630587484,-8488.19610760999
"15",0.608176934383615,0.598807151310213,-8489.42972143888
"","V1","V2","V3"
"1",0.512842826913193,0.790523799621522,-8489.54263117525
"2",0.413518778204596,0.967436774191531,-8488.73945805427
"3",0.413518778204596,0.967436774191531,-8488.73945805427
"4",0.413518778204596,0.967436774191531,-8488.73945805427
"5",0.462791391286375,0.857341477520853,-8489.3691134588
"6",0.550355444834236,0.70523296095569,-8488.6069998774
"7",0.668234825617806,0.533144868181881,-8489.01027726278
"8",0.770168546425369,0.452879201320743,-8487.87104975172
"9",0.770168546425369,0.452879201320743,-8487.87104975172
"10",0.697153558994889,0.524482550070702,-8487.87039468197
"11",0.550078357118288,0.709564037831751,-8487.07096727807
"12",0.506887189792461,0.735122961211839,-8489.50152932328
"13",0.630620167439774,0.563116362510305,-8489.21986071831
"14",0.598814969578513,0.660388161859705,-8491.75644143216
"15",0.505515130068978,0.761950594252761,-8488.45356296244
"","V1","V2","V3"
"1",0.455088890393413,0.886964884904854,-8489.46609200692
"2",0.702866283999778,0.479306986033759,-8488.09717895494
"3",0.571524473405349,0.672687723702097,-8489.9900792913
"4",0.480968533555252,0.782345142850061,-8487.10650076992
"5",0.480968533555252,0.782345142850061,-8487.10650076992
"6",0.408716020540398,1.08350532783865,-8488.25383268726
"7",0.374706227075317,1.25448133669832,-8490.13513671372
"8",0.374706227075317,1.25448133669832,-8490.13513671372
"9",0.374706227075317,1.25448133669832,-8490.13513671372
"10",0.416426831141331,1.06863429021065,-8489.42663852663
"11",0.416426831141331,1.06863429021065,-8489.42663852663
"12",0.55717753916829,0.667657345906354,-8489.33679606496
"13",0.554790285210544,0.683095219497209,-8489.93792023769
"14",0.725355647176055,0.467723590374931,-8488.3331455634
"15",0.602214923532347,0.60501671062231,-8490.52913586908
"","V1","V2","V3"
"1",0.577881654220634,0.654548238566499,-8488.40018401521
"2",0.577881654220634,0.654548238566499,-8488.40018401521
"3",0.563433833459531,0.68107549888882,-8487.90104269955
"4",0.563433833459531,0.68107549888882,-8487.90104269955
"5",0.563433833459531,0.68107549888882,-8487.90104269955
"6",0.492193968958839,0.781467282726243,-8487.68084929173
"7",0.492193968958839,0.781467282726243,-8487.68084929173
"8",0.489549744689427,0.823552008729769,-8488.86072932549
"9",0.507451230712698,0.745562269876206,-8487.78010393806
"10",0.567202122640483,0.691681118832808,-8491.47325254318
"11",0.546506564141869,0.747550993829145,-8490.20092005874
"12",0.654547656498191,0.552274407954649,-8487.56239295732
"13",0.654547656498191,0.552274407954649,-8487.56239295732
"14",0.741700590510407,0.469745345647819,-8487.87849766636
"15",0.628211749763358,0.576842435148118,-8488.57223287834
"","V1","V2","V3"
"1",0.704931433186629,0.497554344280197,-8488.41394485571
"2",0.619812186877996,0.60694139029885,-8492.50715688578
"3",0.606801838245303,0.595639472889353,-8489.48719170046
"4",0.535219498225041,0.719390987842615,-8489.08972030649
"5",0.518915003120103,0.768211130281817,-8488.57836698833
"6",0.458979559428235,0.863867498840256,-8487.7847824609
"7",0.458979559428235,0.863867498840256,-8487.7847824609
"8",0.458979559428235,0.863867498840256,-8487.7847824609
"9",0.536646212101981,0.707694101817944,-8489.08612503175
"10",0.690900848283453,0.519239611350198,-8489.07802173406
"11",0.681737452350908,0.530025541251729,-8487.91999349929
"12",0.628021751318167,0.579765262201788,-8487.11109238695
"13",0.60134293846086,0.602303098847572,-8492.26448395517
"14",0.478836001441171,0.840720884298583,-8488.96202218856
"15",0.50869350081682,0.763170440687133,-8487.95116774058
"","V1","V2","V3"
"1",0.50869350081682,0.763170440687133,-8487.95116774058
"2",0.622368790136503,0.584647833220425,-8489.81300069616
"3",0.544755317654891,0.730572669884054,-8489.15767477354
"4",0.76741783712408,0.455949349034268,-8487.36060755442
"5",0.66024251028905,0.527304885504729,-8491.77427673779
"6",0.690325418434819,0.526488948589895,-8490.36207340967
"7",0.819659114599577,0.427781053453874,-8489.63892942098
"8",0.950710960288046,0.35081871826215,-8488.8696700968
"9",0.950710960288046,0.35081871826215,-8488.8696700968
"10",0.950710960288046,0.35081871826215,-8488.8696700968
"11",0.950710960288046,0.35081871826215,-8488.8696700968
"12",0.950710960288046,0.35081871826215,-8488.8696700968
"13",0.950710960288046,0.35081871826215,-8488.8696700968
