"","V1","V2","V3","V4"
"1",0.587417262606323,0.0603823414724521,0.352476027328521,-3.02825546525955
"2",0.587417262606323,0.0603823414724521,0.352476027328521,-3.02825546525955
"3",0.75721029471606,0.1177494196528,0.204291640315205,-2.88240358824699
"4",0.75721029471606,0.1177494196528,0.204291640315205,-2.88240358824699
"5",0.955437320517376,0.151494038443589,0.114064333960414,-5.7138328105097
"6",0.847496690694243,0.150183907758194,0.131842777365819,-7.13089883029635
"7",0.459477961296216,0.0109389816705641,0.522079198388383,-5.68397984736002
"8",0.629975005984306,0.0552769790701393,0.331653795903549,-6.57128304236092
"9",0.543891147710383,0.0378063655581446,0.430436016293243,-3.86323284125871
"10",0.616188433486968,0.0989622519076913,0.291745697380975,-5.27851473925186
"11",0.616188433486968,0.0989622519076913,0.291745697380975,-5.27851473925186
"12",0.873380353208631,0.145935204402545,0.129470934160054,-5.87813586180098
"13",0.873380353208631,0.145935204402545,0.129470934160054,-5.87813586180098
"14",0.575788761954755,0.00808798963324705,0.43938502529636,-6.72543372218818
"15",0.740730515914038,0.122176365720406,0.199873767094687,-2.8319141883246
"","V1","V2","V3","V4"
"1",0.740730515914038,0.122176365720406,0.199873767094687,-2.8319141883246
"2",0.586809692904353,0.0666193958259977,0.354663000209257,-2.24999264287487
"3",0.474194146459922,0.00590662603296199,0.527513947337866,-5.24004845842406
"4",0.474194146459922,0.00590662603296199,0.527513947337866,-5.24004845842406
"5",0.803105108672753,0.130282993900472,0.168667499674484,-4.21990778519745
"6",0.803105108672753,0.130282993900472,0.168667499674484,-4.21990778519745
"7",0.855085835559294,0.130079922599971,0.163167474791408,-3.93734081341244
"8",0.855085835559294,0.130079922599971,0.163167474791408,-3.93734081341244
"9",0.855085835559294,0.130079922599971,0.163167474791408,-3.93734081341244
"10",0.855085835559294,0.130079922599971,0.163167474791408,-3.93734081341244
"11",0.943654992617667,0.154855874346793,0.128618897404522,-2.86998106824843
"12",0.943654992617667,0.154855874346793,0.128618897404522,-2.86998106824843
"13",0.943654992617667,0.154855874346793,0.128618897404522,-2.86998106824843
"14",0.943654992617667,0.154855874346793,0.128618897404522,-2.86998106824843
"15",0.50633604452014,0.0124514457429012,0.476304611889645,-2.3538783873816
"","V1","V2","V3","V4"
"1",0.536255976883695,0.0428328809557085,0.417397996177897,-2.28278246569787
"2",0.536255976883695,0.0428328809557085,0.417397996177897,-2.28278246569787
"3",0.566236709244549,0.0385189211795199,0.399302001111209,-2.18213893991818
"4",0.566236709244549,0.0385189211795199,0.399302001111209,-2.18213893991818
"5",0.566236709244549,0.0385189211795199,0.399302001111209,-2.18213893991818
"6",0.566236709244549,0.0385189211795199,0.399302001111209,-2.18213893991818
"7",0.566236709244549,0.0385189211795199,0.399302001111209,-2.18213893991818
"8",0.566236709244549,0.0385189211795199,0.399302001111209,-2.18213893991818
"9",0.899615615140647,0.148971212213564,0.136223621899262,-2.17155683058764
"10",0.779333792161196,0.127393810667045,0.189986119046807,-1.73160554640831
"11",0.618907678639516,0.0774684906317009,0.329357307171449,-3.22137895508632
"12",0.618907678639516,0.0774684906317009,0.329357307171449,-3.22137895508632
"13",0.544534859014675,0.00823688565044283,0.449896821286529,-3.81671282562382
"14",0.544534859014675,0.00823688565044283,0.449896821286529,-3.81671282562382
"15",0.702897486509755,0.10117515968742,0.260288743302226,-4.30506559353775
"","V1","V2","V3","V4"
"1",0.590556976152584,0.05743595474968,0.366682278225198,-2.22562405185792
"2",0.790862891823053,0.126247607316311,0.184980446472764,-2.10046090890391
"3",0.790862891823053,0.126247607316311,0.184980446472764,-2.10046090890391
"4",0.565886902855709,0.0271135124284024,0.41380364773795,-2.81341071676004
"5",0.565886902855709,0.0271135124284024,0.41380364773795,-2.81341071676004
"6",0.562848082510754,0.0309922075976957,0.412376900902018,-2.04176047471215
"7",0.562848082510754,0.0309922075976957,0.412376900902018,-2.04176047471215
"8",0.62096236506477,0.072801157106698,0.31346500152722,-3.92207334128165
"9",0.62096236506477,0.072801157106698,0.31346500152722,-3.92207334128165
"10",0.717978878878057,0.107716779693599,0.226262593641877,-3.63439126882987
"11",0.684735510265455,0.105485763653813,0.252954609459266,-2.88598140959487
"12",0.974152054172009,0.167941720925623,0.104494970990345,-3.87280229227486
"13",0.974152054172009,0.167941720925623,0.104494970990345,-3.87280229227486
"14",0.974152054172009,0.167941720925623,0.104494970990345,-3.87280229227486
"15",0.618429395603016,0.0542894649460535,0.355237260228023,-3.40219788199574
"","V1","V2","V3","V4"
"1",0.618429395603016,0.0542894649460535,0.355237260228023,-3.40219788199574
"2",0.772913138382137,0.121083286713507,0.195180781185627,-2.16805420003644
"3",0.772913138382137,0.121083286713507,0.195180781185627,-2.16805420003644
"4",0.772913138382137,0.121083286713507,0.195180781185627,-2.16805420003644
"5",0.772913138382137,0.121083286713507,0.195180781185627,-2.16805420003644
"6",0.729977337643504,0.112476496815944,0.224745875922963,-1.84136996978139
"7",0.729977337643504,0.112476496815944,0.224745875922963,-1.84136996978139
"8",0.729977337643504,0.112476496815944,0.224745875922963,-1.84136996978139
"9",0.715191057883203,0.0928666381217221,0.24622174538672,-4.65646348037564
"10",0.696272670291364,0.129812644508334,0.201107729226351,-7.01311579463996
"11",0.685718570370227,0.101162366385546,0.268904519965872,-4.24052707240018
"12",0.685718570370227,0.101162366385546,0.268904519965872,-4.24052707240018
"13",0.891047975514084,0.132615520035104,0.151014689356089,-4.50081017066385
"14",0.496311501367018,0.0190496483245111,0.480587044730783,-3.63439126882987
"15",0.791197651531547,0.114198089872284,0.202022667741403,-3.71317214668298
"","V1","V2","V3","V4"
"1",0.791197651531547,0.114198089872284,0.202022667741403,-3.71317214668298
"2",0.782908458495513,0.141302014479503,0.166052540065721,-4.18645985112991
"3",0.590227193664759,0.0561215964129425,0.356504004448652,-2.48650793115497
"4",0.590227193664759,0.0561215964129425,0.356504004448652,-2.48650793115497
"5",0.721979926805943,0.0974443893194037,0.255285279359668,-3.48024058900261
"6",0.555557858431712,0.0337188082375274,0.41624311869964,-1.74755121456373
"7",0.555557858431712,0.0337188082375274,0.41624311869964,-1.74755121456373
"8",0.555557858431712,0.0337188082375274,0.41624311869964,-1.74755121456373
"9",0.555557858431712,0.0337188082375274,0.41624311869964,-1.74755121456373
"10",0.555557858431712,0.0337188082375274,0.41624311869964,-1.74755121456373
"11",0.797139200614765,0.134873572168833,0.159504890907556,-5.91450350597185
"12",0.513561756582931,0.000418333613062175,0.493996692122892,-2.38054663446376
"13",0.513561756582931,0.000418333613062175,0.493996692122892,-2.38054663446376
"14",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"15",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"","V1","V2","V3","V4"
"1",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"2",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"3",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"4",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"5",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"6",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"7",0.526915609836578,0.0175766324087504,0.460126780439168,-1.91392710320226
"8",0.564008574699983,0.0274925878827765,0.425835378933698,-2.78709340844266
"9",0.564008574699983,0.0274925878827765,0.425835378933698,-2.78709340844266
"10",0.564008574699983,0.0274925878827765,0.425835378933698,-2.78709340844266
"11",0.566887138178572,0.0359287446487954,0.397405333817005,-2.68238245435363
"12",0.566887138178572,0.0359287446487954,0.397405333817005,-2.68238245435363
"13",0.503216539975256,0.0137594366394026,0.485295903636143,-3.0878475624618
"14",0.520536001538858,0.0230384839056199,0.442539410432801,-4.42284862919414
"15",0.566950580105186,0.0557371599778606,0.375183137599379,-2.55490002160854
"","V1","V2","V3","V4"
"1",0.566950580105186,0.0557371599778606,0.375183137599379,-2.55490002160854
"2",0.566950580105186,0.0557371599778606,0.375183137599379,-2.55490002160854
"3",0.566950580105186,0.0557371599778606,0.375183137599379,-2.55490002160854
"4",0.811251629376784,0.138242200301812,0.173448636662215,-2.71055333132033
"5",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"6",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"7",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"8",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"9",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"10",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"11",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"12",0.49978326074779,0.00113896654914691,0.495092603377998,-2.20364514513914
"13",0.646326737478375,0.0934885540198345,0.275882659247145,-3.2188758248682
"14",0.563517297850922,0.034622819550437,0.415283832233399,-2.42136862898401
"15",0.841553680365905,0.144127993337267,0.147738568717614,-2.36872489549859
"","V1","V2","V3","V4"
"1",0.569746248656884,0.0366914603787586,0.406981295906007,-2.27691734624547
"2",0.569746248656884,0.0366914603787586,0.406981295906007,-2.27691734624547
"3",0.569746248656884,0.0366914603787586,0.406981295906007,-2.27691734624547
"4",0.569746248656884,0.0366914603787586,0.406981295906007,-2.27691734624547
"5",0.596088293474168,0.0594785018589037,0.356219026725739,-2.20545838226332
"6",0.596088293474168,0.0594785018589037,0.356219026725739,-2.20545838226332
"7",0.596088293474168,0.0594785018589037,0.356219026725739,-2.20545838226332
"8",0.607172091724351,0.0854091507563729,0.304411607095972,-4.32753844938981
"9",0.607172091724351,0.0854091507563729,0.304411607095972,-4.32753844938981
"10",0.634849475929514,0.0819138431131011,0.317798040807247,-4.16048436472665
"11",0.634849475929514,0.0819138431131011,0.317798040807247,-4.16048436472665
"12",0.789274304173887,0.145854207557879,0.162394523853436,-4.14143616975595
"13",0.488442826783285,0.0103423154209676,0.493596374988556,-5.18498868124103
"14",0.586066992254928,0.0243425125369396,0.411961113335565,-4.60517018598809
"15",0.586066992254928,0.0243425125369396,0.411961113335565,-4.60517018598809
"","V1","V2","V3","V4"
"1",0.655918241711333,0.0717807933488362,0.310410248814151,-2.98380370268872
"2",0.555971872294322,0.0148175234618575,0.436316301114857,-2.86998106824843
"3",0.555971872294322,0.0148175234618575,0.436316301114857,-2.86998106824843
"4",0.509043174795806,0.0106389546502021,0.485121540958062,-3.54737989184024
"5",0.673414597054943,0.10765347943744,0.245156451594085,-3.1055471395612
"6",0.673414597054943,0.10765347943744,0.245156451594085,-3.1055471395612
"7",0.673414597054943,0.10765347943744,0.245156451594085,-3.1055471395612
"8",0.673414597054943,0.10765347943744,0.245156451594085,-3.1055471395612
"9",0.56664664670825,0.0506788279643343,0.392802679445595,-3.07477548089444
"10",0.61562471697107,0.0583196566940917,0.343928313348442,-2.46040917818761
"11",0.61562471697107,0.0583196566940917,0.343928313348442,-2.46040917818761
"12",0.61562471697107,0.0583196566940917,0.343928313348442,-2.46040917818761
"13",0.873951770365238,0.15157992733781,0.142833842430264,-3.41124771751566
"14",0.705107050715014,0.104364386971644,0.243074663216248,-1.73727128394399
"15",0.705107050715014,0.104364386971644,0.243074663216248,-1.73727128394399
"","V1","V2","V3","V4"
"1",0.705107050715014,0.104364386971644,0.243074663216248,-1.73727128394399
"2",0.705107050715014,0.104364386971644,0.243074663216248,-1.73727128394399
"3",0.705107050715014,0.104364386971644,0.243074663216248,-1.73727128394399
"4",0.705107050715014,0.104364386971644,0.243074663216248,-1.73727128394399
"5",0.873704393627122,0.146880151916308,0.147649263264611,-2.70008203145303
"6",0.873704393627122,0.146880151916308,0.147649263264611,-2.70008203145303
"7",0.873704393627122,0.146880151916308,0.147649263264611,-2.70008203145303
"8",0.509944217512384,0.0256403272697943,0.454423731658608,-3.91202300542815
"9",0.509944217512384,0.0256403272697943,0.454423731658608,-3.91202300542815
"10",0.879794088890776,0.151970052893798,0.141164971049875,-2.84731226843572
