"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"49",0.98,0,3.9,1.11377211625096,0.979692,0.00889045421652777,0.979775,0.0101674850751183,0.97936,0.0202781064599632
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.02,0.02,3.9,1.08867514049955,0.020228,0.00895031419136357,0.020245,0.00994051250131445,0.02016,0.0199693057759446
"2",0.04,0.02,7.8,1.34964515661638,0.039864,0.0124080402748969,0.040135,0.0140518407772515,0.03878,0.0273433585950823
"3",0.06,0.02,7.1,1.37857961406629,0.060372,0.0141979998309339,0.060435,0.0159087668869672,0.06012,0.0344960226051581
"4",0.08,0.02,5.3,1.35264126322936,0.079376,0.0170654579151529,0.07935,0.0193895191650916,0.07948,0.0374744437441563
"5",0.1,0.02,5.1,1.38163009381903,0.098696,0.0193084541173135,0.09924,0.0217461558739768,0.09652,0.0407621288839426
"6",0.12,0.02,4.4,1.43383740230352,0.120084,0.0202805385590286,0.120245,0.0224615114027194,0.11944,0.0452740117080002
"7",0.14,0.02,5.7,1.4237126390391,0.138712,0.0212001533603534,0.13863,0.0237273278328194,0.13904,0.05079427584343
"8",0.16,0.02,7.9,1.48495760373453,0.160608,0.0227061644912985,0.16041,0.025591733759885,0.1614,0.0548474999270545
"9",0.18,0.02,4.5,1.39517867556017,0.179364,0.0241754411739674,0.179595,0.0273506678900906,0.17844,0.0519486772215142
"10",0.2,0.02,5.1,1.37378977003733,0.201112,0.0249112027815604,0.201645,0.0271506193507833,0.19898,0.0571123578695664
"11",0.22,0.02,4.7,1.37613956556449,0.22078,0.0264310840148905,0.220835,0.0289182302196908,0.22056,0.0591200607372961
"12",0.24,0.02,5.3,1.49505523752653,0.240952,0.0282840889138343,0.24118,0.0317232401239842,0.24004,0.0603493201323796
"13",0.26,0.02,4.3,1.35786141239179,0.260576,0.0282919893372782,0.260265,0.0319417446306561,0.26182,0.0617292321197834
"14",0.28,0.02,4.9,1.48734568572625,0.280272,0.0290125445927058,0.280905,0.0329718534225499,0.27774,0.0621091776628056
"15",0.3,0.02,4.1,1.38178394269936,0.299276,0.0294440278286578,0.29964,0.0326540454873004,0.29782,0.0652372861445317
"16",0.32,0.02,5.7,1.50188267980049,0.31998,0.029955449069058,0.319925,0.0329485201485587,0.3202,0.0665581699717622
"17",0.34,0.02,5.7,1.38893238226177,0.340488,0.0294529681582915,0.340365,0.0336596902800627,0.34098,0.0663373216239564
"18",0.36,0.02,5,1.59849340470455,0.360552,0.0307839397567457,0.35913,0.0339026915228348,0.36624,0.0699224681454506
"19",0.38,0.02,4,1.34471286743063,0.379052,0.0309287226034617,0.378215,0.0341900238773349,0.3824,0.0663041193006606
"20",0.4,0.02,6,1.4257520775185,0.4008,0.0307024207292949,0.40046,0.034323701964044,0.40216,0.0689005201844056
"21",0.42,0.02,5.6,1.43074439521851,0.419596,0.0309959599550253,0.41922,0.0348799112414038,0.4211,0.0685674229608456
"22",0.44,0.02,5.3,1.40031154229208,0.439292,0.0308366281171213,0.43876,0.0348277960166212,0.44142,0.0708251353673242
"23",0.46,0.02,6.2,1.40204097378818,0.459292,0.031071533212511,0.46001,0.0346294542131276,0.45642,0.0718717548773449
"24",0.48,0.02,4.7,1.35988997969404,0.480576,0.0322048657407134,0.481635,0.0358027039287343,0.47634,0.0694998894577152
"25",0.5,0.02,5,1.38073508571078,0.498568,0.0312083857214586,0.4984,0.034998069444826,0.49924,0.0688837235300718
"26",0.52,0.02,4.3,1.37611427337038,0.519732,0.0325647145947364,0.51976,0.0361904980920704,0.51962,0.0695031386793883
"27",0.54,0.02,5.5,1.48107700623947,0.539284,0.029825776115986,0.53892,0.0335000874007196,0.54074,0.0707789662404168
"28",0.56,0.02,5.4,1.44334084431861,0.56068,0.0318185798240905,0.56055,0.0360221472860113,0.5612,0.0691501391303137
"29",0.58,0.02,4.3,1.40257530249312,0.58016,0.0321693218030046,0.580875,0.0354240629973361,0.5773,0.0686689553249897
"30",0.6,0.02,5.7,1.38671446619101,0.59842,0.0298740700283718,0.598255,0.0338581799769472,0.59908,0.0706494511298209
"31",0.62,0.02,4.6,1.45179895265438,0.621376,0.0301772313058917,0.62127,0.0339918011076575,0.6218,0.0662264746604101
"32",0.64,0.02,4.9,1.41769698780552,0.640904,0.0303611690253288,0.641595,0.0332571347534933,0.63814,0.0692425803601724
"33",0.66,0.02,5.2,1.40502484299474,0.6588,0.0305198207638816,0.65848,0.0342872456638794,0.66008,0.0672049857533659
"34",0.68,0.02,4.9,1.49577735499335,0.678596,0.0301097888299367,0.679465,0.0334074068109129,0.67512,0.0671348843202451
"35",0.7,0.02,5.2,1.37262006461381,0.699748,0.029021280652837,0.699225,0.033327692841091,0.70184,0.0637548357309395
"36",0.72,0.02,3.9,1.54141946413647,0.720744,0.0279623381775623,0.720945,0.0310861435904057,0.71994,0.060604201745995
"37",0.74,0.02,5.5,1.37208816270071,0.739892,0.0295369051317968,0.73924,0.0330153360184689,0.7425,0.0631612170508085
"38",0.76,0.02,5,1.31802586821822,0.7596,0.0269361756297652,0.759605,0.0298103611623984,0.75958,0.0613317632649281
"39",0.78,0.02,4.9,1.38007158021993,0.779572,0.0259104644529612,0.779145,0.0293940127063826,0.78128,0.0590071473928663
"40",0.8,0.02,5.3,1.40761182081996,0.799912,0.0259308438864736,0.800125,0.028797372513194,0.79906,0.0573585774440615
"41",0.82,0.02,5.7,1.44482925240064,0.8203,0.0233105422798651,0.82057,0.0261545246402828,0.81922,0.0547246414916204
"42",0.84,0.02,5.2,1.467381568359,0.840032,0.0240226573064693,0.84028,0.0267906576876966,0.83904,0.0515532359424327
"43",0.86,0.02,5.3,1.47550581188188,0.8595,0.0218090264256256,0.859745,0.0246712108264601,0.85852,0.0483668166096235
"44",0.88,0.02,8.6,1.4267376315204,0.880352,0.0208650772212194,0.88024,0.0242514026507856,0.8808,0.0479923250453993
"45",0.9,0.02,4.5,1.45077111322039,0.89944,0.0188750275937988,0.899175,0.0214791929720539,0.9005,0.0403010443310614
"46",0.92,0.02,6.6,1.48826051017144,0.919156,0.017340483163867,0.919175,0.0190054092452802,0.91908,0.0393535551418458
"47",0.94,0.02,7.1,1.39780701350385,0.94022,0.0148710708675854,0.940255,0.0162272393924012,0.94008,0.0329769780465263
"48",0.96,0.02,8.1,1.37679020690548,0.959668,0.0125857131770979,0.959735,0.0138779455386009,0.9594,0.0289634058577177
"49",0.98,0.02,3.7,1.07136284077591,0.980252,0.00854127914597396,0.980295,0.00968926503182037,0.98008,0.0202287617713691
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.02,0.04,2.7,1.07989746063029,0.020248,0.00894351622587461,0.02025,0.00987344848495119,0.02024,0.0198074413979881
"2",0.04,0.04,6.9,1.31960500132176,0.040128,0.0124763486355294,0.0403,0.0138889489488191,0.03944,0.0270039925865716
"3",0.06,0.04,6.2,1.36280563437919,0.059024,0.0149046829410616,0.05932,0.0164029465845822,0.05784,0.0330882037776188
"4",0.08,0.04,4.8,1.36712555601255,0.07948,0.01725001922211,0.079775,0.0194397087755264,0.0783,0.036841108388148
"5",0.1,0.04,6.3,1.41949401996748,0.099604,0.0195120450979364,0.099605,0.0216491954276057,0.0996,0.0438379032546239
"6",0.12,0.04,4.8,1.62041278988825,0.119668,0.0195804282172063,0.119065,0.0222867106696451,0.12208,0.0447221832391228
"7",0.14,0.04,4.2,1.3736649189391,0.139316,0.0209491529903004,0.13922,0.0234401587247408,0.1397,0.0476842089562549
"8",0.16,0.04,4.6,1.434529090407,0.160892,0.0230694719605052,0.160905,0.0261971805213322,0.16084,0.049777225436661
"9",0.18,0.04,5.4,1.38778413833637,0.18004,0.0244940474066325,0.1807,0.0270645985097228,0.1774,0.0533599783291493
"10",0.2,0.04,5.8,1.41871858654666,0.200776,0.0251650373157503,0.200415,0.0277339493571858,0.20222,0.0574418938682489
"11",0.22,0.04,4.8,1.37753317055922,0.219692,0.0260822049953108,0.220555,0.029265567625598,0.21624,0.0576158136450574
"12",0.24,0.04,5.8,1.37786136932344,0.240072,0.026267180678192,0.239475,0.0290705085863572,0.24246,0.062647211215449
"13",0.26,0.04,5.6,1.38771036782555,0.26014,0.0273245499694145,0.25959,0.0304312004028424,0.26234,0.0624469696944858
"14",0.28,0.04,5.7,1.55295496257959,0.280476,0.0288884746563049,0.2803,0.0325856075871208,0.28118,0.0656301372458942
"15",0.3,0.04,5.1,1.40157061176628,0.299512,0.0281147700736872,0.29917,0.0324594318298197,0.30088,0.0622245731001628
"16",0.32,0.04,5.6,1.37420575007841,0.318616,0.0291856187932403,0.318665,0.0331125235253101,0.31842,0.0657192713184087
"17",0.34,0.04,3.2,1.31295925667932,0.340964,0.0299591764949615,0.340975,0.033157560205763,0.34092,0.0630994067732426
"18",0.36,0.04,4.6,1.4545879617463,0.361472,0.0308908313170665,0.36101,0.0343418004661849,0.36332,0.0665237025653489
"19",0.38,0.04,4.7,1.46943840738027,0.379668,0.0304815173326214,0.379555,0.0339695585179717,0.38012,0.0677744714400561
"20",0.4,0.04,5.8,1.38902434202551,0.400096,0.0307168733810964,0.3993,0.0342627193015081,0.40328,0.0713970527342631
"21",0.42,0.04,5,1.3834147548334,0.419516,0.0329737624940348,0.4199,0.0371694978654753,0.41798,0.0682713745326735
"22",0.44,0.04,5.3,1.45784178696042,0.438964,0.0326215706377064,0.43855,0.0357137644749608,0.44062,0.0708310146237694
"23",0.46,0.04,4.9,1.39569523817769,0.4609,0.0316872542528077,0.460445,0.0349828640304904,0.46272,0.0724503323018649
"24",0.48,0.04,5.4,1.36636707547954,0.478616,0.0321946741098748,0.478555,0.0355225115078287,0.47886,0.0723404004241996
"25",0.5,0.04,6.6,1.44257893925755,0.500492,0.0310499280842007,0.50103,0.0354802472926549,0.49834,0.0718972434354309
"26",0.52,0.04,5.9,1.55806204885636,0.520112,0.0315902738418236,0.521685,0.0346025014718316,0.51382,0.0714430662255737
"27",0.54,0.04,5.7,1.37175564809468,0.5418,0.0322675253651902,0.54265,0.0360267320947297,0.5384,0.0707845353905106
"28",0.56,0.04,4.5,1.39094526587699,0.558084,0.0313731289038441,0.558715,0.0350749772491591,0.55556,0.0692320697327437
"29",0.58,0.04,4.9,1.43147361058915,0.580892,0.0305301232297615,0.581055,0.0346693515794417,0.58024,0.0670196540876931
"30",0.6,0.04,5.6,1.41053639715009,0.60108,0.032192389627829,0.601395,0.0359021996950458,0.59982,0.069186374051213
"31",0.62,0.04,6,1.42291828309111,0.620416,0.0307246309489137,0.62014,0.0340277576147517,0.62152,0.0700070752895062
"32",0.64,0.04,4.6,1.32352368545886,0.639708,0.0304209166227477,0.640135,0.0337289848560466,0.638,0.0689460191276737
"33",0.66,0.04,5.2,1.43476486605802,0.660036,0.0298703019559384,0.660555,0.0328716826846835,0.65796,0.0667974572891835
"34",0.68,0.04,5.9,1.44777801508265,0.678068,0.0296693047381236,0.677465,0.0330263457638673,0.68048,0.0665085933770441
"35",0.7,0.04,4.5,1.35950775831239,0.700688,0.0293132379979067,0.700915,0.0324660101770577,0.69978,0.0640910232346095
"36",0.72,0.04,5.3,1.5019983282898,0.72012,0.028417338811809,0.71969,0.0316900324732897,0.72184,0.0640368262417425
"37",0.74,0.04,6.3,1.4071123153424,0.741516,0.0281910709353242,0.74202,0.0316476092489018,0.7395,0.0635120758894227
"38",0.76,0.04,4.2,1.46761867431361,0.759224,0.0265861740129837,0.759725,0.0299891434309772,0.75722,0.0584061887378631
"39",0.78,0.04,5.6,1.4085223582807,0.77868,0.0253687440204117,0.77823,0.0288018514447708,0.78048,0.0580339343620397
"40",0.8,0.04,4.9,1.39329913843075,0.8007,0.0250828058069098,0.800535,0.0277769749133223,0.80136,0.0561614147302621
"41",0.82,0.04,5.4,1.40895208124615,0.819344,0.0246794395953137,0.819155,0.0270322347710417,0.8201,0.0562810586037395
"42",0.84,0.04,5.5,1.49880299793789,0.840368,0.023112567290692,0.84079,0.0260970679762489,0.83868,0.0517158789167518
"43",0.86,0.04,5.8,1.44533887128499,0.861012,0.0224643830207844,0.861435,0.0252953677702189,0.85932,0.0500843892450137
"44",0.88,0.04,5,1.4043054120421,0.88004,0.0209690748985763,0.880215,0.0229805761868993,0.87934,0.0461269128827422
"45",0.9,0.04,5.3,1.36745449136308,0.899064,0.019277539457294,0.899345,0.0212649517557218,0.89794,0.0431603894701985
"46",0.92,0.04,5.9,1.41316142500561,0.918792,0.0166392788786534,0.918295,0.0186001058851539,0.92078,0.0389012198382635
"47",0.94,0.04,6.9,1.38996900622825,0.940228,0.0150231058609633,0.94032,0.0167788297902186,0.93986,0.0346060396170665
"48",0.96,0.04,5.5,1.36416818291063,0.959804,0.0121956680144352,0.960325,0.0136292013753606,0.95772,0.0276761190842858
"49",0.98,0.04,4,1.21630571652811,0.979776,0.00868062078293813,0.97978,0.00988176346859453,0.97976,0.0196450586236929
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.02,0.06,3.1,1.17275195652694,0.019636,0.00867864176140615,0.019515,0.00970742030660098,0.02012,0.0194618694981845
"2",0.04,0.06,6.3,1.31175630380245,0.04068,0.0124185272806327,0.040515,0.0139303204855032,0.04134,0.0285274993334189
"3",0.06,0.06,5.9,1.41561211248798,0.059948,0.0143765079202141,0.060165,0.0160952425216842,0.05908,0.0327693061786091
"4",0.08,0.06,5.8,1.37235901798493,0.08006,0.0170922363821866,0.08032,0.0198265148397466,0.07902,0.0377579828018562
"5",0.1,0.06,6.4,1.44891524031381,0.100648,0.0189695529715368,0.100435,0.0213246457301292,0.1015,0.0427080083119545
"6",0.12,0.06,5.9,1.43530775012469,0.120512,0.0204789952205973,0.120385,0.0230327436985324,0.12102,0.0461377100459948
"7",0.14,0.06,5.3,1.38741692259166,0.139796,0.0222009744666145,0.13924,0.0246663907134958,0.14202,0.0501960082002468
"8",0.16,0.06,5,1.41129236124451,0.159476,0.0231714984915163,0.15956,0.0258219513819768,0.15914,0.051582178328577
"9",0.18,0.06,6.2,1.52007226280535,0.180728,0.0241459943892366,0.1811,0.0266852412786938,0.17924,0.0565846642141157
"10",0.2,0.06,4.2,1.39592249778801,0.200444,0.0254882819451707,0.201,0.02858613592578,0.19822,0.0560390218684442
"11",0.22,0.06,5.2,1.39622104910225,0.221164,0.0258358005990252,0.221775,0.0281960882817882,0.21872,0.0585370667883879
"12",0.24,0.06,5.5,1.42074079345007,0.238776,0.026630114287907,0.239645,0.030442169776491,0.2353,0.060672820860672
"13",0.26,0.06,4.7,1.40038210565148,0.260324,0.027494198569061,0.260325,0.0308872691961979,0.26032,0.0616156968157798
"14",0.28,0.06,5.8,1.43155895126961,0.28116,0.0285698904204871,0.28116,0.0315142435661646,0.28116,0.0634056359850974
"15",0.3,0.06,5.5,1.42675262682853,0.300076,0.0287990209487685,0.299895,0.0317651223513777,0.3008,0.0660221093189162
"16",0.32,0.06,5.3,1.34970511866726,0.320032,0.0297135974576266,0.32075,0.033295586736024,0.31716,0.0653621190492368
"17",0.34,0.06,5.6,1.45229514655927,0.341828,0.0296186373704072,0.34223,0.0332224446847433,0.34022,0.0655366053945934
"18",0.36,0.06,6,1.43906387257682,0.358756,0.030583325584439,0.35818,0.0339748714771946,0.36106,0.0704346323724163
"19",0.38,0.06,4.9,1.36096248185636,0.380452,0.0309699666586006,0.381155,0.0352396482361531,0.37764,0.0686960664779982
"20",0.4,0.06,6.3,1.39117769322774,0.403384,0.0310252656896135,0.404685,0.0348409194003928,0.39818,0.0715360399030098
"21",0.42,0.06,4.9,1.33862083421356,0.420396,0.0313903893021501,0.420875,0.0352697225439658,0.41848,0.068146412477353
"22",0.44,0.06,5.2,1.40669660717062,0.441508,0.0321270927113875,0.4418,0.0360972715452707,0.44034,0.0694687721952124
"23",0.46,0.06,5.9,1.36428746423338,0.461604,0.031805766627937,0.462705,0.035009765189996,0.4572,0.071395078662729
"24",0.48,0.06,5.1,1.46877959248896,0.47866,0.0318944141450138,0.478575,0.0353793169955423,0.479,0.0727536465965321
"25",0.5,0.06,5.9,1.39991211750194,0.501196,0.0310910958353069,0.50151,0.0353662363090939,0.49994,0.0712957185213774
"26",0.52,0.06,5.1,1.47180613913766,0.51872,0.0305726722464408,0.519695,0.0348122660691439,0.51482,0.068683950709646
"27",0.54,0.06,5.7,1.37876898428427,0.541588,0.0315263725818269,0.54232,0.0345218678428523,0.53866,0.0712157010502324
"28",0.56,0.06,4.2,1.41982688918101,0.559392,0.0307657092371501,0.56021,0.0349703993232681,0.55612,0.0665054025517369
"29",0.58,0.06,4.3,1.3604634414647,0.577632,0.0318669747556946,0.577995,0.0347723178561494,0.57618,0.0686332143944761
"30",0.6,0.06,6.5,1.47013618736909,0.600252,0.0311712069086223,0.59991,0.0349687677036912,0.60162,0.0712379846040752
"31",0.62,0.06,5.3,1.43741159995803,0.623268,0.0310998291856302,0.62371,0.033975583000741,0.6215,0.0693957186414678
"32",0.64,0.06,5.3,1.38549232961948,0.63628,0.0313995466771661,0.636165,0.0346853116728947,0.63674,0.0698759977034679
"33",0.66,0.06,5.7,1.35007939207446,0.65988,0.0307761721592009,0.659115,0.033699071239463,0.66294,0.0680616543201
"34",0.68,0.06,5.8,1.50866350466731,0.680752,0.03008607099087,0.680675,0.0336370454384125,0.68106,0.0663240173336573
"35",0.7,0.06,5.5,1.45538857169137,0.699276,0.0294347792624682,0.69963,0.0339583018754805,0.69786,0.0627675087936439
"36",0.72,0.06,4.4,1.49425696930872,0.719776,0.0274447634174361,0.719745,0.0310616290590143,0.7199,0.0616456826565348
"37",0.74,0.06,6.3,1.4288345729252,0.739576,0.0275867586579731,0.739775,0.0309626074169805,0.73878,0.0648499584974202
"38",0.76,0.06,6.7,1.35931853243788,0.758012,0.0261009025344549,0.758085,0.0296392689056472,0.75772,0.0618985705249567
"39",0.78,0.06,5.2,1.31029534513538,0.778988,0.0273020376026636,0.7792,0.0310358377238834,0.77814,0.0580095294370288
"40",0.8,0.06,6.4,1.44724849131416,0.79882,0.0247011284306152,0.79849,0.0277243311648548,0.80014,0.0591259357327753
"41",0.82,0.06,6.1,1.45586044342668,0.817816,0.0235452016453569,0.817625,0.0268123717391483,0.81858,0.0557771879417983
"42",0.84,0.06,5.8,1.49976657848821,0.839852,0.0234230385461565,0.840645,0.0260813959406741,0.83668,0.0535298332058212
"43",0.86,0.06,4.5,1.42266999153344,0.859088,0.0219971846410429,0.85906,0.0245319835769189,0.8592,0.0472863193322973
"44",0.88,0.06,5.7,1.37283469502394,0.879724,0.0204894031059873,0.880285,0.0228410921474979,0.87748,0.0475721842331494
"45",0.9,0.06,5.1,1.42495228073426,0.899604,0.0189921005653373,0.89994,0.0212826067329486,0.89826,0.0421134888835625
"46",0.92,0.06,6.7,1.40510780252558,0.918572,0.017449621924423,0.918385,0.0197105372905023,0.91932,0.0396119515639751
"47",0.94,0.06,6.9,1.34327629671336,0.940468,0.0145682260144881,0.94117,0.0158202838590646,0.93766,0.0340952619419016
"48",0.96,0.06,6.3,1.27692907125219,0.959568,0.0123689274541638,0.95979,0.0142726875398297,0.95868,0.0267838566113055
"49",0.98,0.06,3.9,1.15513360572018,0.98018,0.00882890421001098,0.980505,0.0098750945561292,0.97888,0.0201978601231307
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.02,0.08,3.3,1.15413813122668,0.020192,0.00920955764149136,0.0203,0.0101643156834739,0.01976,0.0201282773119695
"2",0.04,0.08,6.6,1.36109142785701,0.039596,0.0121259978485824,0.03947,0.0132039177308647,0.0401,0.0274434535571444
"3",0.06,0.08,6.6,1.46609656103617,0.059872,0.0152396805696138,0.060035,0.0171177332550718,0.05922,0.031874874236734
"4",0.08,0.08,6,1.4233105798108,0.081176,0.0173049265957555,0.08153,0.0196403881032134,0.07976,0.0372415000950462
"5",0.1,0.08,5,1.38344495900466,0.10026,0.0192615525700139,0.10011,0.0215790072420757,0.10086,0.0418163724994052
"6",0.12,0.08,5.9,1.44680799957226,0.119556,0.0207018702399429,0.119925,0.022757136512801,0.11808,0.0463989920845967
"7",0.14,0.08,5.1,1.44595242246702,0.13938,0.0220404487563521,0.139145,0.0239147630322964,0.14032,0.0495009893633243
"8",0.16,0.08,5.6,1.38469693609604,0.160628,0.0230017106906137,0.161095,0.025802941048779,0.15876,0.0524252878944008
"9",0.18,0.08,6.9,1.40333586662364,0.179688,0.0232384741900729,0.1796,0.0261414110822919,0.18004,0.055712676316098
"10",0.2,0.08,4.5,1.46044021031336,0.198916,0.0258807797169784,0.19898,0.02853723837329,0.19866,0.0565774284092641
"11",0.22,0.08,3.9,1.38764421824471,0.218696,0.0265021121034899,0.217635,0.0286679896160967,0.22294,0.0584326173534163
"12",0.24,0.08,6.2,1.44877969544261,0.242724,0.0272469120859267,0.24248,0.0308098823244888,0.2437,0.0614759244687649
"13",0.26,0.08,5.3,1.40439852874528,0.261908,0.0287836765552289,0.26181,0.0315177294116703,0.2623,0.0635794963203732
"14",0.28,0.08,5.1,1.40131259745129,0.278084,0.0285434348260974,0.277795,0.0316490859210758,0.27924,0.0647241192416831
"15",0.3,0.08,5,1.4590182515578,0.299792,0.0280988662099075,0.299695,0.0319021899675355,0.30018,0.0644151916625024
"16",0.32,0.08,5.3,1.35160215043071,0.318768,0.0299003713724129,0.31897,0.0337850637194979,0.31796,0.0658921860327928
"17",0.34,0.08,5.2,1.44280636754496,0.341232,0.0311110603174189,0.34124,0.0350819489644339,0.3412,0.0668118539169796
"18",0.36,0.08,5.3,1.53352282556117,0.359984,0.0297303150947923,0.36125,0.0328598123437622,0.35492,0.0670543800947402
"19",0.38,0.08,6.1,1.45560061565832,0.377848,0.0315307323588128,0.377375,0.0343593501093944,0.37974,0.070305584950808
