"","V1","V2","V3","V4","V5"
"4",0.1,0.08,6.1,0.08068,0.0801
"5",0.1,0.1,4.9,0.100685,0.09928
"6",0.1,0.12,5.7,0.120245,0.12094
"7",0.1,0.14,4.9,0.13995,0.13866
"8",0.1,0.16,6.4,0.160045,0.16108
"9",0.1,0.18,5.2,0.180415,0.17788
"10",0.1,0.2,5.1,0.199705,0.20234
"11",0.1,0.22,5.1,0.21921,0.2172
"12",0.1,0.24,5,0.23945,0.24392
"13",0.1,0.26,4.6,0.259705,0.26266
"14",0.1,0.28,5.3,0.27944,0.27906
"15",0.1,0.3,5.6,0.299395,0.29902
"16",0.1,0.32,4.6,0.320075,0.31516
"17",0.1,0.34,5.4,0.33837,0.33766
"18",0.1,0.36,6,0.359915,0.35714
"19",0.1,0.38,6.2,0.380495,0.37906
"20",0.1,0.4,6.2,0.39919,0.40146
"21",0.1,0.42,5.5,0.42176,0.41608
"22",0.1,0.44,4.7,0.44108,0.43722
"23",0.1,0.46,5.1,0.460085,0.45908
"24",0.1,0.48,6.1,0.482235,0.47616
"25",0.1,0.5,6.3,0.49994,0.50158
"26",0.1,0.52,6.3,0.520175,0.51842
"27",0.1,0.54,5.4,0.53988,0.53784
"28",0.1,0.56,4.9,0.561295,0.55658
"29",0.1,0.58,4.8,0.58072,0.58012
"30",0.1,0.6,5.3,0.600115,0.59684
"31",0.1,0.62,4.7,0.620015,0.61678
"32",0.1,0.64,5.5,0.640185,0.63748
"33",0.1,0.66,4.7,0.66,0.65506
"34",0.1,0.68,7.1,0.67842,0.6741
"35",0.1,0.7,4.6,0.699175,0.69688
"36",0.1,0.72,5.4,0.720925,0.71308
"37",0.1,0.74,5.8,0.741725,0.7343
"38",0.1,0.76,5.2,0.76048,0.75504
"39",0.1,0.78,6.3,0.7804,0.77104
"40",0.1,0.8,5.1,0.79949,0.7967
"41",0.1,0.82,5,0.817675,0.8135
"42",0.1,0.84,5.4,0.841485,0.83618
"43",0.1,0.86,5.2,0.860395,0.85486
"44",0.1,0.88,5.7,0.879795,0.87334
"45",0.1,0.9,4.7,0.90081,0.89386
"46",0.1,0.92,6.4,0.92043,0.91364
"47",0.1,0.94,7.7,0.939345,0.93476
"48",0.1,0.96,6.9,0.959615,0.95748
"49",0.1,0.98,4.2,0.980305,0.97666
"","V1","V2","V3","V4","V5"
"1",0.12,0.02,3,0.01988,0.01942
"2",0.12,0.04,7.7,0.039635,0.03968
"3",0.12,0.06,6.2,0.059425,0.06
"4",0.12,0.08,6.8,0.078825,0.08008
"5",0.12,0.1,6.7,0.100045,0.0984
"6",0.12,0.12,3.7,0.119755,0.12164
"7",0.12,0.14,4.7,0.139925,0.14008
"8",0.12,0.16,5.3,0.15964,0.15788
"9",0.12,0.18,5.8,0.17979,0.18032
"10",0.12,0.2,4.4,0.199575,0.19802
"11",0.12,0.22,5.7,0.219775,0.22254
"12",0.12,0.24,5,0.23932,0.23936
"13",0.12,0.26,5.4,0.26152,0.25884
"14",0.12,0.28,6.5,0.279135,0.28094
"15",0.12,0.3,5,0.300805,0.2989
"16",0.12,0.32,4.1,0.31944,0.31992
"17",0.12,0.34,4.7,0.340805,0.33784
"18",0.12,0.36,6.1,0.35977,0.3604
"19",0.12,0.38,6,0.379845,0.37588
"20",0.12,0.4,5.3,0.40202,0.39652
"21",0.12,0.42,4.2,0.419345,0.4188
"22",0.12,0.44,5.6,0.43968,0.43764
"23",0.12,0.46,4.8,0.4597,0.4577
"24",0.12,0.48,4.5,0.47794,0.48104
"25",0.12,0.5,5.1,0.49886,0.49436
"26",0.12,0.52,6.1,0.521065,0.5187
"27",0.12,0.54,5.1,0.54016,0.53434
"28",0.12,0.56,4.8,0.56063,0.55368
"29",0.12,0.58,4.7,0.57844,0.57334
"30",0.12,0.6,5,0.59873,0.59774
"31",0.12,0.62,5,0.621325,0.61524
"32",0.12,0.64,4.9,0.640975,0.6389
"33",0.12,0.66,6,0.659785,0.6521
"34",0.12,0.68,5,0.67964,0.67336
"35",0.12,0.7,5.7,0.700755,0.69468
"36",0.12,0.72,4.8,0.72028,0.71522
"37",0.12,0.74,5.2,0.74032,0.73398
"38",0.12,0.76,4.6,0.759125,0.75514
"39",0.12,0.78,4.9,0.780345,0.7741
"40",0.12,0.8,5.9,0.79979,0.79466
"41",0.12,0.82,5.5,0.81882,0.81448
"42",0.12,0.84,5.8,0.83955,0.83196
"43",0.12,0.86,4.7,0.86212,0.8507
"44",0.12,0.88,4.8,0.880595,0.87274
"45",0.12,0.9,5.5,0.89931,0.89254
"46",0.12,0.92,6.7,0.919745,0.91178
"47",0.12,0.94,7.2,0.940235,0.93316
"48",0.12,0.96,8.9,0.95981,0.9524
"49",0.12,0.98,5,0.98049,0.97526
"","V1","V2","V3","V4","V5"
"1",0.14,0.02,4,0.020205,0.01972
"2",0.14,0.04,7.4,0.04048,0.0394
"3",0.14,0.06,6.6,0.06041,0.06056
"4",0.14,0.08,4.1,0.080565,0.07896
"5",0.14,0.1,4.9,0.099975,0.09982
"6",0.14,0.12,4.4,0.11874,0.11882
"7",0.14,0.14,5.5,0.139085,0.13916
"8",0.14,0.16,5.7,0.158885,0.15918
"9",0.14,0.18,5.3,0.1794,0.1822
"10",0.14,0.2,4.7,0.201185,0.19922
"11",0.14,0.22,4.9,0.218525,0.22088
"12",0.14,0.24,5.4,0.241505,0.24008
"13",0.14,0.26,3.5,0.25884,0.26174
"14",0.14,0.28,6.3,0.279775,0.27472
"15",0.14,0.3,5.1,0.298525,0.29834
"16",0.14,0.32,4.3,0.319255,0.31636
"17",0.14,0.34,4,0.33884,0.3379
"18",0.14,0.36,4.8,0.35842,0.35806
"19",0.14,0.38,6.1,0.378855,0.37618
"20",0.14,0.4,6.2,0.400115,0.39704
"21",0.14,0.42,4.5,0.418115,0.41642
"22",0.14,0.44,4.6,0.441135,0.43522
"23",0.14,0.46,6.3,0.461055,0.45508
"24",0.14,0.48,4.2,0.478275,0.4758
"25",0.14,0.5,5.7,0.500695,0.49374
"26",0.14,0.52,6.2,0.52008,0.5113
"27",0.14,0.54,6.1,0.540455,0.532
"28",0.14,0.56,5.2,0.55985,0.5547
"29",0.14,0.58,5.7,0.58038,0.57262
"30",0.14,0.6,4.2,0.60132,0.59642
"31",0.14,0.62,5.4,0.621605,0.61284
"32",0.14,0.64,4.9,0.63947,0.6338
"33",0.14,0.66,4.9,0.6628,0.64976
"34",0.14,0.68,5.9,0.680815,0.66996
"35",0.14,0.7,4.9,0.701005,0.69356
"36",0.14,0.72,5.3,0.71832,0.71024
"37",0.14,0.74,4.8,0.737955,0.73578
"38",0.14,0.76,5.7,0.76036,0.75048
"39",0.14,0.78,5,0.781085,0.7729
"40",0.14,0.8,4.8,0.800495,0.79072
"41",0.14,0.82,5.6,0.82091,0.81188
"42",0.14,0.84,4.5,0.838645,0.82986
"43",0.14,0.86,5.8,0.859775,0.84766
"44",0.14,0.88,6.6,0.879335,0.87038
"45",0.14,0.9,6.7,0.900865,0.88934
"46",0.14,0.92,4.9,0.919985,0.9115
"47",0.14,0.94,5.6,0.94023,0.9291
"48",0.14,0.96,8.9,0.960605,0.95064
"49",0.14,0.98,6.1,0.980095,0.97256
"","V1","V2","V3","V4","V5"
"1",0.16,0.02,3,0.019765,0.0206
"2",0.16,0.04,6.4,0.039455,0.04152
"3",0.16,0.06,6.1,0.06058,0.0614
"4",0.16,0.08,6.4,0.07857,0.0793
"5",0.16,0.1,6.9,0.09967,0.1012
"6",0.16,0.12,6.2,0.120985,0.11738
"7",0.16,0.14,6.1,0.13897,0.13756
"8",0.16,0.16,6.8,0.1616,0.15892
"9",0.16,0.18,4.8,0.18091,0.1797
"10",0.16,0.2,5.4,0.19806,0.19508
"11",0.16,0.22,5.8,0.21914,0.21812
"12",0.16,0.24,5.2,0.239675,0.23722
"13",0.16,0.26,4.4,0.2585,0.26112
"14",0.16,0.28,5.8,0.279115,0.27792
"15",0.16,0.3,6.3,0.2995,0.30272
"16",0.16,0.32,4.6,0.318195,0.31968
"17",0.16,0.34,5.2,0.340265,0.33986
"18",0.16,0.36,6.7,0.35733,0.35826
"19",0.16,0.38,6.5,0.37929,0.37712
"20",0.16,0.4,5.4,0.40168,0.39902
"21",0.16,0.42,4.7,0.420805,0.41354
"22",0.16,0.44,5.1,0.43985,0.43478
"23",0.16,0.46,5.1,0.45749,0.4531
"24",0.16,0.48,4.8,0.47882,0.47692
"25",0.16,0.5,5.3,0.499045,0.49282
"26",0.16,0.52,5.5,0.51877,0.51624
"27",0.16,0.54,5.6,0.54099,0.53388
"28",0.16,0.56,5.5,0.560805,0.55456
"29",0.16,0.58,5.3,0.579575,0.56778
"30",0.16,0.6,6.7,0.60016,0.58998
"31",0.16,0.62,6,0.61977,0.61046
"32",0.16,0.64,5.5,0.639535,0.63052
"33",0.16,0.66,5.3,0.65984,0.65238
"34",0.16,0.68,4.8,0.680465,0.6705
"35",0.16,0.7,5.5,0.701185,0.68962
"36",0.16,0.72,4.4,0.7187,0.70844
"37",0.16,0.74,5.9,0.741475,0.72886
"38",0.16,0.76,5.5,0.76063,0.74748
"39",0.16,0.78,6.8,0.780825,0.7662
"40",0.16,0.8,8.1,0.800925,0.78568
"41",0.16,0.82,5.8,0.819285,0.80596
"42",0.16,0.84,4.8,0.83961,0.82804
"43",0.16,0.86,6.5,0.86016,0.84682
"44",0.16,0.88,7.6,0.87926,0.86404
"45",0.16,0.9,8.2,0.899485,0.8846
"46",0.16,0.92,5.7,0.920455,0.90498
"47",0.16,0.94,8.1,0.94029,0.92726
"48",0.16,0.96,9,0.959765,0.94704
"49",0.16,0.98,6.8,0.979695,0.97156
"","V1","V2","V3","V4","V5"
"1",0.18,0.02,4.2,0.01964,0.01942
"2",0.18,0.04,7.3,0.039925,0.0391
"3",0.18,0.06,5.7,0.059755,0.05894
"4",0.18,0.08,5.2,0.08055,0.08012
"5",0.18,0.1,6.7,0.10012,0.10108
"6",0.18,0.12,5.5,0.11933,0.12064
"7",0.18,0.14,4.6,0.1391,0.13898
"8",0.18,0.16,6.2,0.161065,0.15638
"9",0.18,0.18,6.6,0.18001,0.17602
"10",0.18,0.2,4.1,0.19948,0.19688
"11",0.18,0.22,5.3,0.21838,0.21882
"12",0.18,0.24,4.6,0.237835,0.23418
"13",0.18,0.26,5.4,0.260005,0.25324
"14",0.18,0.28,4.6,0.27879,0.27658
"15",0.18,0.3,5.4,0.299175,0.29872
"16",0.18,0.32,4.2,0.320365,0.31612
"17",0.18,0.34,4.7,0.341875,0.3342
"18",0.18,0.36,4.4,0.360165,0.35658
"19",0.18,0.38,5.7,0.37959,0.37926
"20",0.18,0.4,5.6,0.39946,0.3925
"21",0.18,0.42,4.9,0.419925,0.4136
"22",0.18,0.44,4.8,0.439255,0.43748
"23",0.18,0.46,5.3,0.460105,0.4515
"24",0.18,0.48,5,0.477995,0.47238
"25",0.18,0.5,6.7,0.49937,0.49376
"26",0.18,0.52,5.7,0.51924,0.51488
"27",0.18,0.54,8.1,0.54288,0.52826
"28",0.18,0.56,5.3,0.560345,0.55008
"29",0.18,0.58,4.6,0.57915,0.5732
"30",0.18,0.6,4.8,0.60055,0.58772
"31",0.18,0.62,5,0.619445,0.61012
"32",0.18,0.64,4.9,0.64172,0.62736
"33",0.18,0.66,6.5,0.658775,0.64704
"34",0.18,0.68,6.5,0.68166,0.66458
"35",0.18,0.7,5.9,0.699915,0.68736
"36",0.18,0.72,6.1,0.71896,0.70604
"37",0.18,0.74,5.5,0.74016,0.72434
"38",0.18,0.76,4.8,0.76118,0.74512
"39",0.18,0.78,6.4,0.78067,0.76464
"40",0.18,0.8,6.8,0.79942,0.78244
"41",0.18,0.82,5.8,0.821175,0.80288
"42",0.18,0.84,7.1,0.83915,0.82426
"43",0.18,0.86,5.7,0.86039,0.84438
"44",0.18,0.88,6.1,0.87887,0.86204
"45",0.18,0.9,8.7,0.900225,0.88424
"46",0.18,0.92,7,0.92007,0.90412
"47",0.18,0.94,7.8,0.939845,0.92466
"48",0.18,0.96,8.8,0.95955,0.94542
"49",0.18,0.98,6.3,0.980005,0.96948
"","V1","V2","V3","V4","V5"
"1",0.2,0.02,3.2,0.02004,0.01954
"2",0.2,0.04,8,0.039835,0.04032
"3",0.2,0.06,6.1,0.05981,0.0583
"4",0.2,0.08,6.4,0.08009,0.07944
"5",0.2,0.1,5.3,0.09959,0.1004
"6",0.2,0.12,5.5,0.12104,0.12026
"7",0.2,0.14,6.5,0.13979,0.1369
"8",0.2,0.16,5.3,0.16062,0.16024
"9",0.2,0.18,6.4,0.179765,0.17912
"10",0.2,0.2,5.7,0.199875,0.19992
"11",0.2,0.22,5.2,0.220355,0.21752
"12",0.2,0.24,5.1,0.240935,0.23616
"13",0.2,0.26,4.3,0.260855,0.25912
"14",0.2,0.28,4.6,0.279555,0.27842
"15",0.2,0.3,6.1,0.29853,0.29728
"16",0.2,0.32,5.9,0.32157,0.31562
"17",0.2,0.34,4.2,0.338085,0.33572
"18",0.2,0.36,4.9,0.35887,0.35578
"19",0.2,0.38,5.3,0.38165,0.3708
"20",0.2,0.4,4.5,0.402045,0.39358
"21",0.2,0.42,4.8,0.421705,0.41984
"22",0.2,0.44,5.7,0.441395,0.42998
"23",0.2,0.46,4,0.46098,0.45288
"24",0.2,0.48,5.7,0.47816,0.47308
"25",0.2,0.5,5.1,0.50076,0.48988
"26",0.2,0.52,4.8,0.520085,0.50954
"27",0.2,0.54,6.4,0.53922,0.5316
"28",0.2,0.56,4.8,0.560695,0.54888
"29",0.2,0.58,6.1,0.57945,0.56798
"30",0.2,0.6,5.7,0.598745,0.5903
"31",0.2,0.62,6.1,0.620715,0.60546
"32",0.2,0.64,5,0.640535,0.62462
"33",0.2,0.66,5.4,0.66044,0.6389
"34",0.2,0.68,6.4,0.680205,0.66248
"35",0.2,0.7,7,0.699145,0.68478
"36",0.2,0.72,5,0.72055,0.70176
"37",0.2,0.74,6.2,0.74102,0.72302
"38",0.2,0.76,5.7,0.7599,0.73996
"39",0.2,0.78,4.5,0.77996,0.76218
"40",0.2,0.8,5.6,0.798735,0.78026
"41",0.2,0.82,8.5,0.82013,0.79562
"42",0.2,0.84,7.2,0.84037,0.8178
"43",0.2,0.86,7.8,0.860585,0.83662
"44",0.2,0.88,6.3,0.879025,0.85828
"45",0.2,0.9,8.4,0.899555,0.87854
"46",0.2,0.92,7.4,0.920425,0.90088
"47",0.2,0.94,7.3,0.939525,0.92124
"48",0.2,0.96,10.4,0.960125,0.94098
"49",0.2,0.98,8.5,0.97997,0.96706
"","V1","V2","V3","V4","V5"
"1",0.22,0.02,3.9,0.01954,0.02014
"2",0.22,0.04,7.9,0.039705,0.0375
"3",0.22,0.06,6,0.05958,0.06158
"4",0.22,0.08,4.6,0.07902,0.07956
"5",0.22,0.1,6.2,0.099765,0.10108
"6",0.22,0.12,5.8,0.118835,0.11964
"7",0.22,0.14,4.1,0.14033,0.13786
"8",0.22,0.16,5.7,0.160435,0.16062
"9",0.22,0.18,3.6,0.179955,0.17882
"10",0.22,0.2,5.2,0.200855,0.1982
