"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.02,0,6.4,1.378031201476,0.020021,0.00441588712028048,0.0199875,0.00478483159195424,0.020155,0.0104167885878751
"2",0.04,0,3.9,1.43143070435993,0.040267,0.00612218851328446,0.04018375,0.00692663530974558,0.0406,0.0127985860079856
"3",0.06,0,7.3,1.34429443611302,0.059936,0.00754286409786089,0.059875,0.00845556009360093,0.06018,0.0177025698976443
"4",0.08,0,4.3,1.41047479340628,0.080017,0.00846311617167904,0.0799775,0.00933436522341633,0.080175,0.0192903211868411
"5",0.1,0,5,1.45644625947209,0.100246,0.00985619747309421,0.1001475,0.0110793047951911,0.10064,0.0211266830509841
"6",0.12,0,4.9,1.46499226723113,0.120158,0.00989752479143129,0.11983125,0.0109585606257614,0.121465,0.0233693153494042
"7",0.14,0,5.7,1.37948453580912,0.139696,0.0105668937367252,0.13966,0.0119482859246227,0.13984,0.0245841163920687
"8",0.16,0,3.8,1.52743195809371,0.159855,0.0117409465046403,0.1598825,0.013010181919696,0.159745,0.0252873372347589
"9",0.18,0,4.5,1.39920236316261,0.179932,0.0118844695555425,0.17984375,0.0133886670300797,0.180285,0.0270698457984443
"10",0.2,0,4.8,1.39909975326125,0.199807,0.012832397337264,0.19937625,0.0143360086698524,0.20153,0.028931749794061
"11",0.22,0,5.9,1.33769459119442,0.219936,0.0128750794821497,0.22009875,0.0144359649147717,0.219285,0.0304703498046415
"12",0.24,0,5.9,1.37992590445622,0.239768,0.0137805689316545,0.23979625,0.0154812295023491,0.239655,0.030638941230397
"13",0.26,0,5.1,1.37496838041241,0.26011,0.0135563887402094,0.2600675,0.0152516370000463,0.26028,0.0308354085820575
"14",0.28,0,5.2,1.39386440534265,0.279868,0.0143883842595894,0.2799425,0.0158565246231046,0.27957,0.0323173252220772
"15",0.3,0,6.1,1.4395257753561,0.299676,0.0144143260958255,0.29991125,0.016700882623919,0.298735,0.0327925315449284
"16",0.32,0,5.7,1.41500698493996,0.319803,0.0151037185260224,0.319725,0.0173046800592196,0.320115,0.0333282544929606
"17",0.34,0,5.5,1.34793890257723,0.339913,0.0147457406686768,0.33978,0.0163535252403813,0.340445,0.033852961436158
"18",0.36,0,4.1,1.40330360181532,0.359872,0.0152092385390241,0.35940625,0.0168292266996677,0.361735,0.0339421101559971
"19",0.38,0,6,1.48878997148071,0.379325,0.0156758766296532,0.37921375,0.0173807858036584,0.37977,0.0353977414547892
"20",0.4,0,5.2,1.35354274646595,0.401176,0.0152259269948615,0.40107125,0.0171482848883529,0.401595,0.0345568394120491
"21",0.42,0,6,1.48805415993416,0.419962,0.0153495330275603,0.420135,0.0171681469667017,0.41927,0.0362543994776011
"22",0.44,0,4.6,1.37422891463833,0.439852,0.0158101251119672,0.43981125,0.0176230036087409,0.440015,0.0349721006349751
"23",0.46,0,5,1.43426924906232,0.459259,0.0159753914547385,0.45935875,0.0180879458403165,0.45886,0.0347448932594073
"24",0.48,0,5.1,1.44058856914882,0.480258,0.0156938118929638,0.48024875,0.017643635078869,0.480295,0.0352253999807497
"25",0.5,0,6.4,1.43071156473999,0.499618,0.0162580564767256,0.4997325,0.0184083489498939,0.49916,0.0355381113363859
"26",0.52,0,5.1,1.38740104507007,0.519646,0.0158393677136927,0.519545,0.0171569909173298,0.52005,0.0365127468246458
"27",0.54,0,4.8,1.40224177697329,0.5399,0.0159636097683712,0.54016375,0.0175437319566981,0.538845,0.0357094685082422
"28",0.56,0,4.1,1.32849293265501,0.560833,0.0158612953976556,0.56086,0.0181198607708325,0.560725,0.0340500922727646
"29",0.58,0,5.2,1.50180488295554,0.579287,0.0161933583871863,0.5797025,0.0179139758088281,0.577625,0.0355984778695189
"30",0.6,0,5.9,1.41876051467754,0.600353,0.0160025770885028,0.600195,0.0180535773922139,0.600985,0.0352795893460287
"31",0.62,0,3.8,1.33978025030708,0.620506,0.0159388836501184,0.62049875,0.0173103822971295,0.620535,0.0349701542273792
"32",0.64,0,6.1,1.38735552439558,0.640611,0.015352047562601,0.64021625,0.0171705489483793,0.64219,0.0347823764816856
"33",0.66,0,4.8,1.3713786563468,0.660637,0.0145500149118114,0.66069875,0.0164767956755321,0.66039,0.0343529915440858
