"num_exps","risks","inf"
"90",3,0.205271897717353,0
"91",0,0.0531897187561075,1
"92",0,0.0938013356873481,0
"93",1,0.144117035996624,0
"94",2,0.00338730377376425,0
"95",2,0.185409034271936,0
"96",0,0.00699926417937735,0
"97",0,0.678817786528398,1
"98",0,0.518912341349806,1
"99",0,0.330748266029844,1
"100",1,0.867659194731514,1
"101",2,0.00845568776850349,0
"102",1,0.407243959557092,1
"103",0,0.0343435473843066,0
"104",1,0.0377292631713538,0
"105",1,0.299808091244024,0
"106",0,0.100930970728043,0
"107",0,0.00340025973815161,0
"108",1,0.34637899217823,1
"109",0,0.236436147126732,0
"110",0,2.73411845654273,0
"111",0,0.0745539854151571,0
"112",0,0.577382214690826,1
"113",0,0.0012537659521539,0
"114",0,0.202301686850662,1
"115",2,0.00830396329116582,0
"116",1,0.124036407361484,0
"117",2,0.535784089733612,1
"118",1,0.0571859036070378,1
"119",0,0.0143714521261462,0
"120",1,0.383811215791855,0
"121",1,0.00872453544275897,0
"122",2,0.892806841288467,1
"123",2,0.00928032723353415,0
"124",0,0.302879861617993,0
"125",1,1.53960580143703,0
"126",1,0.0443677542909188,0
"127",1,0.0324768302352057,0
"128",1,0.00245346753612803,0
"129",2,0.115033982872228,0
"130",0,0.0265680786415154,0
"131",0,0.0469205138922875,0
"132",1,0.096673227473223,1
"133",0,0.00778770992662595,0
"134",0,0.00340050178848371,0
"135",2,0.0928982305020683,0
"136",1,0.000176713652334684,0
"137",0,0.0224874741762625,0
"138",0,0.226885053142878,0
"139",1,0.0897172941765231,0
"140",1,0.466762810751135,0
"141",1,0.0618212012485971,0
"142",0,0.42978405266978,0
"143",1,0.52358975678266,1
"144",2,0.0316865985210892,0
"145",2,0.0218417218996135,0
"146",0,0.000868484611119095,0
"147",1,0.0163119290226869,0
"148",2,0.146957279154412,0
"149",1,0.124970680164968,0
"150",0,0.106976550373991,0
"151",2,0.07501967825311,0
"152",0,0.0355869709038118,0
"153",2,0.0177504842978778,0
"154",0,0.594783427047261,0
"155",1,0.0704915756761639,0
"156",0,0.389030778474037,1
"157",0,0.0766983184061226,0
"158",0,1.61990470839264,1
"159",1,0.0744509464311573,1
"160",0,0.220736369499862,1
"161",3,0.576201599882026,0
"162",1,0.0229195213385698,0
"163",0,0.321730230202446,0
"164",2,0.0856010187489755,0
"165",2,0.00148320753301706,0
"166",2,0.044838300661001,0
"167",2,0.298968552939056,1
"168",0,0.0349533711088798,0
"169",2,0.103734469110361,0
"170",1,0.374980678133885,1
"171",1,0.305788584780172,0
"172",0,0.0429959279200371,0
"173",1,0.00418481011521596,0
"174",2,0.0803176681496207,0
"175",0,0.338545948429729,0
"176",1,0.000337671182260858,0
"177",1,0.0857210863653122,0
"178",2,0.497348354147811,0
"179",0,0.414868165011339,1
"180",1,0.845172690951985,1
"181",0,0.125464182398696,0
"182",0,0.271789228674105,0
"183",0,1.48138602398161,1
"184",0,0.0444668183096654,0
"185",0,0.33235569460369,0
"186",0,0.500763287604711,1
"187",2,0.0878292299259491,0
"188",0,2.1771560511492,1
"189",0,0.345807023764771,0
"190",0,0.46722449312243,0
"191",1,0.102206653700195,1
"192",2,0.186554816663114,0
"193",0,1.172389136819,1
"194",1,3.12517515286803e-05,0
"195",1,0.0501974140850705,0
"196",1,0.790918298824415,0
"197",2,0.058713690748095,0
"198",2,2.66569063754565e-05,0
"199",1,0.0683076685515459,0
"200",0,0.22880274378005,0
"201",1,0.0564581580032614,0
"202",2,0.061545493228411,0
"203",0,0.251130796114748,0
"204",1,0.441658254546079,0
"205",2,0.166137595495444,0
"206",1,0.0393254365138045,0
"207",1,0.339616664965216,0
"208",1,0.00677509366223714,0
"209",2,0.390131377331077,0
"210",0,1.29471365251247,1
"211",1,0.0140141899511682,0
"212",1,0.420874868491496,1
"213",1,0.0116879801379828,0
"214",0,0.00748074544417396,0
"215",0,0.545739117169341,0
"216",3,0.0218171510124242,0
"217",0,0.227195107689889,0
"218",0,0.975976834334883,1
"219",1,0.0817662349540437,0
"220",1,0.149407211946596,0
"221",0,1.56615945035643,1
"222",2,0.00913513707275083,0
"223",1,0.0962253285368929,0
"224",1,0.00496403087436965,0
"225",0,0.158649908241085,0
"226",1,0.0385894215522431,0
"227",3,0.0286216778644929,0
"228",0,0.347692742138708,0
"229",0,0.0256911362628687,0
"230",0,0.614850196592068,0
"231",0,0.0619943101530121,0
"232",1,0.0312569314467946,0
"233",1,0.166824239212243,1
"234",1,0.253241450046226,0
"235",1,0.045387717162277,0
"236",2,0.105229232470003,0
"237",1,0.0115963309713385,0
"238",0,0.230130536135623,0
"239",1,0.13075573302646,0
"240",1,1.15315776444232,1
"241",0,0.388942339407345,1
"242",1,0.140443345757287,0
"243",1,0.388040527822545,0
"244",0,0.0467355760235924,0
"245",1,0.104896920639347,1
"246",0,0.0256543839190715,0
"247",0,1.99774632430722,1
"248",4,0.0862908580931529,0
"249",2,0.0784365585813822,0
"250",1,0.333887384941343,0
"251",0,3.03851890460385,1
"252",0,0.488460775027602,0
"253",1,0.0975080347096738,0
"254",1,0.0706470378802609,0
"255",0,0.0415904000051124,0
"256",1,0.00877966692505457,0
"257",0,1.45322373763125,1
"258",1,0.000822328340478613,0
"259",2,0.0464962292615618,0
"260",3,0.00567193080776877,0
"261",2,0.240145587408036,0
"262",3,0.0111405339279009,0
"263",1,0.00500555340236462,0
"264",1,0.0892861442724781,0
"265",3,0.00282651767580436,0
"266",1,0.126600313962767,1
"267",0,0.00653560554928458,0
"268",0,0.228400471420979,0
"269",1,0.121715087802212,0
"270",0,0.00233383799760364,0
"271",0,0.0311000629452901,0
"272",1,1.20787508422927,1
"273",3,0.132260625237107,0
"274",3,0.0461676652840639,0
"275",0,1.98626980081077,1
"276",0,0.000188483514006691,0
"277",0,0.0048238146196946,0
"278",0,0.672478371032095,1
"279",0,0.544806400275528,1
"280",0,0.123832520890188,0
"281",0,0.296749366391628,0
"282",0,0.257535797487852,1
"283",0,0.343936544505815,0
"284",1,0.0301180743632713,0
"285",0,0.110377589953808,0
"286",1,0.0138503597123568,0
"287",1,0.460761190357609,0
"288",5,0.000716041064597237,0
"289",2,0.000134360748494857,0
"290",1,0.864948602888281,0
"291",1,0.314779029543573,1
"292",1,0.665572931279863,0
"293",0,0.598130291041266,0
"294",1,0.0517646944894996,0
"295",0,0.0407306442220563,0
"296",1,0.328408305385885,0
"297",3,0.0302987433414828,0
"298",2,0.0475559199402037,0
"299",1,0.00479290693142433,0
"300",1,0.0101581174152964,0
"301",0,0.0835094231373736,0
"302",0,1.82080764154024,1
"303",4,0.130292527687919,0
"304",1,0.112733024439242,0
"305",1,0.21446022203922,0
"306",1,0.52765779719466,1
"307",2,0.0886307099411202,0
"308",1,0.00514376594142558,0
"309",2,0.0522920418555953,0
"310",4,0.174081762416351,0
"311",1,1.61279296360234,1
"312",0,0.00499972049387683,0
"313",1,0.0129933742943674,0
"314",1,0.115695975578737,0
"315",0,0.0252378758421935,1
"316",3,0.0702665765102427,0
"317",0,0.238377900040471,0
"318",2,0.53492082462778,1
"319",4,0.308577472323929,0
"320",1,0.217880550768005,0
"321",0,0.282489177652924,0
"322",0,0.0141759542635925,0
"323",2,0.0101282419949953,0
"324",0,0.411255972105411,0
"325",2,0.59489605680625,0
"326",1,0.940808272777391,0
"327",3,0.113433276368632,0
"328",2,0.00967399113536935,0
"329",3,0.0608493485002543,0
"330",3,0.0166649834279712,0
"331",2,0.018998617703325,0
"332",1,0.155448651238216,0
"333",2,0.00940263391943148,0
"334",0,1.59292986345355,1
"335",0,0.0514194131121081,0
"336",3,0.0205140801777202,0
"337",2,0.211387393141154,0
"338",0,0.358107182436543,1
"339",2,0.0141231388239703,0
"340",0,0.208831156524603,0
"341",1,0.000332260669751414,0
"342",0,0.0110553065453156,0
"343",0,0.0626877182504679,0
"344",1,0.147264935094188,1
"345",1,0.0697494996227977,0
"346",1,0.610051086806257,0
"347",0,0.0255972592120923,0
"348",0,0.645078575793865,1
"349",0,1.6529628714269,1
"350",2,0.0701031326071624,1
"351",2,0.0566516038554845,0
"352",0,0.0621522882248711,0
"353",4,0.0560578369764254,0
"354",2,0.0305587593178897,0
"355",0,0.0434546662563128,0
"356",1,0.18048010461313,0
"357",0,3.88030679553931,1
"358",2,0.0156741288565718,0
"359",0,0.185076764897961,0
"360",3,0.025094396518919,0
"361",1,0.808265168350631,1
"362",0,0.731127627572813,1
"363",0,0.639546712249659,1
"364",2,0.0214528957558751,0
"365",1,0.0164796144036778,0
"366",0,0.378336851810261,0
"367",1,0.0339967001017728,0
"368",1,0.000469917984232294,0
"369",0,0.445748623325297,1
"370",0,0.360457023169616,1
"371",0,0.239821411368843,0
"372",0,0.0285924297343928,0
"373",0,1.22982351070348,1
"374",0,0.257161488582254,0
"375",2,0.242618146471477,0
"376",2,0.142536263478804,0
"377",4,0.23082443825261,0
"378",0,0.0490778561342354,0
"379",0,0.0162279545135635,0
"380",0,0.270497250201897,1
"381",0,0.0904348499910063,0
"382",0,0.0907322831030064,0
"383",0,0.212913375431417,0
"384",0,0.887312752654164,0
"385",2,0.154786814696948,0
"386",1,0.0770502044927236,0
"387",2,0.0227259757522182,0
"388",1,0.144998771807338,0
"389",4,0.328287287437398,0
"390",0,0.661943531599762,0
"391",0,0.0231695528546085,0
"392",2,0.305657834020897,0
"393",1,0.632904857089759,1
"394",5,0.000317234270723733,0
"395",1,0.0024119163462268,0
"396",0,0.359589025419313,0
"397",0,0.0596993222768502,1
"398",2,0.084329057779064,0
"399",0,2.30641406014095,1
"400",1,0.0578111716809516,0
"401",0,0.319568799046739,1
"402",2,0.113288186186761,0
"403",1,0.472156467747838,1
"404",1,0.627558515659745,1
"405",2,0.0892845303249307,0
"406",0,0.836458742461364,1
"407",0,0.624132564974869,0
"408",0,0.205093048864051,0
"409",0,0.249216029457413,0
"410",1,0.433737039511995,1
"411",3,0.220678964417805,1
"412",2,0.616942573566216,0
"413",0,0.0314429748655892,0
"414",3,0.0496306384095876,0
"415",3,0.00661076359976069,0
"416",1,0.651964314585802,0
"417",0,0.3312623411476,0
"418",1,0.105415346674495,0
"419",0,0.207598605665363,1
"420",1,0.195251079261313,0
"421",0,0.290450143827032,0
"422",0,0.222741191791055,0
"423",0,0.0354543074292837,0
"424",2,0.00522770004989076,0
"425",2,0.58686032868851,1
"426",1,0.0407194917630211,0
"427",0,0.0367563803604488,0
"428",0,0.067100528461324,0
"429",2,0.0643615133878538,0
"430",1,0.216320178837745,0
"431",0,0.210567962332248,0
"432",0,1.80647182120316,0
"433",1,1.04573576717588,0
"434",1,0.323029282992767,1
"435",3,0.019057133084376,0
"436",1,0.0135599838492794,0
"437",3,0.016901318746827,0
"438",2,0.577421374765903,1
"439",1,0.00775681305136519,0
"440",2,0.000112952474183711,0
"441",1,0.0528143166047729,0
"442",1,0.0287993029267445,0
"443",3,0.203905371584198,0
"444",1,0.0156483513951265,0
"445",0,0.00590210456757829,0
"446",1,0.0747525942525718,0
"447",2,0.0380526129878215,0
"448",1,0.406372380299781,0
"449",0,0.0855007861714234,0
"450",0,0.671227232314337,1
"451",4,0.00161477293600539,0
"452",1,0.0446732177928911,0
"453",1,0.818935644308781,0
"454",1,0.000504886226947317,0
"455",1,0.141425618690146,0
"456",2,0.074694447382391,0
"457",2,0.000574382372650454,0
"458",0,0.003859573751489,0
"459",1,0.0117297640448043,0
"460",2,0.107588832762091,0
"461",0,0.146333198990952,0
"462",1,0.441543477815808,0
"463",1,0.158483460060862,0
"464",0,0.19042538540356,0
"465",1,0.0638767206196769,0
"466",1,0.00181300549802368,0
"467",0,0.237568290062289,1
"468",1,0.0255467299526955,0
"469",0,1.22409237095568,0
"470",2,0.0024279544437867,0
"471",1,0.00223675713987897,0
"472",0,0.312510156751785,0
"473",0,0.0308627407903292,0
"474",0,0.925132321725642,0
"475",0,0.333426850441398,0
"476",1,0.470540688622685,0
"477",1,1.02633287566215,0
"478",1,0.0667587433011468,0
"479",1,0.167410206996425,0
"480",1,0.0385225549797326,0
"481",1,0.0438447938796622,0
"482",2,1.10455359580457,1
"483",2,0.150788624981084,1
"484",4,0.0217915851913433,0
"485",1,0.000309102992581823,0
"486",0,0.113583673094175,0
"487",2,0.0410735700882071,0
"488",0,0.0884924205540827,0
"489",2,0.00100764745292102,0
"490",0,0.0682787845726296,0
"491",2,0.616452697823841,0
"492",1,0.521175394522611,0
"493",1,0.000180164082288614,0
"494",1,0.152342546347523,0
"495",1,0.0655952341968559,0
"496",2,0.00251931448774288,0
"497",1,0.017790867751853,0
"498",2,0.0100639542272702,0
"499",4,0.0261271210227063,0
"500",1,0.0450356922072152,0
"501",0,0.058316752228245,0
"502",0,0.000518775116533629,0
"503",2,0.138013878016315,0
"504",0,0.294997886727918,0
"505",1,0.0583113862326974,0
"506",1,0.176290632418712,0
"507",0,0.0488734708424298,0
"508",0,0.107554410837401,0
"509",3,0.0159192471348448,0
"510",2,0.00850235851268841,0
"511",1,0.0620721173264806,0
"512",0,0.0362034566150098,0
"513",0,0.36978914819366,0
"514",1,0.00258618067852056,0
"515",0,0.19799879772432,1
"516",2,0.0408698041448141,1
"517",1,0.0808999377786534,1
"518",1,0.09641641116532,0
"519",0,0.110410267174726,0
"520",1,0.323713954868823,0
"521",3,0.0222343470348248,0
"522",2,0.00154024070458649,0
"523",2,0.239828783118595,0
"524",1,0.11174516779505,0
"525",0,0.345893420393759,0
"526",0,0.000457458604144519,0
"527",0,0.337813359544987,0
"528",1,0.00772242991891145,0
"529",1,0.662753761546189,0
"530",0,0.0021397917597393,0
"531",0,0.00295064730784848,0
"532",0,1.42726612478798,1
"533",0,0.205675553959974,0
"534",2,0.00791786621370855,0
"535",1,0.490084770261436,1
"536",1,0.163344816997463,0
"537",1,0.0211804305923316,0
"538",0,0.139957913848144,0
"539",2,0.428937127440125,0
"540",2,0.0101876195353908,0
"541",1,0.234956805412557,0
"542",0,0.180358437457479,1
"543",1,0.163045388912863,0
"544",3,0.0422338090571675,0
"545",0,0.057513187190838,0
"546",0,0.0743263126730541,0
"547",2,0.813880060139074,1
"548",2,0.0635663129275028,0
"549",0,1.46713690212013,1
"550",0,0.414368093898938,0
"551",1,0.041170854379303,0
"552",3,0.0936231731035869,0
"553",1,0.241447985533782,1
"554",0,1.14401784249951,1
"555",1,0.0109799526177009,0
"556",2,0.230975518647888,1
"557",2,0.033006034834964,0
"558",1,0.00907323733201507,0
"559",0,0.0276428652234213,0
"560",1,0.269464465498249,0
"561",1,0.501414056491259,0
"562",1,0.173795622136591,1
"563",1,0.00168672815925788,0
"564",2,0.365833043579827,0
"565",0,0.171660844511979,0
"566",1,0.165640184321354,1
"567",1,0.0454430618400919,0
"568",1,0.00771103962736727,0
"569",3,0.102339654655793,0
"570",1,0.0591217355285086,0
"571",0,0.293520171430107,0
"572",2,0.0606790613901853,0
"573",3,0.0106792037294647,0
"574",3,0.00269944440865268,0
"575",1,0.0789474517268557,1
"576",0,0.0120869750065123,1
"577",2,0.00908100252781169,0
"578",2,0.101420503593484,0
"579",0,1.31801419040273,1
"580",3,0.0461066982485123,0
"581",2,0.024005100809358,0
"582",4,0.000233772248708674,0
"583",0,0.288056539869952,1
"584",2,0.0949871576121856,0
"585",0,0.0283480875807213,0
"586",0,0.633528131837297,1
"587",1,0.000143204063617594,0
"588",2,0.583204783586996,0
"589",2,0.0485621589482216,0
"590",0,0.0102630973113632,0
"591",1,0.0308179348737484,0
"592",4,0.0996739821526696,0
"593",0,0.175490957735373,0
"594",0,2.18555625264436,1
"595",2,0.0612563670353453,0
"596",2,0.00386013609191519,0
"597",1,0.168537480274789,0
"598",2,0.640661898233395,0
"599",2,0.204922252179917,0
"600",2,0.160823018276876,0
"601",0,0.623886824325203,0
"602",1,0.0129231604066737,0
"603",2,0.0220308479624949,0
"604",2,0.346424773259514,0
"605",0,0.03829863507655,0
"606",0,1.45055318517754,1
"607",0,2.32110193834376,0
"608",0,1.38415892672356,1
"609",0,2.15062302478855,1
"610",1,0.283274520443865,1
"611",6,0.0159241483242401,0
"612",2,0.0586482187252415,0
"613",0,0.0115860859715158,0
"614",2,0.0150732433080874,0
"615",1,0.0102677765103599,0
"616",0,0.233552519705334,0
"617",1,0.000774939201882518,0
"618",2,0.0962967065956358,0
"619",0,0.323830197284723,0
"620",1,0.0839707979697434,0
"621",1,0.472860987251253,0
"622",0,0.633996037435349,1
"623",2,0.0175926603062471,0
"624",1,0.228391032709389,1
"625",2,0.0612896615049658,0
"626",0,1.53302611820011,0
"627",0,0.31999977404908,0
"628",0,0.798552777214246,0
"629",0,0.268447017404514,0
"630",0,0.0164037837204664,0
"631",1,0.00887826818397197,0
"632",0,0.0620944705815222,0
"633",1,0.0455656539256235,0
"634",1,0.0166670830955378,0
"635",0,0.372419669755019,1
"636",0,0.181022020311285,0
"637",1,0.00727416305098417,0
"638",0,1.04331156736301,1
"639",1,0.105141928498611,0
"640",1,0.0027628893493286,0
"641",0,1.10652145248415,1
"642",0,0.00334208637208852,0
"643",2,0.250490340417514,0
"644",2,0.000492297190759617,0
"645",1,0.223420411516149,0
"646",0,0.327804861525364,0
"647",1,0.372985742713353,0
"648",0,0.0526233678491336,0
"649",4,0.0317301449262223,0
"650",1,0.109168245799697,0
"651",1,0.0872904697677095,0
"652",0,0.064332527806107,0
"653",0,0.441028994445322,1
"654",0,0.00893912826332168,0
"655",1,0.0113805273358515,0
"656",1,0.0572952914785146,0
"657",1,0.0696116284310329,0
"658",0,1.0212068107358,0
"659",0,0.816664481552038,0
"660",2,0.00180372195217995,0
"661",0,1.37860283061616,1
"662",2,0.163091878559536,0
"663",0,1.50275766035809,1
"664",2,0.00260192306988701,0
"665",1,0.313601208147358,1
"666",3,0.650683885720421,1
"667",0,0.00986404826764815,0
"668",2,0.214585797945369,0
"669",2,0.0315204612537117,0
"670",1,0.119016438252699,0
"671",3,0.00921760229505827,0
"672",1,0.00226715291486356,0
"673",1,0.0429346955645166,0
"674",0,0.282638004015036,0
"675",3,0.455284747366054,0
"676",1,0.220457550132977,0
"677",1,0.0327396165333276,0
"678",1,0.16724837165678,0
"679",0,0.0276782337157247,0
"680",2,0.00207132411729887,0
"681",1,0.00123096084404227,0
"682",2,0.0119900629347907,0
"683",4,0.0121405615082591,0
"684",2,0.0822716385238594,0
"685",2,0.0615064343533861,0
"686",1,0.268464454300878,0
"687",1,0.212820768449406,0
"688",0,0.0789705117171541,0
"689",1,0.144936239499264,0
"690",1,0.1854123890886,0
"691",1,0.0464526499549845,0
"692",1,0.115670523682588,1
"693",1,0.363913188797634,0
"694",1,0.00661517522387403,0
"695",3,0.00844244963893408,0
"696",3,0.0379267142331955,0
"697",1,0.0606699725028228,0
"698",4,0.00770841894088802,0
"699",1,0.472336763695466,0
"700",1,0.10539584501801,0
"701",0,0.475097696066166,1
"702",4,0.123493453852274,0
"703",1,0.04548878997078,0
"704",1,0.158444967959556,0
"705",1,0.440472244735762,1
"706",1,0.0196382075215355,0
"707",1,0.18462593346742,1
"708",1,0.430951697800583,0
"709",1,0.000555133934384933,0
"710",2,0.0426887750950837,0
"711",1,0.472247029089512,0
"712",1,0.00409021719129192,0
"713",0,0.868376631740045,1
"714",0,0.598596983240454,1
"715",3,0.000136291351905898,0
"716",1,0.0340836194849959,0
"717",1,0.0939584794933414,0
"718",0,0.0835328470811696,0
"719",1,0.000251851283276102,0
"720",0,0.639556890149373,0
"721",2,0.0762480205768273,0
"722",1,0.280970222410197,0
"723",1,0.00134644955237859,0
"724",0,0.0823016636423943,0
"725",0,1.26198290888994,1
"726",3,0.00275342076238703,0
"727",0,0.579666393765346,0
"728",0,0.464808039837698,1
"729",2,0.00193858198959208,0
"730",2,0.0208236618515814,0
"731",4,0.00391526201899484,0
"732",3,1.09895272075359,1
"733",0,0.0185017450281431,0
"734",2,0.438505776610277,1
"735",1,0.142733423707311,0
"736",0,0.00622505947973207,0
"737",3,0.0955529676265654,0
"738",2,0.662633482314823,1
"739",1,0.000508294863862202,0
"740",0,0.367342661806462,0
"741",2,0.0588247224216812,0
"742",1,0.000593438826843429,0
"743",0,0.317027927666616,1
"744",2,0.326841714866387,1
"745",0,1.18341156990172,1
"746",0,0.29981746520234,0
"747",1,0.0324859795654482,0
"748",0,0.361465185370817,0
"749",0,0.00646225519067651,0
"750",1,0.00272277892350439,0
"751",2,0.00887739847696868,0
"752",0,0.0043794006136122,0
"753",0,0.124072026785922,0
"754",0,0.0390319484707175,0
"755",0,0.646640828514844,1
"756",0,0.16273434374147,0
"757",1,0.129277468345512,0
"758",1,0.0688773031924762,0
"759",4,0.00391188174757306,0
"760",1,0.0268895504833695,0
"761",0,0.054255381495687,0
"762",1,0.0861537710111748,0
"763",0,1.22489186506836,1
"764",0,1.86000003696398,1
"765",0,0.434156515235876,0
"766",0,0.501001429957827,0
"767",0,0.870973640199547,0
"768",0,0.639203799743676,1
"769",1,0.179053419634599,0
"770",1,0.0100764118132015,0
"771",1,0.000327744059629684,0
"772",2,0.189313293294762,0
"773",0,0.636742930622278,1
"774",1,0.91046471170027,0
"775",0,0.428446741788708,0
"776",0,0.130947665285889,0
"777",0,0.604494187512015,1
"778",1,0.526475748952723,0
"779",0,1.33862508107315,1
"780",1,0.170626374115668,0
"781",1,0.106670716548858,0
"782",1,0.755237783058007,1
"783",0,0.0534020135557381,0
"784",0,0.0529063533390988,0
"785",1,0.00269779967778875,0
"786",1,0.20805663220068,1
"787",1,0.358844200950168,0
"788",0,0.123333886533052,0
"789",2,0.0125759333319276,0
"790",0,0.916621350000756,1
"791",0,0.412456991081234,0
"792",2,0.194964975518157,0
"793",0,0.320995430126295,0
"794",0,1.41512647898347,1
"795",0,0.00622476750174062,0
"796",2,0.111927067992854,0
"797",1,0.0382572631950472,0
"798",3,0.0025313369726361,0
"799",1,0.640045100754054,1
"800",0,0.232495196059965,1
"801",4,0.0686879231505776,0
"802",1,9.75150815739745e-06,0
"803",2,0.0660988873520931,0
"804",0,0.0694693203513912,0
"805",1,0.16750057760401,1
"806",2,0.151381364848471,0
"807",1,0.0372095753063798,0
"808",0,0.244554897364386,0
"809",1,0.138845110734338,0
"810",1,0.0328377317094827,0
"811",2,0.0394457417879622,0
"812",2,0.0345081512904457,0
"813",4,0.115609969018662,0
"814",1,0.0572411913039775,1
"815",1,0.000616831680217039,0
"816",1,0.36776781105687,0
"817",3,0.207914957330688,0
"818",2,0.0094037414616828,0
"819",3,0.062267133423612,0
"820",1,0.013224397453284,1
"821",0,0.0498486949094033,0
"822",0,0.214185459155608,0
"823",0,1.00320064869958,0
"824",0,0.198499048976578,0
"825",0,0.229823731555691,1
"826",3,0.126108967494143,0
"827",1,0.051536493876145,0
"828",1,0.174762268533234,0
"829",1,0.000224395811714068,0
"830",2,0.000811807354810655,0
"831",0,0.00829476672124881,0
"832",1,0.222778138361374,0
"833",3,0.0102131666772698,0
"834",1,0.385970199322265,0
"835",0,0.516000447616986,1
"836",0,0.0983712613547375,0
"837",1,0.119419115265288,0
"838",0,0.0242981059827524,0
"839",0,0.35518439738407,1
"840",1,0.0975374661386408,0
"841",2,0.478371955876437,0
"842",3,0.0202341074609526,0
"843",1,0.0239189123712158,0
"844",4,0.668499519932141,0
"845",1,0.0322692310795347,0
"846",0,0.0225051259553522,0
"847",1,0.521977881177168,0
"848",0,0.20447902501935,0
"849",1,0.246886164603195,0
"850",0,0.334067934149658,1
"851",0,0.428818730256531,1
"852",0,0.297121539466544,1
"853",0,0.168343642238901,1
"854",2,0.0100529414453082,0
"855",1,0.329072634267583,0
"856",2,0.063432043772263,0
"857",3,0.0768955686752382,0
"858",3,0.0151594566423952,0
"859",0,0.642462755948255,0
"860",2,0.277981397828365,0
"861",1,0.0717483029176585,0
"862",1,0.496248341276334,1
"863",0,0.0670345258835315,1
"864",0,0.0383573844291706,0
"865",2,0.111744613140376,0
"866",1,0.000403890089261666,0
"867",3,0.28714451412541,0
"868",0,0.80105386684332,1
"869",0,1.36899762558657,0
"870",0,0.601482587055985,1
"871",1,0.317304431659701,0
"872",1,0.00618103915070254,0
"873",1,0.631572350377595,1
"874",0,0.275733436665201,0
"875",1,0.179318571782878,0
"876",0,0.96634808269668,0
"877",1,0.0709928777460074,0
"878",1,0.164521470483946,0
"879",0,0.828417392159431,0
"880",0,0.0912804391421492,0
"881",1,0.289584161113504,0
"882",0,0.00992545729449618,0
"883",1,0.0110805348966071,0
"884",1,0.321801914314149,0
"885",2,0.374117009010271,0
"886",2,0.0726886971330406,0
"887",0,0.106573145267731,1
"888",1,0.193886988112845,0
"889",2,0.212731825741874,0
"890",1,0.125317198865379,0
"891",0,1.13970546275121,1
"892",2,0.0171170788445246,0
"893",0,0.0341621401515796,0
"894",0,0.044410154661663,0
"895",0,0.460951824316864,0
"896",0,1.27160415319587,0
"897",2,0.208552627132034,0
"898",1,0.254713506921704,0
"899",4,0.609592593461004,1
"900",0,0.133204980813057,0
"901",1,0.0452033610559139,0
"902",1,0.0902782941709714,0
"903",0,0.00227018199615374,0
"904",1,0.319280523179458,1
