"num_exps","risks","inf"
"667",2,0.365642632869193,0
"668",2,0.0892409477295282,0
"669",4,2.51023369565559e-05,0
"670",2,0.0110332517800169,0
"671",2,0.00159917097477367,0
"672",1,0.568156747080103,0
"673",2,0.0759613628466209,0
"674",1,0.0525530057083088,0
"675",2,0.00246854231467329,0
"676",1,0.373422259433537,0
"677",2,0.899569153437821,1
"678",2,0.0512703642062729,0
"679",4,0.00245000020144877,0
"680",4,0.00278338641562206,0
"681",1,0.0188703842568141,0
"682",2,0.366164340044823,0
"683",1,0.101367449652224,1
"684",4,0.0464730298186367,1
"685",1,0.569359626953619,1
"686",4,0.177871907532335,0
"687",4,0.10536883454986,0
"688",1,0.0325349051353643,1
"689",3,0.000788234594184529,0
"690",3,0.0626335762697112,0
"691",1,0.23426005435939,0
"692",1,0.222963644621901,0
"693",4,0.0714083898994173,0
"694",4,0.237589953718531,0
"695",4,0.103126584454812,0
"696",4,0.00343966787067627,0
"697",2,0.0064488988254062,0
"698",3,0.0231004016494714,0
"699",2,0.117412537415493,0
"700",2,0.320316436307783,0
"701",4,0.182647672891275,1
"702",1,0.054762826721135,0
"703",1,1.10018443746355,0
"704",1,0.00224850701656322,0
"705",2,0.117253055789853,1
"706",1,0.0272330321567517,0
"707",2,0.0576502099777444,0
"708",2,0.00902812086020824,0
"709",2,0.124354433169598,0
"710",1,0.179995103350222,1
"711",2,0.00699101787980917,0
"712",3,0.0802594621655101,0
"713",3,0.0934418465659839,0
"714",2,0.506425177856498,1
"715",3,0.0163693351882399,0
"716",3,0.111589433084211,0
"717",1,0.0136720368894941,0
"718",1,0.148009993548027,1
"719",3,0.00216096340390953,0
"720",2,0.294162153414876,1
"721",1,0.361112578994581,1
"722",2,0.0266540075033651,0
"723",2,0.00122595665817271,0
"724",3,0.479528438293028,0
"725",1,0.249975388005955,0
"726",1,0.365500644735192,0
"727",3,0.0187753299260041,0
"728",1,0.0431306246346717,0
"729",1,0.323018421055915,0
"730",3,0.47739976425916,0
"731",2,0.116185557620684,0
"732",2,0.0221362060820386,0
"733",2,0.00711768172680498,0
"734",2,0.0436482813689823,0
"735",2,0.00521075412133026,0
"736",1,0.0104697108416315,0
"737",2,0.203606894168132,0
"738",3,0.0504748724121465,0
"739",1,0.419719247041833,0
"740",1,0.827851537167695,0
"741",1,1.10619161993494,0
"742",4,0.0261591566735158,0
"743",1,0.242951222523613,0
"744",3,0.0130642199089543,0
"745",3,0.00118587752719511,0
"746",2,0.0930596180815073,0
"747",2,0.27199825528765,1
"748",2,0.0641708035514351,0
"749",1,0.0045040441250972,0
"750",1,0.0115936472435169,0
"751",1,0.0204485300154698,0
"752",1,0.0326800880905828,0
"753",2,0.177374015934125,0
"754",1,0.04980487906985,0
