"V1"
"1",1
"2",0
"3",1
"4",1
"5",1
"6",0
"7",1
"8",0
"9",0
"10",3
"11",1
"12",0
"13",1
"14",1
"15",0
"16",2
"17",1
"18",3
"19",1
"20",2
"21",0
"22",2
"23",1
"24",0
"25",0
"26",1
"27",0
"28",1
"29",2
"30",0
"31",0
"32",1
"33",1
"34",1
"35",1
"36",3
"37",1
"38",1
"39",2
"40",0
"41",1
"42",0
"43",0
"44",2
"45",1
"46",1
"47",0
"48",1
"49",2
"50",0
"51",1
"52",0
"53",0
"54",1
"55",0
"56",0
"57",0
"58",0
"59",1
"60",0
"61",0
"62",1
"63",0
"64",2
"65",2
"66",2
"67",1
"68",0
"69",0
"70",0
"71",0
"72",1
"73",0
"74",0
"75",1
"76",0
"77",1
"78",2
"79",0
"80",1
"81",1
"82",1
"83",0
"84",1
"85",1
"86",0
"87",1
"88",1
"89",1
"90",1
"91",0
"92",1
"93",1
"94",1
"95",1
"96",1
"97",1
"98",1
"99",1
"100",0
"101",0
"102",2
"103",1
"104",2
"105",1
"106",0
"107",0
"108",1
"109",1
"110",1
"111",0
"112",1
"113",1
"114",1
"115",0
"116",2
"117",0
"118",1
"119",0
"120",1
"121",2
"122",2
"123",0
"124",0
"125",0
"126",1
"127",2
"128",1
"129",0
"130",1
"131",0
"132",0
"133",1
"134",0
"135",0
"136",1
"137",0
"138",1
"139",0
"140",0
"141",1
"142",1
"143",1
"144",0
"145",1
"146",0
"147",0
"148",1
"149",0
"150",1
"151",0
"152",2
"153",0
"154",1
"155",0
"156",2
"157",0
"158",2
"159",1
"160",1
"161",0
"162",1
"163",0
"164",0
"165",1
"166",1
"167",1
"168",2
"169",1
"170",0
"171",1
"172",1
"173",0
"174",1
"175",1
"176",1
"177",1
"178",0
"179",1
"180",3
"181",1
"182",0
"183",0
"184",0
"185",2
"186",1
"187",0
"188",0
"189",1
"190",2
"191",2
"192",1
"193",1
"194",1
"195",2
"196",1
"197",1
"198",0
"199",0
"200",1
"201",2
"202",2
"203",3
"204",0
"205",0
"206",1
"207",1
"208",2
"209",0
"210",2
"211",0
"212",2
"213",0
"214",0
"215",0
"216",0
"217",1
"218",2
"219",1
"220",1
"221",2
"222",1
"223",0
"224",1
"225",1
"226",1
"227",2
"228",3
"229",2
"230",1
"231",0
"232",1
"233",0
"234",2
"235",0
"236",0
"237",0
"238",1
"239",0
"240",0
"241",1
"242",2
"243",0
"244",0
"245",1
"246",0
"247",2
"248",1
"249",1
"250",0
"251",1
"252",1
"253",0
"254",0
"255",0
"256",0
"257",1
"258",1
"259",0
"260",1
"261",1
"262",2
"263",1
"264",0
"265",0
"266",0
"267",2
"268",0
"269",2
"270",1
"271",2
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",1
"279",1
"280",0
"281",1
"282",0
"283",2
"284",1
"285",1
"286",1
"287",2
"288",1
"289",0
"290",1
"291",1
"292",1
"293",1
"294",0
"295",0
"296",0
"297",0
"298",1
"299",1
"300",1
"301",2
"302",1
"303",1
"304",0
"305",1
"306",2
"307",1
"308",1
"309",0
"310",2
"311",1
"312",0
"313",0
"314",1
"315",1
"316",1
"317",1
"318",1
"319",1
"320",0
"321",0
"322",0
"323",1
"324",1
"325",1
"326",0
"327",2
"328",0
"329",1
"330",0
"331",2
"332",2
"333",1
"334",1
"335",1
"336",0
"337",0
"338",1
"339",1
"340",1
"341",1
"342",0
"343",1
"344",0
"345",0
"346",2
"347",1
"348",2
"349",0
"350",1
"351",1
"352",0
"353",0
"354",1
"355",1
"356",1
"357",0
"358",1
"359",0
"360",1
"361",2
"362",0
"363",0
"364",0
"365",2
"366",2
"367",0
"368",1
"369",1
"370",2
"371",0
"372",0
"373",0
"374",1
"375",2
"376",0
"377",1
"378",0
"379",0
"380",1
"381",1
"382",0
"383",1
"384",1
"385",3
"386",0
"387",0
"388",1
"389",0
"390",2
"391",1
"392",1
"393",1
"394",2
"395",1
"396",0
"397",0
"398",2
"399",2
"400",0
"401",1
"402",1
"403",1
"404",0
"405",0
"406",1
"407",0
"408",2
"409",1
"410",0
"411",2
"412",1
"413",1
"414",0
"415",2
"416",0
"417",1
"418",2
"419",1
"420",1
"421",2
"422",1
"423",0
"424",3
"425",1
"426",0
"427",1
"428",2
"429",2
"430",0
"431",1
"432",2
"433",3
"434",1
"435",1
"436",0
"437",1
"438",2
"439",1
"440",0
"441",2
"442",1
"443",1
"444",1
"445",0
"446",1
"447",0
"448",2
"449",1
"450",1
"451",1
"452",2
"453",2
"454",0
"455",0
"456",0
"457",0
"458",1
"459",2
"460",0
"461",1
"462",1
"463",1
"464",2
"465",0
"466",1
"467",0
"468",3
"469",1
"470",2
"471",1
"472",1
"473",1
"474",0
"475",0
"476",2
"477",1
"478",0
"479",1
"480",0
"481",0
"482",0
"483",2
"484",1
"485",1
"486",0
"487",2
"488",2
"489",1
"490",2
"491",0
"492",1
"493",1
"494",0
"495",2
"496",0
"497",1
"498",1
"499",1
"500",1
"501",1
"502",2
"503",2
"504",0
"505",0
"506",2
"507",1
"508",2
"509",0
"510",1
"511",0
"512",0
"513",0
"514",1
"515",0
"516",2
"517",0
"518",1
"519",2
"520",0
"521",0
"522",1
"523",1
"524",1
"525",1
"526",1
"527",1
"528",0
"529",1
"530",2
"531",0
"532",0
"533",1
"534",1
"535",1
"536",0
"537",2
"538",0
"539",1
"540",2
"541",3
"542",2
"543",0
"544",0
"545",1
"546",0
"547",1
"548",0
"549",1
"550",0
"551",2
"552",0
"553",0
"554",0
"555",0
"556",1
"557",1
"558",1
"559",0
"560",0
"561",1
"562",0
"563",1
"564",0
"565",0
"566",0
"567",0
"568",1
"569",0
"570",1
"571",2
"572",2
"573",2
"574",2
"575",0
"576",1
"577",1
"578",0
"579",1
"580",1
"581",0
"582",0
"583",1
"584",1
"585",0
"586",1
"587",1
"588",0
"589",1
"590",1
"591",3
"592",1
"593",1
"594",1
"595",2
"596",0
"597",1
"598",0
"599",1
"600",1
"601",1
"602",2
"603",2
"604",0
"605",0
"606",1
"607",0
"608",1
"609",0
"610",0
"611",0
"612",0
"613",1
"614",1
"615",1
"616",0
"617",3
"618",0
"619",1
"620",1
"621",3
"622",1
"623",0
"624",0
"625",1
"626",1
"627",0
"628",1
"629",0
"630",2
"631",0
"632",0
"633",0
"634",2
"635",1
"636",0
"637",1
"638",2
"639",2
"640",0
"641",1
"642",1
"643",1
"644",1
"645",0
"646",1
"647",0
"648",2
"649",2
"650",0
"651",2
"652",1
"653",0
"654",1
"655",1
"656",0
"657",1
"658",1
"659",1
"660",0
"661",1
"662",0
"663",0
"664",0
"665",0
"666",1
"667",1
"668",2
"669",0
"670",0
"671",0
"672",1
"673",0
"674",1
"675",1
