"","V1","V2","V3","V4"
"1",0.748981129610911,0.133265820899604,0.180450877174735,-2.46745973618428
"2",0.785590667976066,0.134698318908322,0.166901022428647,-3.23907853218572
"3",0.785590667976066,0.134698318908322,0.166901022428647,-3.23907853218572
"4",0.785590667976066,0.134698318908322,0.166901022428647,-3.23907853218572
"5",0.453725323313847,0.000703856935147899,0.537683236412704,-2.13031387205359
"6",0.847496690694243,0.150183907758194,0.131842777365819,-3.2188758248682
"7",0.550094528589398,0.084201424219859,0.336490295594558,-2.94124408826992
"8",0.550094528589398,0.084201424219859,0.336490295594558,-2.94124408826992
"9",0.947624171152711,0.171625175835557,0.0997577826492488,-2.36127408934273
"10",0.947624171152711,0.171625175835557,0.0997577826492488,-2.36127408934273
"11",0.947624171152711,0.171625175835557,0.0997577826492488,-2.36127408934273
"12",0.947624171152711,0.171625175835557,0.0997577826492488,-2.36127408934273
"13",0.947624171152711,0.171625175835557,0.0997577826492488,-2.36127408934273
"14",0.581874824827537,0.111961864637643,0.288496363442391,-4.62537289330561
"15",0.740730515914038,0.122176365720406,0.199873767094687,-4.40631932724293
"","V1","V2","V3","V4"
"1",0.574838808504865,0.105279747310738,0.308347952086478,-5.14989736142976
"2",0.586809692904353,0.0666193958259977,0.354663000209257,-3.93734081341244
"3",0.869744525756687,0.139927843121161,0.135199478827417,-7.41858090274813
"4",0.914853882743046,0.182746545496484,0.0795532036572695,-6.26590139280974
"5",0.551405827980489,0.0731491385003248,0.355314521351829,-2.43725999632065
"6",0.551405827980489,0.0731491385003248,0.355314521351829,-2.43725999632065
"7",0.551405827980489,0.0731491385003248,0.355314521351829,-2.43725999632065
"8",0.551405827980489,0.0731491385003248,0.355314521351829,-2.43725999632065
"9",0.551405827980489,0.0731491385003248,0.355314521351829,-2.43725999632065
"10",0.551405827980489,0.0731491385003248,0.355314521351829,-2.43725999632065
"11",0.526646184967831,0.0403237515574456,0.433021314907819,-3.2289261607217
"12",0.906662193825468,0.158745958992048,0.116622809320688,-2.36659042296996
"13",0.615176734281704,0.107019026407057,0.271217131987214,-1.94771177100194
"14",0.615176734281704,0.107019026407057,0.271217131987214,-1.94771177100194
"15",0.615176734281704,0.107019026407057,0.271217131987214,-1.94771177100194
"","V1","V2","V3","V4"
"1",0.615176734281704,0.107019026407057,0.271217131987214,-1.94771177100194
"2",0.830521401250735,0.156081917149548,0.128543820930645,-2.45224586754845
"3",0.856401940109208,0.158927786030791,0.12283486337401,-2.09394622788272
"4",0.488414785824716,0.0242330268344246,0.479358100797981,-1.80606125393891
"5",0.858643755316734,0.158805959749384,0.127277799183503,-2.07147337203066
"6",0.858643755316734,0.158805959749384,0.127277799183503,-2.07147337203066
"7",0.858643755316734,0.158805959749384,0.127277799183503,-2.07147337203066
"8",0.486963391071185,0.00885543932595706,0.488655318971723,-4.04555439805267
"9",0.503899942152202,0.0793789824362294,0.390955211827531,-4.49184150068109
"10",0.882104650372639,0.167456276407081,0.118393363198265,-4.3740584650247
"11",0.847374274628237,0.153037893083703,0.139356840867549,-2.55747734262284
"12",0.847374274628237,0.153037893083703,0.139356840867549,-2.55747734262284
"13",0.847374274628237,0.153037893083703,0.139356840867549,-2.55747734262284
"14",0.618673483142629,0.0975984944075606,0.300171745941043,-4.60517018598809
"15",0.658454693155363,0.131730293487632,0.218046385794878,-3.03655426807425
"","V1","V2","V3","V4"
"1",0.769819439621642,0.143902432333658,0.168874986236915,-2.44876760317213
"2",0.740928103914484,0.12980090003044,0.18991969153285,-2.26625316374666
"3",0.740928103914484,0.12980090003044,0.18991969153285,-2.26625316374666
"4",0.48755842144601,0.00960770688429871,0.499760208185762,-2.55490002160854
"5",0.459013626677915,0.00509842308308731,0.521314887097105,-2.79852210426629
"6",0.687097907764837,0.141512825139975,0.194694600999355,-3.41124771751566
"7",0.521694113267586,0.0526410189139062,0.426568069728091,-4.1227440367438
"8",0.552622309653088,0.0731217877143389,0.342730121919885,-5.87813586180098
"9",0.725367509759963,0.162138020404767,0.151493192184716,-5.25909665339475
"10",0.518354259897023,0.0782250386100123,0.386460276087746,-4.73300355749798
"11",0.684735510265455,0.105485763653813,0.252954609459266,-5.02068562994976
"12",0.974152054172009,0.167941720925623,0.104494970990345,-4.3740584650247
"13",0.689890496665612,0.131907133639401,0.210692892549559,-2.94313982343482
"14",0.60937417880632,0.090697281998926,0.306449234718457,-3.0878475624618
"15",0.772100324509665,0.146155822789359,0.170221651438624,-3.58993950625903
"","V1","V2","V3","V4"
"1",0.549825498601422,0.084843831864976,0.349966917652637,-3.04282388108784
"2",0.549825498601422,0.084843831864976,0.349966917652637,-3.04282388108784
"3",0.964839207939804,0.162240650301668,0.0992572482209653,-3.70908216143146
"4",0.861900814576074,0.17003083775462,0.0975531870499253,-5.62682143352007
"5",0.729977337643504,0.112476496815944,0.224745875922963,-6.4377516497364
"6",0.509048246778548,0.0685327911640539,0.402589184232056,-3.17008566069877
