"","V1","V2","V3"
"43",0.86,0.36,40.6
"44",0.88,0.36,46.7
"45",0.9,0.36,47.6
"46",0.92,0.36,56.7
"47",0.94,0.36,66
"48",0.96,0.36,77.7
"49",0.98,0.36,80.4
"","V1","V2","V3"
"1",0.02,0.38,5.3
"2",0.04,0.38,4.6
"3",0.06,0.38,6.2
"4",0.08,0.38,5.4
"5",0.1,0.38,7
"6",0.12,0.38,5.9
"7",0.14,0.38,5
"8",0.16,0.38,5.8
"9",0.18,0.38,4
"10",0.2,0.38,6.6
"11",0.22,0.38,5.5
"12",0.24,0.38,7.1
"13",0.26,0.38,5.6
"14",0.28,0.38,5.7
"15",0.3,0.38,6.4
"16",0.32,0.38,7.1
"17",0.34,0.38,7.7
"18",0.36,0.38,6.8
"19",0.38,0.38,8.1
"20",0.4,0.38,7.6
"21",0.42,0.38,10.9
"22",0.44,0.38,12.6
"23",0.46,0.38,12.6
"24",0.48,0.38,11.7
"25",0.5,0.38,11.7
"26",0.52,0.38,17.4
"27",0.54,0.38,13.7
"28",0.56,0.38,22.2
"29",0.58,0.38,22.2
"30",0.6,0.38,20
"31",0.62,0.38,22.8
"32",0.64,0.38,29.7
"33",0.66,0.38,25.2
"34",0.68,0.38,28.9
"35",0.7,0.38,34.8
"36",0.72,0.38,31.2
"37",0.74,0.38,35.1
"38",0.76,0.38,33.2
"39",0.78,0.38,36.8
"40",0.8,0.38,40.9
"41",0.82,0.38,41.5
"42",0.84,0.38,42.1
"43",0.86,0.38,46.2
"44",0.88,0.38,46
"45",0.9,0.38,49.3
"46",0.92,0.38,56.9
"47",0.94,0.38,64.6
"48",0.96,0.38,73.3
"49",0.98,0.38,78.2
"","V1","V2","V3"
"1",0.02,0.4,4.8
"2",0.04,0.4,5.6
"3",0.06,0.4,5.4
"4",0.08,0.4,5.3
"5",0.1,0.4,4.8
"6",0.12,0.4,4.6
"7",0.14,0.4,4.5
"8",0.16,0.4,5.8
"9",0.18,0.4,4.7
"10",0.2,0.4,6.9
"11",0.22,0.4,6.7
"12",0.24,0.4,5.4
"13",0.26,0.4,7.2
"14",0.28,0.4,6.7
"15",0.3,0.4,8.3
"16",0.32,0.4,7.4
"17",0.34,0.4,8.4
"18",0.36,0.4,9.1
"19",0.38,0.4,10.1
"20",0.4,0.4,12
"21",0.42,0.4,12.2
"22",0.44,0.4,14.8
"23",0.46,0.4,12.6
"24",0.48,0.4,14.5
"25",0.5,0.4,16.7
"26",0.52,0.4,15.4
"27",0.54,0.4,16.2
"28",0.56,0.4,20.8
"29",0.58,0.4,23.2
"30",0.6,0.4,22.7
"31",0.62,0.4,34.3
"32",0.64,0.4,33.8
"33",0.66,0.4,32.1
"34",0.68,0.4,37.7
"35",0.7,0.4,36
"36",0.72,0.4,39.8
"37",0.74,0.4,37.9
"38",0.76,0.4,42.7
"39",0.78,0.4,40.4
"40",0.8,0.4,44.5
"41",0.82,0.4,47.1
"42",0.84,0.4,46.3
"43",0.86,0.4,47.4
"44",0.88,0.4,53.6
"45",0.9,0.4,57.3
"46",0.92,0.4,56.7
"47",0.94,0.4,66.5
"48",0.96,0.4,72.1
"49",0.98,0.4,80.1
"","V1","V2","V3"
"1",0.02,0.42,6.5
"2",0.04,0.42,4.5
"3",0.06,0.42,5.7
"4",0.08,0.42,4.9
"5",0.1,0.42,5
"6",0.12,0.42,5.2
"7",0.14,0.42,5.6
"8",0.16,0.42,6.6
"9",0.18,0.42,7.4
"10",0.2,0.42,6.6
"11",0.22,0.42,6.8
"12",0.24,0.42,6
"13",0.26,0.42,6.2
"14",0.28,0.42,8.4
"15",0.3,0.42,6.3
"16",0.32,0.42,9
"17",0.34,0.42,9.1
"18",0.36,0.42,11
"19",0.38,0.42,12.4
"20",0.4,0.42,11.3
"21",0.42,0.42,10.7
"22",0.44,0.42,13.6
"23",0.46,0.42,16.8
"24",0.48,0.42,18
"25",0.5,0.42,16
"26",0.52,0.42,19.2
"27",0.54,0.42,23.1
"28",0.56,0.42,27.5
"29",0.58,0.42,29.6
"30",0.6,0.42,32.9
"31",0.62,0.42,29.2
"32",0.64,0.42,33.8
"33",0.66,0.42,36.9
"34",0.68,0.42,42.7
"35",0.7,0.42,40.7
"36",0.72,0.42,42.7
"37",0.74,0.42,44.7
"38",0.76,0.42,47.6
"39",0.78,0.42,47.6
"40",0.8,0.42,47.8
"41",0.82,0.42,46.6
"42",0.84,0.42,50
"43",0.86,0.42,48
"44",0.88,0.42,48.2
"45",0.9,0.42,54.8
"46",0.92,0.42,58.1
"47",0.94,0.42,64.1
"48",0.96,0.42,74.5
"49",0.98,0.42,77.8
"","V1","V2","V3"
"1",0.02,0.44,5.6
"2",0.04,0.44,4.3
"3",0.06,0.44,5.4
"4",0.08,0.44,5.9
"5",0.1,0.44,5.1
"6",0.12,0.44,5
"7",0.14,0.44,6.6
"8",0.16,0.44,5.4
"9",0.18,0.44,7
"10",0.2,0.44,8.8
"11",0.22,0.44,6.6
"12",0.24,0.44,6.4
"13",0.26,0.44,7.6
"14",0.28,0.44,7
"15",0.3,0.44,6.4
"16",0.32,0.44,7.4
"17",0.34,0.44,9.7
"18",0.36,0.44,11.1
"19",0.38,0.44,12.4
"20",0.4,0.44,18.2
"21",0.42,0.44,16.2
"22",0.44,0.44,16.5
"23",0.46,0.44,18.8
"24",0.48,0.44,15.8
"25",0.5,0.44,17.3
"26",0.52,0.44,18.4
"27",0.54,0.44,23.7
"28",0.56,0.44,29.6
"29",0.58,0.44,32.7
"30",0.6,0.44,34.6
"31",0.62,0.44,37.5
"32",0.64,0.44,45.7
"33",0.66,0.44,43.5
"34",0.68,0.44,49.2
"35",0.7,0.44,46.1
"36",0.72,0.44,51.1
"37",0.74,0.44,50.7
"38",0.76,0.44,52
"39",0.78,0.44,55.5
"40",0.8,0.44,53.9
"41",0.82,0.44,51.9
"42",0.84,0.44,54
"43",0.86,0.44,50.9
"44",0.88,0.44,55.4
"45",0.9,0.44,53.9
"46",0.92,0.44,62
"47",0.94,0.44,64.5
"48",0.96,0.44,74.6
"49",0.98,0.44,76.8
"","V1","V2","V3"
"1",0.02,0.46,6.2
"2",0.04,0.46,5.4
"3",0.06,0.46,5.7
"4",0.08,0.46,5.2
"5",0.1,0.46,5.7
"6",0.12,0.46,5.3
"7",0.14,0.46,6.6
"8",0.16,0.46,5.5
"9",0.18,0.46,5.3
"10",0.2,0.46,6.1
"11",0.22,0.46,7.5
"12",0.24,0.46,7.1
"13",0.26,0.46,6.8
"14",0.28,0.46,7.2
"15",0.3,0.46,9.6
"16",0.32,0.46,8.9
"17",0.34,0.46,9.1
"18",0.36,0.46,12.7
"19",0.38,0.46,8.1
"20",0.4,0.46,11
"21",0.42,0.46,22.5
"22",0.44,0.46,17.1
"23",0.46,0.46,19.7
"24",0.48,0.46,18.7
"25",0.5,0.46,22.8
"26",0.52,0.46,28.2
"27",0.54,0.46,30.9
"28",0.56,0.46,33.1
"29",0.58,0.46,35.3
"30",0.6,0.46,45.4
"31",0.62,0.46,40.2
"32",0.64,0.46,49.4
"33",0.66,0.46,47.7
"34",0.68,0.46,50.4
"35",0.7,0.46,52.6
"36",0.72,0.46,56.8
"37",0.74,0.46,56.9
"38",0.76,0.46,56.7
"39",0.78,0.46,57
"40",0.8,0.46,58.1
"41",0.82,0.46,61
"42",0.84,0.46,58.6
"43",0.86,0.46,54.3
"44",0.88,0.46,50.8
"45",0.9,0.46,51
"46",0.92,0.46,59.3
"47",0.94,0.46,65.7
"48",0.96,0.46,73.1
"49",0.98,0.46,80.1
"","V1","V2","V3"
"1",0.02,0.48,5.4
"2",0.04,0.48,6.1
"3",0.06,0.48,4.8
"4",0.08,0.48,4.9
"5",0.1,0.48,6.5
"6",0.12,0.48,6.5
"7",0.14,0.48,6
"8",0.16,0.48,5.7
"9",0.18,0.48,6
"10",0.2,0.48,6.8
"11",0.22,0.48,7.8
"12",0.24,0.48,6.8
"13",0.26,0.48,5
"14",0.28,0.48,10.3
"15",0.3,0.48,9
"16",0.32,0.48,10.8
"17",0.34,0.48,9
"18",0.36,0.48,9.4
"19",0.38,0.48,18.4
"20",0.4,0.48,20.5
"21",0.42,0.48,21.6
"22",0.44,0.48,22.1
"23",0.46,0.48,30.4
"24",0.48,0.48,25.6
"25",0.5,0.48,34.9
"26",0.52,0.48,29.7
"27",0.54,0.48,32.2
"28",0.56,0.48,42.8
"29",0.58,0.48,37.3
"30",0.6,0.48,40.3
"31",0.62,0.48,47.9
"32",0.64,0.48,53.6
"33",0.66,0.48,56.7
"34",0.68,0.48,58.7
"35",0.7,0.48,60.7
"36",0.72,0.48,64.6
"37",0.74,0.48,61.4
"38",0.76,0.48,61.6
"39",0.78,0.48,64.5
"40",0.8,0.48,63.4
"41",0.82,0.48,64.8
"42",0.84,0.48,60
"43",0.86,0.48,55.5
"44",0.88,0.48,52.8
"45",0.9,0.48,52.2
"46",0.92,0.48,59.3
"47",0.94,0.48,66.5
"48",0.96,0.48,72.9
"49",0.98,0.48,80.3
"","V1","V2","V3"
"1",0.02,0.5,5.5
"2",0.04,0.5,5.2
"3",0.06,0.5,4.6
"4",0.08,0.5,5.8
"5",0.1,0.5,5.3
"6",0.12,0.5,6
"7",0.14,0.5,7.3
"8",0.16,0.5,5.8
"9",0.18,0.5,10.2
"10",0.2,0.5,6
"11",0.22,0.5,10
"12",0.24,0.5,6.6
"13",0.26,0.5,7.2
"14",0.28,0.5,9
"15",0.3,0.5,9.3
"16",0.32,0.5,13.1
"17",0.34,0.5,15.3
"18",0.36,0.5,17.1
"19",0.38,0.5,18.2
"20",0.4,0.5,22.9
"21",0.42,0.5,22
"22",0.44,0.5,27
"23",0.46,0.5,28
"24",0.48,0.5,40.5
"25",0.5,0.5,31.5
"26",0.52,0.5,32.4
"27",0.54,0.5,39.1
"28",0.56,0.5,45.7
"29",0.58,0.5,48.2
"30",0.6,0.5,48.6
"31",0.62,0.5,53.5
"32",0.64,0.5,62.5
"33",0.66,0.5,64.9
"34",0.68,0.5,68.2
"35",0.7,0.5,64.8
"36",0.72,0.5,70.1
"37",0.74,0.5,69.7
"38",0.76,0.5,69.3
"39",0.78,0.5,69.1
"40",0.8,0.5,67.2
"41",0.82,0.5,66.6
"42",0.84,0.5,60.9
"43",0.86,0.5,58.5
"44",0.88,0.5,55.5
"45",0.9,0.5,58.2
"46",0.92,0.5,57
"47",0.94,0.5,65.5
"48",0.96,0.5,74.2
"49",0.98,0.5,77.6
"","V1","V2","V3"
"1",0.02,0.52,7.1
"2",0.04,0.52,5.1
"3",0.06,0.52,5.2
"4",0.08,0.52,4.9
"5",0.1,0.52,5.7
"6",0.12,0.52,6.3
"7",0.14,0.52,5.5
"8",0.16,0.52,5.6
"9",0.18,0.52,5.2
"10",0.2,0.52,8
"11",0.22,0.52,7.3
"12",0.24,0.52,9.4
"13",0.26,0.52,7.7
"14",0.28,0.52,15.8
"15",0.3,0.52,10
"16",0.32,0.52,10.4
"17",0.34,0.52,14.4
"18",0.36,0.52,16.8
"19",0.38,0.52,19.7
"20",0.4,0.52,23.6
"21",0.42,0.52,28.1
"22",0.44,0.52,23.5
"23",0.46,0.52,24.4
"24",0.48,0.52,34.3
"25",0.5,0.52,32.5
"26",0.52,0.52,50
"27",0.54,0.52,45.9
"28",0.56,0.52,50.7
"29",0.58,0.52,57.8
"30",0.6,0.52,55.5
"31",0.62,0.52,55.5
"32",0.64,0.52,68.3
"33",0.66,0.52,74.2
"34",0.68,0.52,72.8
"35",0.7,0.52,72.1
"36",0.72,0.52,73
"37",0.74,0.52,75.1
"38",0.76,0.52,73.8
"39",0.78,0.52,74.8
"40",0.8,0.52,71.7
"41",0.82,0.52,68.9
"42",0.84,0.52,66.5
"43",0.86,0.52,61.8
"44",0.88,0.52,60.6
"45",0.9,0.52,60.8
"46",0.92,0.52,59.8
"47",0.94,0.52,64.9
"48",0.96,0.52,74.8
"49",0.98,0.52,78.7
"","V1","V2","V3"
"1",0.02,0.54,5.6
"2",0.04,0.54,6.1
"3",0.06,0.54,3.9
"4",0.08,0.54,6.7
"5",0.1,0.54,4.4
"6",0.12,0.54,4.6
"7",0.14,0.54,6.3
"8",0.16,0.54,6.6
"9",0.18,0.54,7.3
"10",0.2,0.54,5.3
"11",0.22,0.54,6.1
"12",0.24,0.54,9.6
"13",0.26,0.54,7.7
"14",0.28,0.54,9.1
"15",0.3,0.54,11.2
"16",0.32,0.54,19.9
"17",0.34,0.54,13.9
"18",0.36,0.54,18.7
"19",0.38,0.54,27
"20",0.4,0.54,32.2
"21",0.42,0.54,28.8
"22",0.44,0.54,30.3
"23",0.46,0.54,38.6
"24",0.48,0.54,34
"25",0.5,0.54,48.6
"26",0.52,0.54,44.4
"27",0.54,0.54,58.7
"28",0.56,0.54,64.9
"29",0.58,0.54,61.5
"30",0.6,0.54,56.5
"31",0.62,0.54,64.5
"32",0.64,0.54,65.3
"33",0.66,0.54,73.5
"34",0.68,0.54,77.1
"35",0.7,0.54,77.2
"36",0.72,0.54,77.7
"37",0.74,0.54,81.6
"38",0.76,0.54,81.4
"39",0.78,0.54,80.2
"40",0.8,0.54,76.8
"41",0.82,0.54,73.4
"42",0.84,0.54,68.8
"43",0.86,0.54,70.1
"44",0.88,0.54,62.1
"45",0.9,0.54,59.8
"46",0.92,0.54,59.2
"47",0.94,0.54,63.9
"48",0.96,0.54,74.5
"49",0.98,0.54,78.4
"","V1","V2","V3"
"1",0.02,0.56,6
"2",0.04,0.56,4.9
"3",0.06,0.56,6.1
"4",0.08,0.56,3.8
"5",0.1,0.56,5.1
"6",0.12,0.56,5.6
"7",0.14,0.56,5.5
"8",0.16,0.56,7.1
"9",0.18,0.56,11.1
"10",0.2,0.56,9.9
"11",0.22,0.56,10.8
"12",0.24,0.56,10.1
"13",0.26,0.56,10.2
"14",0.28,0.56,11
"15",0.3,0.56,12.8
"16",0.32,0.56,14.7
"17",0.34,0.56,20.8
"18",0.36,0.56,20.6
"19",0.38,0.56,23.8
"20",0.4,0.56,34.2
"21",0.42,0.56,33.9
"22",0.44,0.56,35.3
"23",0.46,0.56,37.7
"24",0.48,0.56,55.2
"25",0.5,0.56,44.7
"26",0.52,0.56,49.2
"27",0.54,0.56,53
"28",0.56,0.56,59
"29",0.58,0.56,71.4
"30",0.6,0.56,77.4
"31",0.62,0.56,79.1
"32",0.64,0.56,79.8
"33",0.66,0.56,84.8
"34",0.68,0.56,82.7
"35",0.7,0.56,84
"36",0.72,0.56,84.7
"37",0.74,0.56,85.8
"38",0.76,0.56,83.9
"39",0.78,0.56,82.7
"40",0.8,0.56,83.2
"41",0.82,0.56,73.4
"42",0.84,0.56,73.1
"43",0.86,0.56,70.5
"44",0.88,0.56,59.3
"45",0.9,0.56,59
"46",0.92,0.56,61.3
"47",0.94,0.56,64
"48",0.96,0.56,73.5
"49",0.98,0.56,79.1
"","V1","V2","V3"
"1",0.02,0.58,5.6
"2",0.04,0.58,5.2
"3",0.06,0.58,5.2
"4",0.08,0.58,6.1
"5",0.1,0.58,5.4
"6",0.12,0.58,5.2
"7",0.14,0.58,6.4
"8",0.16,0.58,6.8
"9",0.18,0.58,6.4
"10",0.2,0.58,6.1
"11",0.22,0.58,8.5
"12",0.24,0.58,10.1
"13",0.26,0.58,9.7
"14",0.28,0.58,17.2
"15",0.3,0.58,13.4
"16",0.32,0.58,15.7
"17",0.34,0.58,18.1
"18",0.36,0.58,24
"19",0.38,0.58,21.8
"20",0.4,0.58,40.8
"21",0.42,0.58,38.1
"22",0.44,0.58,30.7
"23",0.46,0.58,48.4
"24",0.48,0.58,54
"25",0.5,0.58,54.4
"26",0.52,0.58,63.7
"27",0.54,0.58,70.9
"28",0.56,0.58,64.5
"29",0.58,0.58,75
"30",0.6,0.58,80
"31",0.62,0.58,83.8
"32",0.64,0.58,83.3
"33",0.66,0.58,89
"34",0.68,0.58,89.9
"35",0.7,0.58,88.5
"36",0.72,0.58,89.1
"37",0.74,0.58,89.1
"38",0.76,0.58,88
"39",0.78,0.58,85.3
"40",0.8,0.58,84.7
"41",0.82,0.58,84.7
"42",0.84,0.58,78.5
"43",0.86,0.58,69.4
"44",0.88,0.58,68.4
"45",0.9,0.58,59.3
"46",0.92,0.58,63.1
"47",0.94,0.58,65.6
"48",0.96,0.58,73.8
"49",0.98,0.58,77.7
"","V1","V2","V3"
"1",0.02,0.6,5.6
"2",0.04,0.6,6.3
"3",0.06,0.6,5.1
"4",0.08,0.6,4.5
"5",0.1,0.6,6.2
"6",0.12,0.6,7.2
"7",0.14,0.6,7.6
"8",0.16,0.6,7.4
"9",0.18,0.6,5.3
"10",0.2,0.6,6.5
"11",0.22,0.6,7.9
"12",0.24,0.6,8.2
"13",0.26,0.6,12.4
"14",0.28,0.6,10.4
"15",0.3,0.6,16
"16",0.32,0.6,25.7
"17",0.34,0.6,21.1
"18",0.36,0.6,31.9
"19",0.38,0.6,20.3
"20",0.4,0.6,34
"21",0.42,0.6,49.5
"22",0.44,0.6,39.5
"23",0.46,0.6,57.4
"24",0.48,0.6,59.6
"25",0.5,0.6,57.4
"26",0.52,0.6,67.4
"27",0.54,0.6,69.8
"28",0.56,0.6,69.5
"29",0.58,0.6,78.9
"30",0.6,0.6,82.1
"31",0.62,0.6,87.1
"32",0.64,0.6,92.9
"33",0.66,0.6,91.3
"34",0.68,0.6,91.6
"35",0.7,0.6,94.3
"36",0.72,0.6,94.1
"37",0.74,0.6,89.3
"38",0.76,0.6,90.9
"39",0.78,0.6,89.5
"40",0.8,0.6,88
"41",0.82,0.6,83.3
"42",0.84,0.6,74.9
"43",0.86,0.6,72.2
"44",0.88,0.6,63.2
"45",0.9,0.6,61.9
"46",0.92,0.6,62.6
"47",0.94,0.6,65.5
"48",0.96,0.6,75.9
"49",0.98,0.6,80
"","V1","V2","V3"
"1",0.02,0.62,6.6
"2",0.04,0.62,6.2
"3",0.06,0.62,5.5
"4",0.08,0.62,6.1
"5",0.1,0.62,5.6
"6",0.12,0.62,6
"7",0.14,0.62,7.2
"8",0.16,0.62,7
"9",0.18,0.62,7.2
"10",0.2,0.62,5.9
"11",0.22,0.62,9.7
"12",0.24,0.62,10.2
"13",0.26,0.62,12.5
"14",0.28,0.62,17.2
"15",0.3,0.62,18.3
"16",0.32,0.62,19.8
"17",0.34,0.62,20.2
"18",0.36,0.62,32.5
"19",0.38,0.62,42
"20",0.4,0.62,44.2
"21",0.42,0.62,47.8
"22",0.44,0.62,43.6
"23",0.46,0.62,46.7
"24",0.48,0.62,64.7
"25",0.5,0.62,59.9
"26",0.52,0.62,76.6
"27",0.54,0.62,77.1
"28",0.56,0.62,78.6
"29",0.58,0.62,88.5
"30",0.6,0.62,85.2
"31",0.62,0.62,91.3
"32",0.64,0.62,92
"33",0.66,0.62,94.2
"34",0.68,0.62,95.2
"35",0.7,0.62,95.6
"36",0.72,0.62,96.8
"37",0.74,0.62,95
"38",0.76,0.62,94.7
"39",0.78,0.62,92.9
"40",0.8,0.62,89.2
"41",0.82,0.62,85.7
"42",0.84,0.62,77.8
"43",0.86,0.62,77.2
"44",0.88,0.62,59.6
"45",0.9,0.62,60.7
"46",0.92,0.62,59.2
"47",0.94,0.62,67.4
"48",0.96,0.62,73.9
"49",0.98,0.62,80
"","V1","V2","V3"
"1",0.02,0.64,4
"2",0.04,0.64,5.5
"3",0.06,0.64,5.2
"4",0.08,0.64,5.5
"5",0.1,0.64,5.7
"6",0.12,0.64,6.4
"7",0.14,0.64,7.1
"8",0.16,0.64,6.6
"9",0.18,0.64,8.7
"10",0.2,0.64,8.5
"11",0.22,0.64,17.6
"12",0.24,0.64,12.2
"13",0.26,0.64,10
"14",0.28,0.64,18.7
"15",0.3,0.64,24.2
"16",0.32,0.64,23.6
"17",0.34,0.64,33.1
"18",0.36,0.64,23.1
"19",0.38,0.64,39.8
"20",0.4,0.64,50.4
"21",0.42,0.64,40.9
"22",0.44,0.64,59.9
"23",0.46,0.64,63.6
"24",0.48,0.64,69.1
"25",0.5,0.64,71.3
"26",0.52,0.64,71.5
"27",0.54,0.64,83.9
"28",0.56,0.64,91.8
"29",0.58,0.64,92.6
"30",0.6,0.64,92.7
"31",0.62,0.64,93.1
"32",0.64,0.64,95
"33",0.66,0.64,97.9
"34",0.68,0.64,97
"35",0.7,0.64,96.8
"36",0.72,0.64,97.7
"37",0.74,0.64,96
"38",0.76,0.64,95.9
"39",0.78,0.64,93.2
"40",0.8,0.64,91.1
"41",0.82,0.64,86.6
"42",0.84,0.64,78
"43",0.86,0.64,76.8
"44",0.88,0.64,60.9
"45",0.9,0.64,57.3
"46",0.92,0.64,61.8
"47",0.94,0.64,68.4
"48",0.96,0.64,72.8
"49",0.98,0.64,80
"","V1","V2","V3"
"1",0.02,0.66,5.5
"2",0.04,0.66,6.6
"3",0.06,0.66,4.8
"4",0.08,0.66,6.1
"5",0.1,0.66,6.7
"6",0.12,0.66,5.6
"7",0.14,0.66,8.5
"8",0.16,0.66,8.2
"9",0.18,0.66,7.6
"10",0.2,0.66,8.5
"11",0.22,0.66,18.1
"12",0.24,0.66,12.8
"13",0.26,0.66,17.8
"14",0.28,0.66,12.5
"15",0.3,0.66,15.7
"16",0.32,0.66,27.9
"17",0.34,0.66,30.2
"18",0.36,0.66,28.7
"19",0.38,0.66,34.5
"20",0.4,0.66,47.3
"21",0.42,0.66,53.1
"22",0.44,0.66,62.8
"23",0.46,0.66,63.2
"24",0.48,0.66,79.4
"25",0.5,0.66,79.4
"26",0.52,0.66,83.2
"27",0.54,0.66,88.4
"28",0.56,0.66,89.4
"29",0.58,0.66,93.7
"30",0.6,0.66,94
"31",0.62,0.66,98.4
"32",0.64,0.66,97.8
"33",0.66,0.66,98.4
"34",0.68,0.66,98.7
"35",0.7,0.66,97.5
"36",0.72,0.66,97.9
"37",0.74,0.66,97.7
"38",0.76,0.66,97.1
"39",0.78,0.66,96.9
"40",0.8,0.66,92.2
"41",0.82,0.66,87.3
"42",0.84,0.66,78.5
"43",0.86,0.66,64.1
"44",0.88,0.66,61.6
"45",0.9,0.66,61.1
"46",0.92,0.66,61.2
"47",0.94,0.66,66
"48",0.96,0.66,76.2
"49",0.98,0.66,80
"","V1","V2","V3"
"1",0.02,0.68,6.4
"2",0.04,0.68,5.6
"3",0.06,0.68,4.7
"4",0.08,0.68,4.9
"5",0.1,0.68,5.4
"6",0.12,0.68,6.3
"7",0.14,0.68,8.3
"8",0.16,0.68,6.7
"9",0.18,0.68,10.4
"10",0.2,0.68,11.9
"11",0.22,0.68,13.9
"12",0.24,0.68,20.1
"13",0.26,0.68,21.2
"14",0.28,0.68,19
"15",0.3,0.68,22.1
"16",0.32,0.68,33.4
"17",0.34,0.68,43.2
"18",0.36,0.68,48.3
"19",0.38,0.68,46.2
"20",0.4,0.68,61.6
"21",0.42,0.68,58.9
"22",0.44,0.68,71.7
"23",0.46,0.68,78.7
"24",0.48,0.68,77.1
"25",0.5,0.68,85.6
"26",0.52,0.68,91.1
"27",0.54,0.68,95.3
"28",0.56,0.68,93.7
"29",0.58,0.68,96.3
"30",0.6,0.68,97.8
"31",0.62,0.68,98.3
"32",0.64,0.68,99.7
"33",0.66,0.68,98.9
"34",0.68,0.68,98.8
"35",0.7,0.68,99.6
"36",0.72,0.68,99.1
"37",0.74,0.68,99.2
"38",0.76,0.68,97.5
"39",0.78,0.68,97.2
"40",0.8,0.68,94.5
"41",0.82,0.68,90.8
"42",0.84,0.68,83.6
"43",0.86,0.68,76.8
"44",0.88,0.68,69.9
"45",0.9,0.68,62.3
"46",0.92,0.68,62.9
"47",0.94,0.68,64.8
"48",0.96,0.68,76.2
"49",0.98,0.68,80
"","V1","V2","V3"
"1",0.02,0.7,6.5
"2",0.04,0.7,4.3
"3",0.06,0.7,4.6
"4",0.08,0.7,6.7
"5",0.1,0.7,5.2
"6",0.12,0.7,5.9
"7",0.14,0.7,7.3
"8",0.16,0.7,9.1
"9",0.18,0.7,12.2
"10",0.2,0.7,17.9
"11",0.22,0.7,11.3
"12",0.24,0.7,20
"13",0.26,0.7,15.6
"14",0.28,0.7,30.4
"15",0.3,0.7,35.3
"16",0.32,0.7,31.8
"17",0.34,0.7,52.4
"18",0.36,0.7,32.6
"19",0.38,0.7,46.9
"20",0.4,0.7,50.5
"21",0.42,0.7,63.5
"22",0.44,0.7,78.9
"23",0.46,0.7,82.7
"24",0.48,0.7,87.7
"25",0.5,0.7,84.9
"26",0.52,0.7,91.7
"27",0.54,0.7,96.5
"28",0.56,0.7,97.5
"29",0.58,0.7,98.1
"30",0.6,0.7,99
"31",0.62,0.7,98.1
"32",0.64,0.7,99.4
"33",0.66,0.7,99.6
"34",0.68,0.7,99.8
"35",0.7,0.7,99.6
"36",0.72,0.7,99.6
"37",0.74,0.7,99.5
"38",0.76,0.7,98.4
"39",0.78,0.7,96.8
"40",0.8,0.7,94
"41",0.82,0.7,92.5
"42",0.84,0.7,85.1
"43",0.86,0.7,71
"44",0.88,0.7,60.8
"45",0.9,0.7,59.5
"46",0.92,0.7,60
"47",0.94,0.7,66
"48",0.96,0.7,76.2
"49",0.98,0.7,80
"","V1","V2","V3"
"1",0.02,0.72,5
"2",0.04,0.72,6.1
"3",0.06,0.72,5.8
"4",0.08,0.72,5.7
"5",0.1,0.72,5.2
"6",0.12,0.72,7.5
"7",0.14,0.72,7.9
"8",0.16,0.72,12.3
"9",0.18,0.72,8.8
"10",0.2,0.72,13
"11",0.22,0.72,14.2
"12",0.24,0.72,14.8
"13",0.26,0.72,21.3
"14",0.28,0.72,32.9
"15",0.3,0.72,26.5
"16",0.32,0.72,42.6
"17",0.34,0.72,38.6
"18",0.36,0.72,45.2
"19",0.38,0.72,68.8
"20",0.4,0.72,57.4
"21",0.42,0.72,70
"22",0.44,0.72,81.8
"23",0.46,0.72,86.5
"24",0.48,0.72,91.3
"25",0.5,0.72,90.6
"26",0.52,0.72,96.1
"27",0.54,0.72,98.7
"28",0.56,0.72,97.9
"29",0.58,0.72,99.5
"30",0.6,0.72,99.7
"31",0.62,0.72,99.9
"32",0.64,0.72,99.6
"33",0.66,0.72,99.9
"34",0.68,0.72,100
"35",0.7,0.72,99.9
"36",0.72,0.72,99.7
"37",0.74,0.72,99.5
"38",0.76,0.72,99.6
"39",0.78,0.72,98
"40",0.8,0.72,96.1
"41",0.82,0.72,91.2
"42",0.84,0.72,83
"43",0.86,0.72,73.4
"44",0.88,0.72,67.2
"45",0.9,0.72,58.9
"46",0.92,0.72,61.8
"47",0.94,0.72,66
"48",0.96,0.72,76.2
"49",0.98,0.72,80
"","V1","V2","V3"
"1",0.02,0.74,5.7
"2",0.04,0.74,5.6
"3",0.06,0.74,4.6
"4",0.08,0.74,5.6
"5",0.1,0.74,5.5
"6",0.12,0.74,6.6
"7",0.14,0.74,10.7
"8",0.16,0.74,8.8
"9",0.18,0.74,8.6
"10",0.2,0.74,19
"11",0.22,0.74,17.9
"12",0.24,0.74,16.5
"13",0.26,0.74,32.4
"14",0.28,0.74,30.1
"15",0.3,0.74,36.2
"16",0.32,0.74,45.4
"17",0.34,0.74,39.7
"18",0.36,0.74,63.7
"19",0.38,0.74,67.4
"20",0.4,0.74,76.2
"21",0.42,0.74,78
"22",0.44,0.74,84.7
"23",0.46,0.74,91.1
"24",0.48,0.74,87.8
"25",0.5,0.74,97.6
"26",0.52,0.74,97.9
"27",0.54,0.74,99.1
"28",0.56,0.74,99.9
"29",0.58,0.74,99.8
"30",0.6,0.74,99.9
"31",0.62,0.74,100
"32",0.64,0.74,100
"33",0.66,0.74,100
"34",0.68,0.74,100
"35",0.7,0.74,99.9
"36",0.72,0.74,99.9
"37",0.74,0.74,99.9
"38",0.76,0.74,98.8
"39",0.78,0.74,98.2
"40",0.8,0.74,96
"41",0.82,0.74,90.9
"42",0.84,0.74,82.2
