"","V1","V2","V3","V4","V5"
"","V1","V2","V3","V4","V5"
"1",0.06,0.02,5.3,0.01827375,0.017545
"2",0.06,0.04,5.6,0.03559875,0.03662
"3",0.06,0.06,5.6,0.054175,0.053655
"4",0.06,0.08,4.8,0.07137,0.070805
"5",0.06,0.1,5.3,0.08925,0.08935
"6",0.06,0.12,4.9,0.1077225,0.107335
"7",0.06,0.14,5.6,0.12601,0.123185
"8",0.06,0.16,5.3,0.1441525,0.14102
"9",0.06,0.18,5.4,0.16257875,0.15625
"10",0.06,0.2,6.1,0.18064875,0.17633
"11",0.06,0.22,4.9,0.19778625,0.192865
"12",0.06,0.24,5.2,0.2160175,0.209415
"13",0.06,0.26,5,0.23442625,0.224155
"14",0.06,0.28,4.6,0.2523375,0.241935
"15",0.06,0.3,5.7,0.26936,0.25874
"16",0.06,0.32,7.2,0.28895,0.2749
"17",0.06,0.34,7.1,0.30671125,0.29002
"18",0.06,0.36,7.1,0.323915,0.308215
"19",0.06,0.38,8.7,0.34254375,0.321505
"20",0.06,0.4,11.5,0.36031,0.336115
"21",0.06,0.42,10,0.3791225,0.351815
"22",0.06,0.44,11.3,0.39573125,0.366455
"23",0.06,0.46,15.3,0.41427125,0.38084
"24",0.06,0.48,15.4,0.43157,0.39624
"25",0.06,0.5,19.9,0.45091125,0.4072
"26",0.06,0.52,21.4,0.46853,0.42168
"27",0.06,0.54,27.1,0.48588125,0.432135
"28",0.06,0.56,32.6,0.50372625,0.44448
"29",0.06,0.58,37.1,0.5224025,0.45729
"30",0.06,0.6,44.8,0.53931375,0.467455
"31",0.06,0.62,50.9,0.55832125,0.48005
"32",0.06,0.64,59.2,0.575985,0.489565
"33",0.06,0.66,69.9,0.59327875,0.495605
"34",0.06,0.68,79.7,0.6117925,0.501495
"35",0.06,0.7,86.2,0.63043375,0.511335
"36",0.06,0.72,93.3,0.64855,0.513795
"37",0.06,0.74,97.5,0.665895,0.51752
"38",0.06,0.76,99.8,0.6842525,0.51855
"39",0.06,0.78,99.8,0.70187,0.51519
"40",0.06,0.8,100,0.7207125,0.512205
"41",0.06,0.82,100,0.73810375,0.5063
"42",0.06,0.84,100,0.75574625,0.49447
"43",0.06,0.86,100,0.7747225,0.477245
"44",0.06,0.88,100,0.7919175,0.457
"45",0.06,0.9,100,0.8103925,0.426795
"46",0.06,0.92,100,0.82763625,0.383245
"47",0.06,0.94,100,0.84587625,0.3283
"48",0.06,0.96,100,0.86439875,0.253145
"49",0.06,0.98,100,0.8814875,0.14829
"","V1","V2","V3","V4","V5"
"1",0.08,0.02,5.7,0.01788875,0.018105
"2",0.08,0.04,5.5,0.0361425,0.035475
"3",0.08,0.06,5.6,0.05369375,0.053695
"4",0.08,0.08,4.9,0.0718275,0.07154
"5",0.08,0.1,6.6,0.09029,0.088465
"6",0.08,0.12,5.7,0.107535,0.10725
"7",0.08,0.14,4.9,0.12585,0.124125
"8",0.08,0.16,6.9,0.14396125,0.142285
"9",0.08,0.18,5.7,0.16146,0.15867
"10",0.08,0.2,4.2,0.180365,0.1753
"11",0.08,0.22,6.3,0.1984975,0.192135
"12",0.08,0.24,5.9,0.215635,0.20918
"13",0.08,0.26,5.7,0.2340275,0.225785
"14",0.08,0.28,4.8,0.25293875,0.241975
"15",0.08,0.3,6.5,0.27038375,0.258095
"16",0.08,0.32,7.5,0.28803875,0.27746
"17",0.08,0.34,7.6,0.30649625,0.289845
"18",0.08,0.36,7.8,0.32386875,0.305445
"19",0.08,0.38,7.9,0.34287375,0.321495
"20",0.08,0.4,9.7,0.3595825,0.33473
"21",0.08,0.42,9.8,0.377465,0.352055
"22",0.08,0.44,12.1,0.39637,0.36506
"23",0.08,0.46,12.9,0.41443125,0.383605
"24",0.08,0.48,17.3,0.43225375,0.39207
"25",0.08,0.5,19.9,0.44967875,0.40653
"26",0.08,0.52,21.2,0.46796625,0.42226
"27",0.08,0.54,24.5,0.485945,0.435635
"28",0.08,0.56,32.4,0.50466625,0.447275
"29",0.08,0.58,38.5,0.5223075,0.457955
"30",0.08,0.6,43.7,0.5412975,0.46958
"31",0.08,0.62,51.3,0.55755375,0.478375
"32",0.08,0.64,63.1,0.57597125,0.4865
"33",0.08,0.66,69.5,0.59353625,0.497635
"34",0.08,0.68,79.5,0.61200375,0.50156
"35",0.08,0.7,88.9,0.63059375,0.50691
"36",0.08,0.72,92.6,0.64779,0.513695
"37",0.08,0.74,97.5,0.66654375,0.515865
"38",0.08,0.76,99.5,0.68471625,0.51766
"39",0.08,0.78,99.9,0.7019675,0.51668
"40",0.08,0.8,100,0.720405,0.51226
"41",0.08,0.82,100,0.7377675,0.50566
"42",0.08,0.84,100,0.75649125,0.49479
"43",0.08,0.86,100,0.77348,0.476175
"44",0.08,0.88,100,0.79105375,0.457295
"45",0.08,0.9,100,0.80931375,0.42523
"46",0.08,0.92,100,0.82830625,0.38511
"47",0.08,0.94,100,0.84609125,0.33032
"48",0.08,0.96,100,0.86386,0.253885
"49",0.08,0.98,100,0.88236,0.148375
"","V1","V2","V3","V4","V5"
"1",0.1,0.02,4.7,0.0180075,0.017925
"2",0.1,0.04,4.7,0.0360625,0.03588
"3",0.1,0.06,6,0.05353375,0.05376
"4",0.1,0.08,4.7,0.07213625,0.071435
"5",0.1,0.1,5.1,0.08958625,0.088985
"6",0.1,0.12,5.9,0.10758625,0.1081
"7",0.1,0.14,6.1,0.1264675,0.1232
"8",0.1,0.16,5,0.14385875,0.1414
"9",0.1,0.18,5.9,0.16197,0.15872
"10",0.1,0.2,4.9,0.1802675,0.17567
"11",0.1,0.22,6.8,0.19813875,0.192655
"12",0.1,0.24,5.6,0.21616875,0.208645
"13",0.1,0.26,5.2,0.23379625,0.226455
"14",0.1,0.28,6.7,0.2523475,0.23887
"15",0.1,0.3,5.9,0.27055,0.258295
"16",0.1,0.32,7.4,0.2880925,0.27246
"17",0.1,0.34,7.6,0.30710625,0.289005
"18",0.1,0.36,7.9,0.3237725,0.305405
"19",0.1,0.38,8.7,0.3423525,0.32136
"20",0.1,0.4,9.2,0.35969625,0.336425
"21",0.1,0.42,14.1,0.3781075,0.34963
"22",0.1,0.44,13.5,0.39548,0.36677
"23",0.1,0.46,15.9,0.41346125,0.378805
"24",0.1,0.48,16.7,0.43191875,0.3945
"25",0.1,0.5,18.9,0.45037125,0.407195
"26",0.1,0.52,24.7,0.46848625,0.41965
"27",0.1,0.54,28,0.4862675,0.433115
"28",0.1,0.56,30.2,0.50345375,0.44486
"29",0.1,0.58,40,0.5227075,0.455185
"30",0.1,0.6,46,0.5392175,0.46735
"31",0.1,0.62,53.9,0.55872625,0.478205
"32",0.1,0.64,60.5,0.5760075,0.488205
"33",0.1,0.66,69.5,0.59466375,0.49444
"34",0.1,0.68,80.1,0.612455,0.501755
"35",0.1,0.7,87.4,0.6299575,0.5078
"36",0.1,0.72,93.9,0.647885,0.51247
"37",0.1,0.74,98.2,0.666305,0.515585
"38",0.1,0.76,99.1,0.68305375,0.51715
"39",0.1,0.78,99.8,0.702015,0.51556
"40",0.1,0.8,100,0.7200575,0.510355
"41",0.1,0.82,100,0.7380125,0.503025
"42",0.1,0.84,100,0.75609,0.49164
"43",0.1,0.86,100,0.77416125,0.47605
"44",0.1,0.88,100,0.79127375,0.453405
"45",0.1,0.9,100,0.810005,0.4248
"46",0.1,0.92,100,0.82782,0.3857
"47",0.1,0.94,100,0.84590625,0.32719
"48",0.1,0.96,100,0.86348875,0.2521
"49",0.1,0.98,100,0.88160375,0.14959
"","V1","V2","V3","V4","V5"
"1",0.12,0.02,4.7,0.01810375,0.018255
"2",0.12,0.04,6.7,0.03567,0.036135
"3",0.12,0.06,4.5,0.05376375,0.05416
"4",0.12,0.08,6,0.07184375,0.071015
"5",0.12,0.1,4.9,0.09041,0.08961
"6",0.12,0.12,4.2,0.10867875,0.10732
"7",0.12,0.14,6.6,0.1259725,0.12324
"8",0.12,0.16,5.4,0.14304,0.14155
"9",0.12,0.18,6,0.16153375,0.15896
"10",0.12,0.2,5.4,0.180105,0.17491
"11",0.12,0.22,5.2,0.1975875,0.192155
"12",0.12,0.24,6,0.21506125,0.20837
"13",0.12,0.26,5.7,0.233275,0.22509
"14",0.12,0.28,5.6,0.25174125,0.24151
"15",0.12,0.3,7,0.26996875,0.26012
"16",0.12,0.32,7.1,0.288735,0.274655
"17",0.12,0.34,7.2,0.30567375,0.28939
"18",0.12,0.36,10.2,0.32467375,0.303915
"19",0.12,0.38,8.7,0.34220375,0.320085
"20",0.12,0.4,9.7,0.359745,0.33598
"21",0.12,0.42,11.6,0.3786775,0.348525
"22",0.12,0.44,11.6,0.39610625,0.36575
"23",0.12,0.46,14.4,0.4137925,0.378555
"24",0.12,0.48,17.9,0.43211375,0.393455
"25",0.12,0.5,18,0.44911375,0.40703
"26",0.12,0.52,23.7,0.4688925,0.41961
"27",0.12,0.54,28.1,0.4859675,0.431715
"28",0.12,0.56,35.1,0.50446125,0.444845
"29",0.12,0.58,42.4,0.5226875,0.45553
"30",0.12,0.6,46,0.54023875,0.466525
"31",0.12,0.62,52.4,0.55823375,0.477155
"32",0.12,0.64,65.7,0.57685375,0.483285
"33",0.12,0.66,72.6,0.59301625,0.49311
"34",0.12,0.68,81.5,0.6121025,0.50116
"35",0.12,0.7,89.9,0.6300825,0.505665
"36",0.12,0.72,95.3,0.64812875,0.509935
"37",0.12,0.74,96.5,0.66583375,0.51505
"38",0.12,0.76,99.4,0.6845025,0.51522
"39",0.12,0.78,99.8,0.70194,0.51315
"40",0.12,0.8,100,0.720205,0.50874
"41",0.12,0.82,100,0.73785375,0.50381
"42",0.12,0.84,100,0.75597375,0.48991
"43",0.12,0.86,100,0.7743275,0.47373
"44",0.12,0.88,100,0.7922875,0.454195
"45",0.12,0.9,100,0.81014,0.42229
"46",0.12,0.92,100,0.8285,0.380495
"47",0.12,0.94,100,0.84637875,0.329075
"48",0.12,0.96,100,0.86396375,0.25228
"49",0.12,0.98,100,0.8817275,0.14794
"","V1","V2","V3","V4","V5"
"1",0.14,0.02,5.7,0.0183275,0.01784
"2",0.14,0.04,6.2,0.03592875,0.035375
"3",0.14,0.06,6.5,0.053755,0.054045
"4",0.14,0.08,5.5,0.07172125,0.0711
"5",0.14,0.1,5.2,0.0893675,0.089095
"6",0.14,0.12,5.5,0.1077625,0.10667
"7",0.14,0.14,5.5,0.12593,0.122585
"8",0.14,0.16,4.6,0.143985,0.142365
"9",0.14,0.18,5.3,0.16216625,0.157335
"10",0.14,0.2,4.8,0.17988125,0.17568
"11",0.14,0.22,6.7,0.19768,0.19106
"12",0.14,0.24,4.9,0.2167,0.20902
"13",0.14,0.26,5.3,0.2343125,0.2261
"14",0.14,0.28,6.6,0.252615,0.241915
"15",0.14,0.3,7.1,0.27127375,0.257875
"16",0.14,0.32,8.1,0.28731375,0.27251
"17",0.14,0.34,7.5,0.3057525,0.28899
"18",0.14,0.36,7.3,0.32363625,0.30374
"19",0.14,0.38,8,0.34192125,0.319725
"20",0.14,0.4,9.7,0.3601,0.336635
"21",0.14,0.42,12.4,0.37792125,0.349595
"22",0.14,0.44,13.6,0.39621125,0.363435
"23",0.14,0.46,15,0.4136825,0.37806
"24",0.14,0.48,18.1,0.4312925,0.392575
"25",0.14,0.5,19.9,0.4495275,0.40464
"26",0.14,0.52,24.6,0.46840125,0.41836
"27",0.14,0.54,31.2,0.4862525,0.430555
"28",0.14,0.56,32.5,0.50440375,0.445205
"29",0.14,0.58,40.9,0.522225,0.455125
"30",0.14,0.6,47.6,0.539855,0.464905
"31",0.14,0.62,54.4,0.55732625,0.475825
"32",0.14,0.64,63.7,0.5751275,0.48468
"33",0.14,0.66,75,0.59390875,0.491105
"34",0.14,0.68,80.8,0.61166875,0.499355
"35",0.14,0.7,88.9,0.63042375,0.50582
"36",0.14,0.72,94.6,0.6480325,0.50988
"37",0.14,0.74,98,0.6659625,0.511475
"38",0.14,0.76,99.3,0.6836575,0.515275
"39",0.14,0.78,99.8,0.70215625,0.51197
"40",0.14,0.8,100,0.72042875,0.50651
"41",0.14,0.82,100,0.7389825,0.49877
"42",0.14,0.84,100,0.75607125,0.48946
"43",0.14,0.86,100,0.77416125,0.47419
"44",0.14,0.88,100,0.79218625,0.450965
"45",0.14,0.9,100,0.80989,0.42171
"46",0.14,0.92,100,0.8276175,0.3799
"47",0.14,0.94,100,0.8461425,0.32652
"48",0.14,0.96,100,0.86348875,0.251195
"49",0.14,0.98,100,0.8811325,0.148505
"","V1","V2","V3","V4","V5"
"1",0.16,0.02,4.8,0.0178875,0.018185
"2",0.16,0.04,5.7,0.0363925,0.035975
"3",0.16,0.06,6.5,0.0542925,0.053495
"4",0.16,0.08,4.9,0.07195375,0.071035
"5",0.16,0.1,5.4,0.09039375,0.08874
"6",0.16,0.12,4.4,0.10803375,0.10637
"7",0.16,0.14,5.7,0.12546625,0.122185
"8",0.16,0.16,4.5,0.144225,0.1411
"9",0.16,0.18,5,0.16173625,0.1584
"10",0.16,0.2,5.2,0.1799125,0.175355
"11",0.16,0.22,4.6,0.19753375,0.191175
"12",0.16,0.24,6.3,0.21555875,0.208495
"13",0.16,0.26,6.1,0.234145,0.224945
"14",0.16,0.28,5.8,0.25167875,0.243085
"15",0.16,0.3,7.2,0.27029125,0.25622
"16",0.16,0.32,7.2,0.28738875,0.27172
"17",0.16,0.34,7.5,0.30634,0.28906
"18",0.16,0.36,8.4,0.3247175,0.305555
"19",0.16,0.38,9.4,0.34128875,0.31818
"20",0.16,0.4,9.6,0.359565,0.33413
"21",0.16,0.42,12.4,0.37816875,0.34873
"22",0.16,0.44,14.9,0.39583375,0.361675
"23",0.16,0.46,15.6,0.41344625,0.37661
"24",0.16,0.48,18.6,0.43164125,0.39015
"25",0.16,0.5,21.7,0.44977375,0.40259
"26",0.16,0.52,24.8,0.46754125,0.416325
"27",0.16,0.54,31.2,0.48635,0.429215
"28",0.16,0.56,35.8,0.50361875,0.44133
"29",0.16,0.58,43.4,0.52202375,0.4515
"30",0.16,0.6,50.9,0.54045125,0.46229
"31",0.16,0.62,57.4,0.55706,0.473095
"32",0.16,0.64,65.3,0.5764525,0.483485
"33",0.16,0.66,74,0.5937475,0.48918
"34",0.16,0.68,82.1,0.61146375,0.49743
"35",0.16,0.7,89.9,0.62955875,0.501935
"36",0.16,0.72,97,0.6485125,0.504395
"37",0.16,0.74,97.9,0.66618625,0.512405
"38",0.16,0.76,99.2,0.68457375,0.511455
"39",0.16,0.78,99.9,0.70232,0.511465
"40",0.16,0.8,100,0.7201575,0.50358
"41",0.16,0.82,100,0.73769625,0.499115
"42",0.16,0.84,100,0.75666625,0.48809
"43",0.16,0.86,100,0.77379,0.471815
"44",0.16,0.88,100,0.79226375,0.44908
"45",0.16,0.9,100,0.8104675,0.41856
"46",0.16,0.92,100,0.82833,0.37939
"47",0.16,0.94,100,0.84595125,0.32624
"48",0.16,0.96,100,0.8648975,0.25403
"49",0.16,0.98,100,0.88181875,0.14811
"","V1","V2","V3","V4","V5"
"1",0.18,0.02,5.6,0.0179675,0.018385
"2",0.18,0.04,6.6,0.0359925,0.0368
"3",0.18,0.06,4.2,0.05376125,0.05352
"4",0.18,0.08,5.3,0.071785,0.07074
"5",0.18,0.1,4.9,0.09070375,0.089095
"6",0.18,0.12,5.1,0.10812375,0.10639
"7",0.18,0.14,6.2,0.12739375,0.12408
"8",0.18,0.16,4.1,0.14378375,0.14128
"9",0.18,0.18,6.8,0.1627975,0.158015
"10",0.18,0.2,4.3,0.18037625,0.175145
"11",0.18,0.22,4.6,0.1986425,0.19133
"12",0.18,0.24,5.3,0.21637375,0.20705
"13",0.18,0.26,6.5,0.23460375,0.2233
"14",0.18,0.28,6.5,0.25284375,0.239745
"15",0.18,0.3,6.3,0.26964125,0.2563
"16",0.18,0.32,7.1,0.2885725,0.273245
"17",0.18,0.34,8,0.30573875,0.288095
"18",0.18,0.36,9.9,0.3236325,0.302825
"19",0.18,0.38,8.7,0.34245,0.320555
"20",0.18,0.4,10.6,0.35899,0.33357
"21",0.18,0.42,12.6,0.37784875,0.34659
"22",0.18,0.44,14,0.39625125,0.364525
"23",0.18,0.46,15.6,0.41349625,0.376015
"24",0.18,0.48,19.7,0.43199625,0.389505
"25",0.18,0.5,21.9,0.44927875,0.402975
"26",0.18,0.52,31.3,0.4689425,0.413935
"27",0.18,0.54,31.6,0.48568,0.428105
"28",0.18,0.56,36.7,0.50382375,0.439955
"29",0.18,0.58,44.8,0.52219,0.450925
"30",0.18,0.6,49.6,0.5401775,0.461785
"31",0.18,0.62,59.9,0.55764,0.47123
"32",0.18,0.64,68.2,0.57589625,0.48142
"33",0.18,0.66,76.2,0.5938025,0.489695
"34",0.18,0.68,84.7,0.6128725,0.495205
"35",0.18,0.7,90.9,0.62974375,0.500785
"36",0.18,0.72,96.5,0.647975,0.50393
"37",0.18,0.74,98.1,0.6660675,0.507855
"38",0.18,0.76,99.4,0.68363375,0.509755
"39",0.18,0.78,100,0.70192,0.50588
"40",0.18,0.8,100,0.72047,0.503815
"41",0.18,0.82,100,0.73782125,0.49809
"42",0.18,0.84,100,0.75627125,0.48403
"43",0.18,0.86,100,0.77391375,0.470035
"44",0.18,0.88,100,0.79095375,0.447875
"45",0.18,0.9,100,0.81076,0.417965
"46",0.18,0.92,100,0.82801875,0.377495
"47",0.18,0.94,100,0.84633,0.3217
"48",0.18,0.96,100,0.86418875,0.25133
"49",0.18,0.98,100,0.88225625,0.14883
"","V1","V2","V3","V4","V5"
"1",0.2,0.02,7.3,0.0181825,0.017545
"2",0.2,0.04,5.1,0.036025,0.035685
"3",0.2,0.06,4.9,0.0541075,0.052855
"4",0.2,0.08,6.5,0.072315,0.07023
"5",0.2,0.1,6.1,0.08975625,0.0897
"6",0.2,0.12,4.9,0.1076975,0.10589
"7",0.2,0.14,4.4,0.126745,0.122915
"8",0.2,0.16,5.3,0.143895,0.14005
"9",0.2,0.18,5.9,0.1628325,0.158365
"10",0.2,0.2,5.4,0.179205,0.17239
"11",0.2,0.22,6.4,0.19724875,0.190755
"12",0.2,0.24,6.3,0.21560125,0.207885
"13",0.2,0.26,6.4,0.23467,0.22275
"14",0.2,0.28,7,0.25219625,0.23963
"15",0.2,0.3,6.7,0.27029875,0.25536
"16",0.2,0.32,7.3,0.28742,0.270305
"17",0.2,0.34,9.1,0.30609875,0.286725
"18",0.2,0.36,8.8,0.3244775,0.30222
"19",0.2,0.38,10.3,0.34269125,0.318595
"20",0.2,0.4,12.1,0.36073875,0.33227
"21",0.2,0.42,13.5,0.37880875,0.346945
"22",0.2,0.44,15.6,0.396425,0.36123
"23",0.2,0.46,16,0.413825,0.37533
"24",0.2,0.48,19.2,0.4313225,0.387505
"25",0.2,0.5,23.3,0.45018125,0.40356
"26",0.2,0.52,27.9,0.46821625,0.41406
"27",0.2,0.54,32.9,0.48610875,0.425875
"28",0.2,0.56,41,0.5041475,0.436495
"29",0.2,0.58,50.2,0.5217425,0.44743
"30",0.2,0.6,52.6,0.53992,0.460385
"31",0.2,0.62,62.8,0.55835875,0.467665
"32",0.2,0.64,69.8,0.5762525,0.47889
"33",0.2,0.66,78.5,0.593865,0.48666
"34",0.2,0.68,87.8,0.61241625,0.4916
"35",0.2,0.7,93.1,0.6298275,0.49755
"36",0.2,0.72,95.6,0.64798125,0.504085
"37",0.2,0.74,98.4,0.66495375,0.505855
"38",0.2,0.76,99.9,0.6838525,0.50592
"39",0.2,0.78,100,0.70159375,0.504435
"40",0.2,0.8,100,0.72017375,0.49999
"41",0.2,0.82,100,0.7374975,0.493985
"42",0.2,0.84,100,0.7557975,0.481235
"43",0.2,0.86,100,0.7739275,0.46732
"44",0.2,0.88,100,0.79240125,0.446025
"45",0.2,0.9,100,0.81021125,0.417825
"46",0.2,0.92,100,0.8278225,0.37755
"47",0.2,0.94,100,0.84572875,0.32189
"48",0.2,0.96,100,0.8641675,0.250145
"49",0.2,0.98,100,0.88226125,0.14806
"","V1","V2","V3","V4","V5"
"1",0.22,0.02,6.2,0.01815625,0.01775
"2",0.22,0.04,4.8,0.03618125,0.035195
"3",0.22,0.06,4.4,0.0538,0.05305
"4",0.22,0.08,5.1,0.07196,0.07103
"5",0.22,0.1,7,0.0901125,0.087795
"6",0.22,0.12,4.8,0.10811,0.106455
"7",0.22,0.14,5.1,0.12554375,0.12318
"8",0.22,0.16,5.2,0.14409875,0.14103
"9",0.22,0.18,4.5,0.16222,0.15642
"10",0.22,0.2,6.5,0.18020875,0.17373
"11",0.22,0.22,4.9,0.19771875,0.19032
"12",0.22,0.24,7.1,0.2160975,0.207165
"13",0.22,0.26,6.9,0.234515,0.22256
"14",0.22,0.28,7.3,0.25216875,0.24006
"15",0.22,0.3,7.8,0.27010875,0.253755
