"","V1","V2","V3","V4","V5"
"32",0.06,0.64,4.9,0.63837875,0.636565
"33",0.06,0.66,6.1,0.6581175,0.6565
"34",0.06,0.68,4.7,0.6778775,0.676245
"35",0.06,0.7,5.3,0.6985325,0.69797
"36",0.06,0.72,4.1,0.71846375,0.71642
"37",0.06,0.74,4.3,0.73790875,0.73817
"38",0.06,0.76,4.7,0.75920625,0.755495
"39",0.06,0.78,5,0.77819875,0.77556
"40",0.06,0.8,4.9,0.79741625,0.79608
"41",0.06,0.82,5.4,0.81782375,0.81833
"42",0.06,0.84,5.2,0.838155,0.837045
"43",0.06,0.86,6.3,0.85820375,0.855785
"44",0.06,0.88,4.9,0.878075,0.87603
"45",0.06,0.9,5.3,0.89844125,0.89707
"46",0.06,0.92,3.8,0.9181725,0.91564
"47",0.06,0.94,6.1,0.93804625,0.93615
"48",0.06,0.96,6,0.95858125,0.95672
"49",0.06,0.98,5.2,0.97879375,0.97825
"","V1","V2","V3","V4","V5"
"1",0.08,0.02,6,0.0197575,0.020115
"2",0.08,0.04,3.9,0.04036125,0.040365
"3",0.08,0.06,6.1,0.06007875,0.059405
"4",0.08,0.08,4.6,0.08031125,0.07996
"5",0.08,0.1,4,0.0996675,0.100365
"6",0.08,0.12,5.9,0.12020625,0.119485
"7",0.08,0.14,5.7,0.1398725,0.14064
"8",0.08,0.16,6,0.15932875,0.160655
"9",0.08,0.18,6.1,0.17982875,0.180325
"10",0.08,0.2,4.3,0.19928625,0.199355
"11",0.08,0.22,5.5,0.22005375,0.220175
"12",0.08,0.24,6.1,0.24046625,0.24005
"13",0.08,0.26,5.6,0.25910125,0.259985
"14",0.08,0.28,4.4,0.27947125,0.279315
"15",0.08,0.3,4.6,0.299195,0.29694
"16",0.08,0.32,5.3,0.3195975,0.31908
"17",0.08,0.34,4.2,0.33861875,0.33959
"18",0.08,0.36,6.3,0.3589225,0.357795
"19",0.08,0.38,4.3,0.37938375,0.379495
"20",0.08,0.4,5.8,0.39848625,0.397445
"21",0.08,0.42,4.7,0.41898,0.41855
"22",0.08,0.44,5.8,0.43888875,0.43796
"23",0.08,0.46,5.5,0.45819375,0.45714
"24",0.08,0.48,5.2,0.47835625,0.477645
"25",0.08,0.5,4.3,0.49917375,0.49745
"26",0.08,0.52,4.8,0.51794875,0.51795
"27",0.08,0.54,5,0.538795,0.535605
"28",0.08,0.56,5.2,0.55893625,0.55651
"29",0.08,0.58,5.9,0.57826875,0.576
"30",0.08,0.6,5.6,0.59713625,0.59543
"31",0.08,0.62,5.6,0.61724625,0.61546
"32",0.08,0.64,6.4,0.637225,0.636165
"33",0.08,0.66,6.2,0.65796875,0.65573
"34",0.08,0.68,5.9,0.67847625,0.6744
"35",0.08,0.7,5.6,0.6978425,0.69328
"36",0.08,0.72,4.5,0.71673375,0.712995
"37",0.08,0.74,5.6,0.7363675,0.73377
"38",0.08,0.76,4.3,0.75677125,0.753895
"39",0.08,0.78,6.2,0.7772825,0.774185
"40",0.08,0.8,6.6,0.79694625,0.79331
"41",0.08,0.82,4.6,0.8164475,0.815105
"42",0.08,0.84,4.7,0.83646,0.83131
"43",0.08,0.86,5.5,0.85673375,0.85368
"44",0.08,0.88,4.6,0.87656,0.87346
"45",0.08,0.9,4.7,0.89626625,0.893155
"46",0.08,0.92,4,0.91677125,0.915055
"47",0.08,0.94,6.2,0.93670125,0.9338
"48",0.08,0.96,4.5,0.957065,0.95453
"49",0.08,0.98,6.8,0.97771625,0.97573
"","V1","V2","V3","V4","V5"
"1",0.1,0.02,5.6,0.0199125,0.02
"2",0.1,0.04,5.9,0.04008625,0.04028
"3",0.1,0.06,4.4,0.06038625,0.06075
"4",0.1,0.08,4.1,0.0792625,0.080395
"5",0.1,0.1,5.9,0.099595,0.099515
"6",0.1,0.12,5.2,0.119485,0.120185
"7",0.1,0.14,4.1,0.13979125,0.140125
"8",0.1,0.16,4.4,0.15968625,0.159855
"9",0.1,0.18,5,0.17931875,0.180065
"10",0.1,0.2,5.1,0.2002,0.19872
"11",0.1,0.22,6.3,0.21976625,0.21775
"12",0.1,0.24,4.7,0.23965,0.23967
"13",0.1,0.26,4.7,0.25843875,0.259845
"14",0.1,0.28,5.1,0.27933625,0.277265
"15",0.1,0.3,4.1,0.2988925,0.297095
"16",0.1,0.32,4.2,0.31854875,0.31909
"17",0.1,0.34,4.7,0.33906875,0.338085
"18",0.1,0.36,4.7,0.35874875,0.35698
"19",0.1,0.38,4.3,0.37799875,0.37617
"20",0.1,0.4,5.6,0.39957125,0.39588
"21",0.1,0.42,4.5,0.41897875,0.415585
"22",0.1,0.44,3.8,0.437995,0.435035
"23",0.1,0.46,5.5,0.45748375,0.456985
"24",0.1,0.48,5.9,0.47781875,0.47363
"25",0.1,0.5,4.8,0.4981675,0.493475
"26",0.1,0.52,5.8,0.51766625,0.5151
"27",0.1,0.54,4.5,0.53608125,0.53592
"28",0.1,0.56,5.5,0.55663,0.554805
"29",0.1,0.58,4.7,0.5773025,0.57266
"30",0.1,0.6,4.7,0.59706375,0.59325
"31",0.1,0.62,5.5,0.61692125,0.61177
"32",0.1,0.64,5,0.636195,0.63298
"33",0.1,0.66,5.4,0.65523,0.65296
"34",0.1,0.68,4.6,0.6757325,0.67147
"35",0.1,0.7,5.8,0.69563,0.689975
"36",0.1,0.72,5.4,0.71554875,0.71225
"37",0.1,0.74,5.2,0.73492375,0.7301
"38",0.1,0.76,6.1,0.75509125,0.7493
"39",0.1,0.78,4.3,0.774895,0.770015
"40",0.1,0.8,4,0.79425625,0.789105
"41",0.1,0.82,5.8,0.81435625,0.8086
"42",0.1,0.84,5.2,0.83444625,0.830315
"43",0.1,0.86,5.3,0.853945,0.84899
"44",0.1,0.88,7,0.87460875,0.86914
"45",0.1,0.9,7.7,0.89439125,0.890485
"46",0.1,0.92,6.1,0.9147625,0.908655
"47",0.1,0.94,5.1,0.93503,0.93114
"48",0.1,0.96,6,0.95618125,0.951385
"49",0.1,0.98,6.4,0.976785,0.97314
"","V1","V2","V3","V4","V5"
"1",0.12,0.02,4.6,0.02003375,0.019845
"2",0.12,0.04,6.5,0.040105,0.039835
"3",0.12,0.06,5.1,0.060065,0.0596
"4",0.12,0.08,4.7,0.08046375,0.079495
"5",0.12,0.1,6.9,0.10023125,0.101135
"6",0.12,0.12,4.9,0.12014625,0.119295
"7",0.12,0.14,4,0.13953,0.13973
"8",0.12,0.16,5,0.15882875,0.159875
"9",0.12,0.18,4.8,0.180145,0.180465
"10",0.12,0.2,4,0.19972125,0.197445
"11",0.12,0.22,5.3,0.21980875,0.21922
"12",0.12,0.24,4.9,0.24006625,0.23895
"13",0.12,0.26,4.6,0.2589525,0.257885
"14",0.12,0.28,5.1,0.279355,0.27808
"15",0.12,0.3,5.8,0.29824375,0.296445
"16",0.12,0.32,4.7,0.31857625,0.3165
"17",0.12,0.34,4.1,0.33702,0.33789
"18",0.12,0.36,4.9,0.3585425,0.357055
"19",0.12,0.38,4.7,0.37808125,0.375415
"20",0.12,0.4,4.9,0.39788875,0.39411
"21",0.12,0.42,4.9,0.41704375,0.41555
"22",0.12,0.44,5.7,0.437625,0.43584
"23",0.12,0.46,4.9,0.45700875,0.4556
"24",0.12,0.48,6.4,0.4761,0.47331
"25",0.12,0.5,5.3,0.4974025,0.493855
"26",0.12,0.52,5,0.51591,0.51259
"27",0.12,0.54,5.3,0.53621375,0.532685
"28",0.12,0.56,5.4,0.55448875,0.550705
"29",0.12,0.58,3.9,0.57498125,0.57156
"30",0.12,0.6,5.3,0.59531375,0.59052
"31",0.12,0.62,4.9,0.614875,0.610245
"32",0.12,0.64,5.7,0.6350375,0.62914
"33",0.12,0.66,5.1,0.65479875,0.646725
"34",0.12,0.68,4.3,0.67412625,0.669875
"35",0.12,0.7,5.8,0.69282125,0.68704
"36",0.12,0.72,5.2,0.71408375,0.70696
"37",0.12,0.74,5.5,0.733625,0.72687
"38",0.12,0.76,4.4,0.75305625,0.74604
"39",0.12,0.78,4.6,0.77129375,0.767875
"40",0.12,0.8,6.9,0.79234125,0.784775
"41",0.12,0.82,6.8,0.812285,0.804315
"42",0.12,0.84,6.7,0.83183375,0.825515
"43",0.12,0.86,4.8,0.85195,0.84613
"44",0.12,0.88,6.1,0.8722675,0.86476
"45",0.12,0.9,5.3,0.89194625,0.88357
"46",0.12,0.92,7.4,0.91275625,0.90519
"47",0.12,0.94,7.4,0.9333325,0.924965
"48",0.12,0.96,6.4,0.9537525,0.947315
"49",0.12,0.98,5.6,0.9751375,0.970085
"","V1","V2","V3","V4","V5"
"1",0.14,0.02,4.8,0.02015875,0.019705
"2",0.14,0.04,3.6,0.03984,0.039775
"3",0.14,0.06,4.2,0.0600575,0.05989
"4",0.14,0.08,5.3,0.07962,0.078805
"5",0.14,0.1,5.5,0.1001325,0.099425
"6",0.14,0.12,5.5,0.12038375,0.12047
"7",0.14,0.14,4.3,0.13911625,0.139135
"8",0.14,0.16,4.7,0.15971125,0.157355
"9",0.14,0.18,5.6,0.17994875,0.17699
"10",0.14,0.2,4.9,0.19939125,0.19786
"11",0.14,0.22,4.4,0.21935,0.21718
"12",0.14,0.24,4.7,0.2380625,0.237805
"13",0.14,0.26,5.5,0.25874375,0.256205
"14",0.14,0.28,4.6,0.278605,0.277675
"15",0.14,0.3,4.9,0.2985275,0.29698
"16",0.14,0.32,5.5,0.3178575,0.315145
"17",0.14,0.34,6.5,0.33821125,0.333375
"18",0.14,0.36,4.2,0.358045,0.356755
"19",0.14,0.38,5.4,0.3765375,0.373535
"20",0.14,0.4,6.1,0.3971275,0.39306
"21",0.14,0.42,4.5,0.41734875,0.414165
"22",0.14,0.44,4.4,0.4364325,0.433745
"23",0.14,0.46,5.6,0.4555875,0.452675
"24",0.14,0.48,5.2,0.475825,0.47054
"25",0.14,0.5,4.4,0.495945,0.488875
"26",0.14,0.52,4.8,0.5152575,0.51098
"27",0.14,0.54,5.1,0.53433375,0.527545
"28",0.14,0.56,5.2,0.5548675,0.55087
"29",0.14,0.58,4.6,0.57360375,0.568205
"30",0.14,0.6,4.4,0.59365875,0.588805
"31",0.14,0.62,6.7,0.6131925,0.605405
"32",0.14,0.64,5.5,0.63274,0.62551
"33",0.14,0.66,5.6,0.65315625,0.64599
"34",0.14,0.68,6.2,0.67211875,0.663585
"35",0.14,0.7,5,0.69187875,0.683385
"36",0.14,0.72,4.5,0.711145,0.703315
"37",0.14,0.74,5.3,0.7309925,0.72113
"38",0.14,0.76,7.1,0.75053375,0.740845
"39",0.14,0.78,5.5,0.7704275,0.76071
"40",0.14,0.8,7.3,0.79063375,0.77951
"41",0.14,0.82,5.3,0.80963625,0.800555
"42",0.14,0.84,7.8,0.83020125,0.81746
"43",0.14,0.86,6.6,0.8496525,0.838965
"44",0.14,0.88,6.4,0.86975125,0.858905
"45",0.14,0.9,5.8,0.8889425,0.878825
"46",0.14,0.92,7.7,0.90923375,0.89806
"47",0.14,0.94,7.1,0.93008875,0.92053
"48",0.14,0.96,7.8,0.9513575,0.94244
"49",0.14,0.98,10.3,0.97317875,0.965405
"","V1","V2","V3","V4","V5"
"1",0.16,0.02,5,0.0196675,0.020015
"2",0.16,0.04,6.2,0.04017125,0.03973
"3",0.16,0.06,5.6,0.06009875,0.059915
"4",0.16,0.08,6.7,0.080245,0.079835
"5",0.16,0.1,6,0.1000675,0.09925
"6",0.16,0.12,4.8,0.1199925,0.120315
"7",0.16,0.14,6.1,0.13929875,0.138435
"8",0.16,0.16,5.1,0.159155,0.158655
"9",0.16,0.18,4.5,0.1794925,0.178205
"10",0.16,0.2,4.6,0.19791625,0.197365
"11",0.16,0.22,5.7,0.218515,0.216405
"12",0.16,0.24,5.3,0.23804625,0.236435
"13",0.16,0.26,5.3,0.25856,0.25695
"14",0.16,0.28,5.3,0.27768875,0.27612
"15",0.16,0.3,5.2,0.29739375,0.29684
"16",0.16,0.32,6.1,0.31691625,0.31525
"17",0.16,0.34,4.8,0.33704875,0.33345
"18",0.16,0.36,5.4,0.35746,0.35441
"19",0.16,0.38,4.9,0.3762375,0.37137
"20",0.16,0.4,5.6,0.395515,0.39223
"21",0.16,0.42,4.5,0.4154475,0.41245
"22",0.16,0.44,4.8,0.4357325,0.43312
"23",0.16,0.46,4.5,0.454555,0.4506
"24",0.16,0.48,5.3,0.4751575,0.46864
"25",0.16,0.5,5.6,0.49469625,0.488255
"26",0.16,0.52,3.8,0.5136725,0.50939
"27",0.16,0.54,5,0.53268125,0.525735
"28",0.16,0.56,4.9,0.55292375,0.54399
"29",0.16,0.58,5.7,0.5726225,0.56327
"30",0.16,0.6,6.2,0.59178875,0.583365
"31",0.16,0.62,4.4,0.6103425,0.60427
"32",0.16,0.64,6.4,0.62995625,0.621395
"33",0.16,0.66,4,0.64994,0.641355
"34",0.16,0.68,5.6,0.6698125,0.65988
"35",0.16,0.7,6.8,0.68994625,0.677025
"36",0.16,0.72,6.4,0.7074425,0.698695
"37",0.16,0.74,5.5,0.72854,0.71834
"38",0.16,0.76,5.5,0.74789625,0.736785
"39",0.16,0.78,6,0.76805625,0.756125
"40",0.16,0.8,6.6,0.787195,0.773005
"41",0.16,0.82,8.1,0.80671125,0.79321
"42",0.16,0.84,8.6,0.82619375,0.812055
"43",0.16,0.86,8.9,0.84602125,0.83246
"44",0.16,0.88,9.1,0.86635625,0.85254
"45",0.16,0.9,8.8,0.887045,0.873295
"46",0.16,0.92,9,0.90663875,0.89231
"47",0.16,0.94,10.4,0.92747125,0.91444
"48",0.16,0.96,10.2,0.9484025,0.936355
"49",0.16,0.98,11.4,0.9707025,0.96124
"","V1","V2","V3","V4","V5"
"1",0.18,0.02,4,0.01987375,0.019955
"2",0.18,0.04,6.2,0.0401325,0.0397
"3",0.18,0.06,6.3,0.05965625,0.060285
"4",0.18,0.08,4.8,0.0795625,0.07965
"5",0.18,0.1,5.3,0.0991825,0.098845
"6",0.18,0.12,6,0.11955375,0.12038
"7",0.18,0.14,5.6,0.13889125,0.139415
"8",0.18,0.16,5.4,0.159635,0.1593
"9",0.18,0.18,5.9,0.1793375,0.177295
"10",0.18,0.2,4.6,0.1987975,0.197225
"11",0.18,0.22,4.8,0.21841625,0.218375
"12",0.18,0.24,5.2,0.2376825,0.234445
"13",0.18,0.26,5.4,0.25777375,0.257625
"14",0.18,0.28,3.5,0.2775625,0.275785
"15",0.18,0.3,6.3,0.29751125,0.2967
"16",0.18,0.32,4.5,0.31643,0.313255
"17",0.18,0.34,5.6,0.3362675,0.33161
"18",0.18,0.36,7.5,0.3558225,0.351455
"19",0.18,0.38,4.8,0.37530125,0.370345
"20",0.18,0.4,6.5,0.3945475,0.389275
"21",0.18,0.42,5.9,0.4143875,0.409555
"22",0.18,0.44,5.4,0.433395,0.42927
"23",0.18,0.46,5,0.4531725,0.44642
"24",0.18,0.48,6.2,0.47216125,0.466675
"25",0.18,0.5,4.6,0.4923075,0.482765
"26",0.18,0.52,5.3,0.5115475,0.50347
"27",0.18,0.54,5.5,0.53147,0.523795
"28",0.18,0.56,4.7,0.5508075,0.54197
"29",0.18,0.58,5.7,0.5702825,0.560905
"30",0.18,0.6,5.8,0.59015,0.581105
"31",0.18,0.62,4.4,0.60831375,0.598795
"32",0.18,0.64,5.7,0.62783375,0.61499
"33",0.18,0.66,6.3,0.64708125,0.63341
"34",0.18,0.68,5.6,0.66619875,0.65521
"35",0.18,0.7,7,0.68658875,0.673545
"36",0.18,0.72,6.6,0.70602375,0.691985
"37",0.18,0.74,8.8,0.72563,0.709815
"38",0.18,0.76,7.6,0.74286,0.72883
"39",0.18,0.78,7.4,0.76439875,0.748
"40",0.18,0.8,6.7,0.78278,0.76802
"41",0.18,0.82,8.2,0.8030825,0.7855
"42",0.18,0.84,7.5,0.82351,0.805715
"43",0.18,0.86,8.3,0.8423725,0.82587
"44",0.18,0.88,9.2,0.8617625,0.846885
"45",0.18,0.9,9.8,0.882445,0.86437
"46",0.18,0.92,11.9,0.902965,0.886605
"47",0.18,0.94,11.9,0.92348,0.905695
"48",0.18,0.96,15.4,0.94510875,0.92898
"49",0.18,0.98,13.2,0.967775,0.95416
"","V1","V2","V3","V4","V5"
"1",0.2,0.02,4.5,0.01999125,0.020485
"2",0.2,0.04,4.5,0.0401325,0.04033
"3",0.2,0.06,4.8,0.05970375,0.059395
"4",0.2,0.08,5.6,0.0799025,0.078715
"5",0.2,0.1,5.5,0.10039875,0.098145
"6",0.2,0.12,6.2,0.11893125,0.118585
"7",0.2,0.14,6.9,0.1391575,0.137155
"8",0.2,0.16,5.2,0.15888,0.157295
"9",0.2,0.18,4.6,0.1781875,0.17701
"10",0.2,0.2,4.9,0.19942,0.19778
"11",0.2,0.22,5.5,0.21749,0.21477
"12",0.2,0.24,6.1,0.23706625,0.234845
"13",0.2,0.26,6.4,0.2575925,0.256085
"14",0.2,0.28,5,0.27687,0.27434
"15",0.2,0.3,5.9,0.296975,0.293905
"16",0.2,0.32,6.1,0.31691125,0.31217
"17",0.2,0.34,5.3,0.33572875,0.3323
"18",0.2,0.36,5.5,0.3557725,0.3502
"19",0.2,0.38,4.4,0.37434875,0.36837
"20",0.2,0.4,6.1,0.39453375,0.386235
"21",0.2,0.42,5.3,0.41361875,0.40745
"22",0.2,0.44,5.8,0.43271625,0.426545
"23",0.2,0.46,4.8,0.45159375,0.4443
"24",0.2,0.48,5.2,0.47039875,0.46348
"25",0.2,0.5,5.7,0.49140375,0.482185
"26",0.2,0.52,4,0.51004125,0.50242
"27",0.2,0.54,6.6,0.52934125,0.516895
"28",0.2,0.56,5.9,0.54803,0.53669
"29",0.2,0.58,8,0.5677975,0.557495
"30",0.2,0.6,6.1,0.58741625,0.5745
"31",0.2,0.62,6.2,0.6059,0.59247
"32",0.2,0.64,7.1,0.62554375,0.61119
"33",0.2,0.66,7.4,0.64421625,0.629595
"34",0.2,0.68,5.9,0.66337125,0.64876
"35",0.2,0.7,5.6,0.6826725,0.666905
"36",0.2,0.72,8.1,0.70330625,0.68532
"37",0.2,0.74,7.8,0.7219575,0.70357
"38",0.2,0.76,9,0.74113,0.72302
"39",0.2,0.78,9.8,0.7604025,0.740945
"40",0.2,0.8,8.6,0.78027875,0.76043
"41",0.2,0.82,11.6,0.7995375,0.77857
"42",0.2,0.84,9.5,0.81922625,0.798825
"43",0.2,0.86,11.8,0.83852375,0.817965
"44",0.2,0.88,12.2,0.858045,0.836865
"45",0.2,0.9,13.8,0.87849375,0.856265
"46",0.2,0.92,12.8,0.89898875,0.878265
"47",0.2,0.94,15.1,0.91902375,0.898485
"48",0.2,0.96,15,0.9414075,0.922625
"49",0.2,0.98,16.4,0.964545,0.948735
"","V1","V2","V3","V4","V5"
"1",0.22,0.02,5,0.01990875,0.020035
"2",0.22,0.04,4.8,0.03993,0.040155
